date,gz_spread,ebp,est_prob
1/1/1973,1.1307714053429057,-0.046854494,0.18496912088474687
2/1/1973,1.075493276125443,-0.057080565,0.18157463684090844
3/1/1973,1.0299678416836435,-0.1490742,0.15281069136864345
4/1/1973,0.9827458103604768,-0.209660234,0.13561413161633237
5/1/1973,1.0464935117518377,-0.083057876,0.17312834704511834
6/1/1973,1.185925775964177,0.036388482,0.21404548389063088
7/1/1973,0.9810549739577188,-0.347911383,0.10147831758186995
8/1/1973,0.9777605050840716,-0.214222233,0.1343751879360583
9/1/1973,0.8188236781169651,-0.353277526,0.10029271568868084
10/1/1973,1.273250254171703,0.1189110349928466,0.245336947
11/1/1973,1.3537449558224253,0.052347039,0.21990902330297185
12/1/1973,1.295969416847959,-0.007461433,0.19841025059754577
1/1/1974,1.1784210232542267,-0.037605212,0.1880730913619632
2/1/1974,1.3067144792396042,0.1644282307793561,0.26359505936451055
3/1/1974,1.220038714401003,-0.100170344,0.16770340729567831
4/1/1974,1.2539698576113811,0.093221472,0.23534040484334973
5/1/1974,1.3012385977617122,0.10050013041315432,0.23814969892190643
6/1/1974,1.9017877205835212,0.7578354669783463,0.5437858391895428
7/1/1974,2.568696915547139,1.2618791519793158,0.7704928385332204
8/1/1974,2.1264243722076457,0.9449141517954662,0.634572283
9/1/1974,2.381902491150801,0.9971863018805404,0.6588672708383991
10/1/1974,2.5524795103497766,1.108010668064923,0.7081543605014025
11/1/1974,2.356853811556149,1.090203367,0.7004607825696245
12/1/1974,2.661212477979876,1.2198276679269475,0.7542326135270268
1/1/1975,1.7337713333806513,0.3891910217778043,0.3627373944332754
2/1/1975,1.649526368358294,0.4136413541301121,0.3742692344500672
3/1/1975,1.8961250416029105,0.6018400219312781,0.4660693121801559
4/1/1975,1.5567123308218438,0.23427756033831848,0.29290135357705316
5/1/1975,1.606921254453593,0.36102252809162305,0.3496051905764941
6/1/1975,1.461922207470538,0.2558140133715301,0.3022329346033904
7/1/1975,1.4884824580177884,0.3868094738318655,0.3616205849496511
8/1/1975,1.300847928813233,0.12808790240228496,0.2489624819821691
9/1/1975,1.4186685311342824,0.3045570518306062,0.3238291460362824
10/1/1975,1.3607284327062037,0.11205874453019105,0.24264840920196648
11/1/1975,1.329823154039846,0.18389280357906812,0.27160918186886274
12/1/1975,1.2541786335635057,-0.040613875,0.18705990272124223
1/1/1976,0.9979908878131896,-0.16433289,0.148349216
2/1/1976,1.0617339891598505,-0.082967037,0.17315743960055802
3/1/1976,1.011120581271097,-0.124098529,0.16030343508877573
4/1/1976,1.0521076518505803,-0.066338803,0.17853527606735076
5/1/1976,1.0237351420087335,-0.126947028,0.15943694970633213
6/1/1976,1.0197788832302777,-0.05104563,0.1835731567748209
7/1/1976,0.9837099912897176,-0.089370767,0.17111417958118286
8/1/1976,0.9120648551648856,-0.169860206,0.14675480445822445
9/1/1976,0.8550532640032931,-0.20648211,0.13648185454565495
10/1/1976,0.9219118941699904,-0.144363589,0.15420581504513925
11/1/1976,0.8555867249993262,-0.374387137,0.095726828
12/1/1976,1.1083337127370156,-0.046175538,0.1851958835633779
1/1/1977,0.9877198594648672,-0.340722709,0.10308254370664112
2/1/1977,0.9379016261616826,-0.208552448,0.13591616
3/1/1977,0.9231957678701688,-0.175896298,0.14502681031436104
4/1/1977,0.8633616214622896,-0.245367478,0.12612453826719522
5/1/1977,0.8099849739276472,-0.24724882,0.12563771846936275
6/1/1977,0.8512871905637213,-0.260433453,0.12226281940623292
7/1/1977,0.8767822191117481,-0.177067999,0.1446929730326576
8/1/1977,0.9251361350888264,-0.187165264,0.1418375495029431
9/1/1977,0.9449811605505964,-0.135143815,0.15696070642485171
10/1/1977,0.9310095841986334,-0.150406837,0.1524175331746907
11/1/1977,0.9339801709741394,-0.133794654,0.15736653810445014
12/1/1977,0.7853049470875838,-0.336935578,0.10393505196740788
1/1/1978,0.7587030375251503,-0.333686624,0.1046704780295396
2/1/1978,0.7141317271766402,-0.338066111,0.1036800277992617
3/1/1978,0.7198637386015848,-0.336031382,0.1041393464673299
4/1/1978,0.7353117681645004,-0.283920176,0.116409589
5/1/1978,0.7776714269052935,-0.244718844,0.12629268466719298
6/1/1978,0.6222007182807374,-0.457354145,0.079259198
7/1/1978,0.6187085690170846,-0.370108195,0.096639759
8/1/1978,0.5981373777490661,-0.393902485,0.091643524453272035
9/1/1978,0.6381015099065186,-0.316729293,0.10857011251014909
10/1/1978,0.5641497987359325,-0.491814999,0.073087134
11/1/1978,0.6759448970423942,-0.232285976,0.12954589584604972
12/1/1978,0.6532541104105585,-0.374785704,0.095642117
1/1/1979,0.702604369,-0.247505626,0.12557136877620467
2/1/1979,0.6671887115386741,-0.308965802,0.11038992360547968
3/1/1979,0.658788911,-0.1655013,0.1480112141240026
4/1/1979,0.6687966878187225,-0.202185523,0.13766097730249688
5/1/1979,0.7217913940558555,-0.236033124,0.1285593549528819
6/1/1979,0.7660561848487495,-0.143755828,0.1543864249097847
7/1/1979,0.6711907137257954,-0.234271673,0.12902245443275376
8/1/1979,0.6016968629727698,-0.316260087,0.1086794808818386
9/1/1979,0.7589592705917176,-0.076660946,0.1751846659543452
10/1/1979,0.8097016210920253,-0.634044535,0.051435731
11/1/1979,0.9268355130497898,0.014599273,0.2061883921171515
12/1/1979,0.9386543194854636,0.2278878364308804,0.29015867960641617
1/1/1980,0.8763089833017584,-0.006440319,0.19876631936366657
2/1/1980,1.016067906224119,-0.308342767,0.1105369094322854
3/1/1980,1.0779462855935016,0.36388084140615007,0.35092987794319186
4/1/1980,1.306321372138604,-0.325356733,0.10657321614288866
5/1/1980,1.1979530040650532,0.14420751408263244,0.2553993024463521
6/1/1980,1.204192091752856,0.0172548,0.20713671282831955
7/1/1980,1.2144844853760512,0.2343458678149344,0.2929307382253908
8/1/1980,1.0731475421908905,0.095149232,0.2360826636166836
9/1/1980,1.0790368515085909,0.06451232,0.22444008224562648
10/1/1980,0.9475109,-0.09639973,0.16888925216243025
11/1/1980,1.0484299435797464,0.3758847589476736,0.3565127425474062
12/1/1980,1.201437964383504,0.1668664301954581,0.2645922868864775
1/1/1981,1.1489316395602571,0.45035615824275654,0.39179582493091875
2/1/1981,0.9982558088979854,0.21055232079306851,0.2827789816026596
3/1/1981,0.9991969633732846,0.073809696,0.22793839499403287
4/1/1981,1.188618422246655,0.5783921354674099,0.4544267645230006
5/1/1981,1.251470971544342,0.41161243292416416,0.3733078509167735
6/1/1981,1.179596752082935,0.5010266906678708,0.41634253870049176
7/1/1981,1.1739456995586088,0.4830391944819816,0.4075859620347299
8/1/1981,1.082594681,0.3269907552524851,0.3339776141947658
9/1/1981,1.231564533964261,0.45672821784131734,0.3948612807859749
10/1/1981,1.3323218953955485,0.5742284724339959,0.45236318398780534
11/1/1981,1.4975239359945196,0.2547247169352771,0.301757761
12/1/1981,1.479355817462738,0.5798444854272048,0.4551468656382237
1/1/1982,1.4852202076580372,0.7725457524450016,0.5510746099292354
2/1/1982,1.4846150833783112,0.5542241259150311,0.442467603
3/1/1982,1.6644166899655897,0.9813825415613604,0.6515857356777847
4/1/1982,1.6758393723413882,0.871897399,0.5997318656267877
5/1/1982,1.5496045516876424,0.7968824227492489,0.5630942223002426
6/1/1982,1.5943758081493684,0.7790027258189842,0.5542686752850237
7/1/1982,1.6682357309260138,0.7103244886620622,0.5201563121809617
8/1/1982,1.7438944272751378,-0.008538103,0.19803522627699852
9/1/1982,1.6815517600909045,0.5098112650581483,0.4206344246090855
10/1/1982,1.8146040324535653,0.24319648604151323,0.2967496319200481
11/1/1982,1.6023145384723847,0.5320816088583913,0.4315562860607412
12/1/1982,1.6205010021247692,0.6842427671048541,0.5071490494262031
1/1/1983,1.294266901043338,0.2997202741629825,0.3216578348737191
2/1/1983,1.366585027386851,0.2533791810964203,0.3011712736139752
3/1/1983,1.0540197426826072,0.1776152400187001,0.2690113287766879
4/1/1983,0.9978546575330448,0.091242636,0.23457982201355448
5/1/1983,0.9268887462540316,-0.099762022,0.1678315633566469
6/1/1983,0.9129636996378566,0.06244506,0.2236663979971993
7/1/1983,0.9203401442514324,-0.100370179,0.16764070982748777
8/1/1983,0.8549965276819984,-0.166837756,0.14762523157261898
9/1/1983,0.9431996460875716,-0.068752038,0.17774833705613233
10/1/1983,0.8729571645264135,-0.091191111,0.17053618227224898
11/1/1983,0.9464674294350376,0.032037437,0.21246273962959583
12/1/1983,0.9662728531907336,0.086189222,0.2326436812865829
1/1/1984,0.9245858531474848,0.005421356,0.20293072575715945
2/1/1984,0.9103033098222356,-0.071687066,0.17679419912975983
3/1/1984,0.951469691,0.004696522,0.2026747649929471
4/1/1984,0.9640538555113872,0.072467928,0.2274316433976289
5/1/1984,0.7599568765231222,-0.359177412,0.099000892
6/1/1984,0.7834195920429168,-0.063999636,0.17930015261076498
7/1/1984,0.915302549,-0.159516826,0.14974787227286326
8/1/1984,0.9157287712330392,0.15588947424328548,0.26011787608933046
9/1/1984,0.9061431005259268,-0.056925363,0.1816258620641635
10/1/1984,0.931165566,-0.256295285,0.1233151521119254
11/1/1984,0.9512696600236864,-0.127319022,0.15932401951668554
12/1/1984,0.9565824348689572,-0.009970309,0.19753702593771671
1/1/1985,1.0519381189768462,-0.14772636,0.153209018
2/1/1985,0.9405876170997012,-0.175057455,0.1452661289833899
3/1/1985,0.9706894728250528,0.060926018,0.22309885575307087
4/1/1985,1.061068733819435,-0.071350325,0.17690350438411484
