"year","amtr_all_br2011","amtr_all_ps2003","amtr_top_1","amtr_top_5","amtr_top_10","amtr_top_5_1","amtr_top_10_5","amtr_bottom_99","amtr_bottom_90","amiitr_all_br2011","amiitr_all_ps2003","amiitr_top_1","amiitr_top_5","amiitr_top_10","amiitr_top_5_1","amiitr_top_10_5","amiitr_bottom_99","amiitr_bottom_90","amptr_all_br2011","amptr_all_ps2003","amptr_top_1","amptr_top_5","amptr_top_10","amptr_top_5_1","amptr_top_10_5","amptr_bottom_99","amptr_bottom_90","shock_ii_liab_marg","shock_ii_liab_other","shock_pr_liab_marg","shock_pr_liab_other","shock_all","shock_top_1","shock_top_5","shock_top_10","shock_top_5_1","shock_top_10_5","shock_bottom_99","shock_bottom_90","shock_inc","linc_all","linc_top_1","linc_top_5","linc_top_10","linc_top_5_1","linc_top_10_5","linc_bottom_99","linc_bottom_90","ctrl_log_rgdp","ctrl_unrate","ctrl_inflation","ctrl_ffr","ctrl_log_gov","ctrl_log_rstprices","ctrl_dlog_rdebt","ctrl_log_avtax"
1979,0.339178231190435,0.353754491675623,0.552156425410949,0.48375986530612,0.44099803414676,0.440830286649054,0.363648647321083,0.336425865564963,0.31204267969083,0.273,0.291850734,0.5499,0.4744,0.4257,0.427011897679637,0.337609405273776,0.269312449395326,0.227856365367597,0.066178231190435,0.0619037576756232,0.00225642541094933,0.00935986530612009,0.0152980341467596,0.0138183889694167,0.0260392420473071,0.0671134161696363,0.0841863143232326,-10.4,-4.8,0,0,-1.34543066965742,-0.762031208229985,-0.963050930856069,-1.35590947173331,-1.08688419495129,-2.06377900852134,-1.39583443202999,-1.34039903836677,1476334,10.6550378606372,12.7385300588924,12.0819988026738,11.8289373380759,11.8180065426936,11.4893127240369,10.5813804474172,10.3695755449237,-7.6839326033482,0.059,0.0914877722142028,0.106027287480162,-11.08085657716,5.66431940850836,-0.0588252330930294,-1.37439123015506
1980,0.354660468406909,0.370635552345184,0.55087044416929,0.495977923394541,0.46027290141988,0.461432583813596,0.395648304515182,0.354585793310459,0.326753067700604,0.286,0.306585184,0.5484,0.4846,0.4414,0.444448944188438,0.363209806243385,0.285051786728544,0.240585808136575,0.0686604684069095,0.0640503683451843,0.00247044416928953,0.0113779233945411,0.0188729014198797,0.0169836396251587,0.0324384982717962,0.0695340065819154,0.0861672595640296,,,,,,,,,,,,,1631792,10.627896997245,12.7291786357374,12.0710129597862,11.8177305283391,11.8059847979003,11.4776964001515,10.5526072859315,10.3347183648654,-7.70838986948117,0.072,0.105267633237615,0.125146910545842,-11.0566689624101,5.70140546957493,-0.0160700627892476,-1.37500395005623
1981,0.369993708979784,0.387326102726002,0.544309468760861,0.5032798707668,0.475457135448247,0.477836929807292,0.425798239105715,0.37362678911591,0.344469709998651,0.294,0.316802107,0.5412,0.4872,0.4501,0.453713958727738,0.383882748776701,0.297219795909994,0.251981955962618,0.075993708979784,0.0705239957260022,0.00310946876086122,0.0160798707667999,0.0253571354482474,0.0241229710795534,0.041915490329014,0.0764069932059159,0.0924877540360333,-3.6,0.5,0,0,-0.305464187623491,-0.77073957652164,-0.655463266898937,-0.584662196722824,-0.582916785058618,-0.456515219981019,-0.264031822330477,-0.1687811813368,1803845,10.6192178307209,12.7019114913553,12.0528217448733,11.8045383022549,11.7934703619129,11.4734890588012,10.5455604175009,10.3282711760554,-7.70074619110146,0.076,0.0909470110172966,0.151571604020511,-11.0435460694468,5.6855130850604,0.00109191481698456,-1.31892078823132
1982,0.35119395838893,0.363943142613875,0.477561616865789,0.455416926022371,0.435004948459766,0.441131568842196,0.398063886952996,0.353537806112237,0.328597145287869,0.275,0.292245386,0.4744,0.4372,0.406,0.413202587217854,0.349535058498069,0.275563415339195,0.235664072952813,0.0761939583889303,0.0716977566138746,0.00316161686578897,0.0182169260223711,0.029004948459766,0.0279289816243421,0.0485288284549268,0.0779743907730422,0.0929330723350559,0,0.7,0,0,0,0,0,0,0,0,0,0,1907974,10.5989721657904,12.7260085678338,12.052728997449,11.7994836260927,11.7780724524759,11.4595262681012,10.521392751683,10.3005661299757,-7.73780591565205,0.097,0.0585643498990685,0.115439989478801,-11.0216056050123,5.55979044960746,0.10315185436548,-1.33956119586798
1983,0.335465886908075,0.347927038700286,0.464560923201386,0.434358500404255,0.415299765288383,0.414687620601773,0.380421741702651,0.336962664440022,0.313695269057012,0.256,0.273562912,0.4607,0.4127,0.3824,0.381437533513078,0.326950144161058,0.255970759602909,0.218263292795943,0.0794658869080751,0.0743641267002861,0.00386092320138557,0.0216585004042552,0.0328997652883832,0.0332500870886952,0.0534715975415929,0.0809919048371125,0.0954319762610684,0.7,3.1,0.8,2.2,0,0,0,0,0,0,0,0,2004402,10.5890472828764,12.7399800071076,12.0608904894253,11.8036987949963,11.7824715912076,11.4565596404619,10.5092823144076,10.283578327927,-7.70997408876116,0.096,0.0418039683664347,0.0869669685462738,-10.9927892673524,5.81061557864893,0.113569850591691,-1.37255463479135
1984,0.33675787050085,0.347806622112891,0.450365615772754,0.422240018397508,0.405173982161987,0.403320584265082,0.373351965057583,0.337804179332159,0.31832392423171,0.254,0.26993384,0.4465,0.4022,0.3733,0.372400422025377,0.31941189841475,0.252713576331356,0.216811066635326,0.0827578705008504,0.0778727821128911,0.00386561577275363,0.0200400183975083,0.0318739821619874,0.0309201622397053,0.0539400666428325,0.0850906030008026,0.101512857596384,0,2.1,0,0,0,0,0,0,0,0,0,0,2193703,10.6221420766136,12.8066609361759,12.1081366305219,11.8443637234103,11.8168536774891,11.4850674527643,10.5390897942048,10.3127444372516,-7.65691091435364,0.075,0.0401099973381652,0.0973260542149705,-10.98244041225,5.77076527435505,0.0989982223601067,-1.3758531098312
1985,0.344025317297903,0.352819918480968,0.45888966834279,0.42808089967489,0.4098008397958,0.40698623584408,0.375353077561999,0.342208379530852,0.323135880155137,0.26,0.272711004,0.4553,0.4073,0.3774,0.374434555918365,0.321055103013706,0.254444247969741,0.218173588706438,0.0840253172979032,0.0801089144809677,0.00358966834278994,0.0207808996748905,0.0324008397957999,0.0325516799257157,0.0542979745482928,0.0877641315611111,0.104962291448698,,,,,,,,,,,,,2349495,10.6396895601447,12.8473721280603,12.1382975903937,11.8708492777226,11.839857952249,11.5046539637267,10.5544397161439,10.3257395608723,-7.6327087061959,0.072,0.0337627002351973,0.0778919706791323,-10.9528760926179,5.88922249337049,0.102034231677186,-1.34446715799727
1986,0.346821236532445,0.356037739787456,0.458876468550103,0.429218097037111,0.412903705556671,0.409101008807081,0.38214289674362,0.345706227107316,0.325994999863709,0.259,0.272596974,0.4534,0.4052,0.3758,0.372506240928882,0.320366257332494,0.254432914815275,0.218073998305806,0.0878212365324449,0.083440765787456,0.0054764685501025,0.0240180970371109,0.0371037055566706,0.0365947678781985,0.0617766394111261,0.0912733122920415,0.107921001557902,,,,,,,,,,,,,2467473,10.6529828610741,12.8644827280457,12.1609971404394,11.8933551453294,11.8663629358084,11.5267949518169,10.5672929246468,10.3341540596255,-7.61593717789215,0.07,0.0179348516797599,0.0658159216506157,-10.9319241818697,6.10633050082131,0.0916911698839842,-1.33784184629409
1987,0.321281628779483,0.326331582676539,0.376855907672603,0.379512108844431,0.373423497358957,0.381589107677254,0.360991373615071,0.320248455092336,0.299283412002525,0.237,0.24470308,0.3731,0.3585,0.3388,0.347083627143597,0.298575256092646,0.229244093742596,0.190656656761036,0.0842816287794829,0.0816285026765394,0.00375590767260284,0.0210121088444311,0.0346234973589573,0.0345054805336563,0.0624161175224248,0.0910043613497397,0.108626755241488,-21.1,3.7,0,-0.1,-2.4139007678766,-10.1465821558828,-6.51544432489069,-5.30747796854872,-4.05246620454884,-3.0298556505737,-1.63705048226044,-0.885201024309792,2668944,10.6807303059546,13.055288271077,12.2695267892772,11.9749878829229,11.9149712106735,11.5556664258578,10.5770518764798,10.3322754525632,-7.59943113191349,0.062,0.0332386414757339,0.0644493544607727,-10.9467867392439,6.26667322372119,0.0259079307296211,-1.32648008167245
1988,0.303427904160384,0.310430617296135,0.289028402484436,0.313029706793491,0.323249068862795,0.335955540697506,0.346831257986751,0.313675618253142,0.302362702734131,0.218,0.229164676,0.2859,0.2946,0.2903,0.302910163164328,0.280377324538916,0.220562473737481,0.190686192995444,0.0854279041603844,0.081265941296135,0.00312840248443606,0.0184297067934913,0.0329490688627948,0.0330453775331785,0.0664539334478352,0.0931131445156612,0.111676509738687,0,-0.2,0.5,1.1,0,0,0,0,0,0,0,0,2956032,10.7291095675723,13.3067156955431,12.4136087451247,12.0804769462458,11.9662635657877,11.5773937786447,10.5979419015103,10.3462210136431,-7.57599211464004,0.055,0.0360712709649961,0.0729347955058645,-10.9629964449976,6.15435301384437,0.0227430088449596,-1.36362919386276
1989,0.305688657147164,0.31348161850325,0.288334779388169,0.314500693826331,0.324968727439071,0.337984375248452,0.34860761045232,0.317110642792669,0.306299490929164,0.218,0.230575449,0.285,0.2956,0.291,0.305113408127309,0.280612293398771,0.222721260383456,0.192795983660769,0.0876886571471645,0.0829061695032495,0.00333477938816857,0.0189006938263311,0.0339687274390711,0.0328709671211434,0.0679953170535489,0.0943893824092128,0.113503507268394,,,,,,,,,,,,,3130387,10.7260095537983,13.2606191537049,12.3998651798098,12.0733245675428,11.9824785106441,11.585287486779,10.6012705633032,10.3457247442204,-7.5580297869,0.053,0.042205821595262,0.0881562208223646,-10.9615982026671,6.30660194590218,0.00683366350121073,-1.33024544212192
1990,0.30682171103047,0.315068993935675,0.291988882893976,0.317950271914645,0.327292921453838,0.341899473369188,0.348743955912458,0.318512074644409,0.307307368934613,0.217,0.23051262,0.2891,0.2974,0.292,0.30505669247953,0.279601420176298,0.221772580686982,0.191470995681737,0.0898217110304703,0.0845563739356746,0.00288888289397597,0.0205502719146454,0.0352929214538375,0.0368427808896587,0.06914253573616,0.0967394939574262,0.115836373252876,,,,,,,,,,,,,3327454,10.7189525944826,13.282488073546,12.4073481974722,12.0757374874376,11.9768672781813,11.5761643494718,10.5899707216405,10.3326363052132,-7.55848214618916,0.056,0.0486275533560058,0.0778769674572679,-10.9534896669094,6.29373662818268,0.0359650241093652,-1.3412143744699
1991,0.310421965190809,0.317738488399126,0.32597804596733,0.341374801673401,0.346115753859213,0.354510020650376,0.356600053128776,0.316597107486064,0.300063787441544,0.219,0.231105152,0.3201,0.3099,0.2993,0.301198216577385,0.275858807618869,0.218777181714312,0.188630180373752,0.0914219651908086,0.0866333363991257,0.00587804596732968,0.0314748016734013,0.0468157538592134,0.0533118040729911,0.0807412455099074,0.0978199257717521,0.111433607067792,1.3,1.5,4.2,1.1,0.794586718103021,2.69668282012589,1.85933009621792,1.62549220429478,1.08687801141551,1.08859261747714,0.476188412388255,0.217711270856237,3387468,10.6899175513528,13.1886800134726,12.3549702533502,12.0348990528094,11.9612481243259,11.5613188364675,10.5702008291472,10.3110943741911,-7.57089931402294,0.069,0.0352215441590664,0.0553014537850028,-10.962972134024,6.37567776067405,0.0587023259668595,-1.34805589367301
1992,0.308465206482069,0.316207469141167,0.323136022392745,0.338419517329359,0.344092036253704,0.352725551259309,0.357340394828414,0.315128004310779,0.297758161552621,0.217,0.22985916,0.3183,0.3088,0.2987,0.299907575662623,0.275111110586112,0.216080125202479,0.184311892700201,0.0914652064820694,0.0863483091411674,0.00483602239274521,0.0296195173293594,0.0453920362537044,0.0528179755966858,0.0822292842423019,0.0990478791083003,0.11344626885242,,,,,,,,,,,,,3545787,10.6982603974462,13.2994479934348,12.4167490254699,12.0799939224011,11.9792482666811,11.5684991109826,10.5635161483965,10.2957907983178,-7.54827134382965,0.075,0.0250703591269403,0.0346035276272518,-10.9102822069273,6.45061638218792,0.0665285489101297,-1.35234905894826
1993,0.318177070540164,0.327494855432358,0.395807962402285,0.375523490088233,0.372117671949102,0.357698671066083,0.364382895241894,0.317448529045457,0.29838474926885,0.224,0.239361952,0.3901,0.3438,0.3234,0.303114242542369,0.277070619398581,0.217193971413214,0.184538955828612,0.0941770705401641,0.0881329034323582,0.00570796240228526,0.0317234900882333,0.048717671949102,0.0545844285237142,0.0873122758433137,0.100254557632243,0.113845793440238,15.4,0,0,0,1.08022184801054,7.43326687934122,3.45120939422658,2.45493773066602,-0.276174278769914,0.128111780376861,0.0904208855036004,0.170666535080188,3622021,10.6834159672206,13.2345162737897,12.3849443130847,12.0566659139371,11.9774851160627,11.5646932325681,10.5562710638962,10.2865801858105,-7.53287263133177,0.069,0.0243914531241593,0.0297771864177756,-10.9164709499577,6.50852347509867,0.0437855250258385,-1.31876846864065
1994,0.329250866277742,0.336909166553437,0.414524610652639,0.387089030055929,0.380994996060721,0.363021911962338,0.367136349984694,0.325463040356963,0.308009693195883,0.23,0.242947854,0.3927,0.3461,0.3257,0.305221415374902,0.279307679219823,0.220863564188838,0.188701547072458,0.0992508662777425,0.093961312553437,0.0218246106526391,0.0409890300559285,0.0552949960607214,0.0578004965874358,0.0878286707648716,0.104599476168125,0.119308146123425,,,,,,,,,,,,,3805321,10.7008783657946,13.2543863315876,12.4057357108874,12.0770429463052,11.9990796778307,11.5841374705346,10.573389287626,10.3020578004051,-7.50407278493314,0.061,0.0211338228456798,0.0411342435418268,-10.9275090516155,6.50696283239959,0.0137383331611662,-1.30086044160066
1995,0.329582123522982,0.337893213385039,0.408744245353678,0.382993737373245,0.378473507488064,0.359666051401329,0.367824599127073,0.326808805245097,0.310222268505968,0.232,0.245783468,0.3874,0.346,0.3262,0.308495256405382,0.279554499460555,0.223628032907031,0.190948936276579,0.0975821235229822,0.092109745385039,0.0213442453536783,0.0369937373732449,0.052273507488064,0.051170794995947,0.0882700996665181,0.103180772338067,0.119273332229388,,,,,,,,,,,,,4050828,10.7291710599934,13.3339386351716,12.4682748853372,12.1289329869265,12.0464568108548,11.6113708031445,10.5938487428312,10.3146652072331,-7.48767126686086,0.056,0.023827701093418,0.0567262868002986,-10.917973033062,6.6457918150533,0.00626907689768474,-1.29908592449794
1996,0.330631350770624,0.338295811886274,0.39818653053492,0.376706899727157,0.373658838770007,0.356577103408122,0.366248942722227,0.328459666117823,0.313564662601131,0.235,0.24749104,0.3774,0.3417,0.3239,0.308243478562498,0.280627850425341,0.22615545585575,0.194054398315018,0.0956313507706238,0.0908047718862735,0.0207865305349203,0.0350068997271573,0.049758838770007,0.0483336248456242,0.0856210922968858,0.102304210262073,0.119510264286114,,,,,,,,,,,,,4309235,10.7521084030736,13.3987831663796,12.5154703212947,12.166869904695,12.077394329748,11.6271597189176,10.6100559607171,10.3271206284766,-7.46304355358407,0.054,0.0262338576772806,0.0516273189337405,-10.9254379881771,6.83347272752137,0.000213974851652754,-1.2735284132585
1997,0.333406175872496,0.343523018845897,0.411790082558109,0.385260222558247,0.378883214801378,0.359275706895135,0.362849578088336,0.331691713290741,0.318205204126569,0.237,0.253332046,0.3915,0.3521,0.3321,0.313509901253459,0.28181423173895,0.22938627782406,0.196934381583678,0.0964061758724961,0.0901909728458972,0.0202900825581089,0.0331602225582465,0.0467832148013776,0.045765805641676,0.0810353463493858,0.102305435466681,0.121270822542891,,,,,,,,,,,,,4636737,10.7909283949232,13.4836035657276,12.5777523965888,12.2194527306837,12.1180804706442,11.6557635513874,10.6411620293228,10.3562061057479,-7.43220440004262,0.049,0.0213974052114464,0.0531610399681168,-10.9408998962872,7.0751233523212,-0.0283522524032023,-1.25594666727347
1998,0.335009661869768,0.345369021424841,0.410490777894585,0.387110686147855,0.380979456107787,0.363373594703455,0.365160128830955,0.33361127724445,0.319451311120877,0.239,0.255591875,0.3905,0.3554,0.3363,0.319764044473223,0.287019651845888,0.231234190140206,0.196851513598911,0.0960096618697684,0.089777146424841,0.0199907778945854,0.0317106861478551,0.0446794561077873,0.0436095502302319,0.0781404769850675,0.102377087104243,0.122599797521966,,,,,,,,,,,,,4992745,10.8384184123675,13.5658784302739,12.6420391456369,12.276451806446,12.164433208817,11.6941933919122,10.6825322206764,10.3969806438005,-7.40129384226161,0.045,0.0138461074453624,0.0521459258240002,-10.949156112151,7.27841583519699,-0.040405979430616,-1.24368585953884
1999,0.338231434387363,0.347985635709231,0.409402362792405,0.389042952186397,0.382175607609026,0.367634250877046,0.363998993106468,0.336397488786306,0.322540103216243,0.243,0.258445539,0.3894,0.3578,0.3379,0.32457138771513,0.285228312344661,0.233736968446813,0.199312379282474,0.0952314343873633,0.0895400967092308,0.020002362792405,0.0312429521863972,0.0442756076090257,0.0430628631619158,0.0787706807618067,0.102660520339493,0.12322772393377,,,,,,,,,,,,,5350790,10.8769887006007,13.6416050452617,12.7005023011496,12.32785197048,12.2050564971132,11.7271366076855,10.7142320720289,10.4260030771908,-7.36555398527825,0.042,0.020670375641944,0.04850175055699,-10.9423787102419,7.4590136190607,-0.0498757772761311,-1.24249671681167
2000,0.341021499821427,0.349693719412562,0.408468365420096,0.390432349841706,0.381531944211995,0.370622410933945,0.357347901526382,0.33808483721218,0.32557007620486,0.247,0.260568,0.388303098591549,0.360216207090602,0.339507612250966,0.329366843364762,0.283238542907769,0.235338384627866,0.200755901401759,0.0940214998214268,0.0891257194125619,0.0201652668285472,0.0302161427511039,0.0420243319610282,0.0412555675691825,0.0741093586186128,0.102746452584314,0.124814174803101,,,,,,,,,,,,,5712243,10.8928453437849,13.6958481246585,12.733750692212,12.3539736445617,12.2157421169516,11.7341613661812,10.7226918788155,10.4341552522172,-7.34198146635496,0.04,0.0329376534094083,0.0604862722615333,-10.9546410421433,7.49944279187691,-0.13327347740748,-1.21754660748983
2001,0.334131706188204,0.343358357846146,0.406584807621561,0.387489252440123,0.381555554708671,0.367957887145928,0.366307890121919,0.331874258329081,0.315435900807617,0.238,0.252885055575615,0.385788879012546,0.354335478297926,0.335150499484789,0.322164229372989,0.285851371809972,0.228745146724659,0.19274835676034,0.0961317061882042,0.0904733022705308,0.0207959286090155,0.0331537741421968,0.0464050552238816,0.045793657772939,0.0804565183119478,0.103129111604422,0.122687544047277,,,,,,,,,,,,,5846258,10.8690898354807,13.6015774785433,12.6740675657936,12.3096160099045,12.1927150844731,11.7302974550699,10.7122587990281,10.4257497749436,-7.35153027567445,0.047,0.027731672932473,0.0380650128366687,-10.9409538324869,7.29182980704983,-0.0486537820679347,-1.22853738024545
2002,0.329481288604801,0.336462302900034,0.404431066066366,0.382819402483415,0.377860254318359,0.361747543434738,0.365314819902111,0.324477931215798,0.306032940259004,0.231,0.242746536777407,0.383662310781224,0.348170352559385,0.329069441082288,0.313564893421937,0.280748797243692,0.217900020037053,0.179295306237595,0.0984812886048008,0.0937157661226262,0.0207687552851421,0.0346490499240296,0.0487908132360708,0.0481826500128013,0.0845660226584193,0.106577911178745,0.126737634021409,,,,,,,,,,,,,5823155,10.8302076554133,13.537531330501,12.633968312251,12.273927236422,12.1765336409023,11.7058462100596,10.677856701908,10.3846147562144,-7.35272259408716,0.058,0.0160113735771032,0.0165284952008476,-10.9022202842117,7.09574057474578,0.0385420760125674,-1.31449774765679
2003,0.311357625454135,0.31974606068406,0.380478456403815,0.369284496945362,0.368372757534206,0.358255138264528,0.366064201229489,0.308847903088067,0.283415925547969,0.211,0.226084259449495,0.35984816596407,0.334894038057801,0.319461910314197,0.310306846343631,0.280387219276633,0.202080922901102,0.156319646708887,0.100357625454135,0.093661801234565,0.0206302904397446,0.0343904588875608,0.0489108472200085,0.0479482919208974,0.0856769819528562,0.106766980186966,0.127096278839082,-43,-20.5,0,0,-1.94529758294229,-3.30406743543728,-2.67959201535976,-2.49609844588576,-2.07071440717705,-2.03190450268795,-1.70571689635861,-1.54043409025072,5961478,10.816402753779,13.5386184522928,12.629761281293,12.2694652913637,12.1671327129487,11.7007468625424,10.6614605149603,10.363846038137,-7.34024196116712,0.06,0.0220973269924645,0.0112111945984499,-10.8578222537335,7.04103634652854,0.066061086512947,-1.35784268345715
2004,0.310780856453508,0.31980595574886,0.378001159891641,0.367005080518505,0.364998584158815,0.355317996725169,0.359667845401697,0.308442080256305,0.284808595628644,0.213,0.228762544446645,0.35841129498003,0.336349702740399,0.321107299173839,0.3129017383915,0.280612198820686,0.203445814648567,0.157250380845893,0.0977808564535078,0.091043411302215,0.0195898649116112,0.0306553777781057,0.0438912849849754,0.0424162583336692,0.0790556465810109,0.104996265607737,0.127558214782751,,,,,,,,,,,,,6383254,10.8431298246959,13.6365587734374,12.6902590145607,12.3165841517253,12.1893131226903,11.7131671797146,10.6747709405754,10.3750798413961,-7.31805557741202,0.055,0.0266426415103874,0.0133941406852484,-10.8446936033235,7.17408221126217,0.0443259173622188,-1.38177305308517
2005,0.311466829171366,0.320760744191735,0.375477031828308,0.366241100893437,0.362795925581795,0.355665992154259,0.353138346054616,0.309008485315117,0.286453207884388,0.216,0.231801858026881,0.357001100020044,0.337471405186856,0.322384449199726,0.315109972651218,0.280092413500875,0.204910890700427,0.157871749182132,0.0954668291713656,0.088958886164854,0.0184759318082632,0.0287696957065807,0.0404114763820689,0.040556019503041,0.0730459325537413,0.104097594614691,0.128581458702257,,,,,,,,,,,,,6830211,10.8647321410167,13.7372155187709,12.7555139563933,12.3674463440074,12.2155242343524,11.724738570354,10.6802263824079,10.3733459704009,-7.29825893969132,0.051,0.0329709251963326,0.0316129103532485,-10.811161153611,7.20659759869311,0.0214223591659164,-1.3442945493225
2006,0.312159883978826,0.322355662726814,0.373878932179984,0.3664040187001,0.361666613534497,0.357711838922086,0.348304989245126,0.311000273425703,0.289538281489546,0.217,0.234175081308905,0.355941163043283,0.338403825134752,0.32354229952739,0.318010586558952,0.281626078602441,0.207338638737623,0.159569964664996,0.0951598839788262,0.0881805814179086,0.0179377691367011,0.0280001935653482,0.0381243140071065,0.0397012523631337,0.0666789106426854,0.10366163468808,0.12996831682455,,,,,,,,,,,,,7306449,10.8830171689119,13.7766533470221,12.7877693720576,12.3980938027091,12.2394873240454,11.7508649400511,10.693884590896,10.3814082002508,-7.2887942990875,0.046,0.0322759740284448,0.0484440593122997,-10.8147738274967,7.25667174022603,-0.0108714332415558,-1.32055936025737
2007,0.31269785086255,0.322398004963453,0.372870727269383,0.366829489816489,0.361445158847891,0.359694253328171,0.346030829202412,0.311071692645271,0.28957796700887,0.220383323211432,0.236302504508308,0.35505035379021,0.339221431314849,0.324549826903315,0.32052607194558,0.28254777536777,0.209654937929138,0.162128584458564,0.092314527651117,0.0860955004551444,0.0178203734791731,0.0276080585016396,0.0368953319445767,0.0391681813825905,0.0634830538346427,0.101416754716132,0.127449382550306,,,,,,,,,,,,,7805495,10.910952720858,13.8193280304587,12.8232776423221,12.4297215451243,12.26659264266,11.7714733852454,10.7185196080936,10.4062196110912,-7.28131448678731,0.046,0.0279977917217813,0.0489683081166008,-10.7893795307021,7.3479002134264,0.00923837389426208,-1.309605553691
2008,0.312022080883999,0.32154303441698,0.376208602458878,0.367659225930354,0.362913685677668,0.358029661651105,0.34976006830914,0.30963102235097,0.28635411429431,0.216775668837725,0.232885150245491,0.3569928872442,0.338468261723237,0.323549074130064,0.317603106046916,0.282196293498016,0.205841200761957,0.155768511315184,0.0952464120462737,0.0886578841714889,0.0192157152146775,0.0291909642071174,0.0393646115476036,0.040426555604189,0.0675637748111238,0.103789821589013,0.130585602979125,,,,,,,,,,,,,7814407,10.857294624697,13.7416567316103,12.7676442361683,12.3825540672797,12.2363863776768,11.7481533394698,10.6702345862831,10.3472094674587,-7.30135043424672,0.058,0.0376376322189569,0.0190726747484018,-10.7577777730578,7.12007659529156,0.161906535470282,-1.32783127562944
2009,0.309227173383587,0.318253210472958,0.380244275665638,0.367477495058732,0.363351538430127,0.354275370013658,0.352659155766515,0.305844541755205,0.280653601059675,0.211025552129598,0.226936819429781,0.359660914420193,0.334540261474407,0.319225328184594,0.308562999734295,0.279536804542092,0.200369614615982,0.149993570318397,0.0982016212539891,0.091316391043177,0.020583361245445,0.0329372335843254,0.0441262102455323,0.045712370279363,0.0731223512244232,0.105474927139224,0.130660030741278,,,,,,,,,,,,,7384699,10.7972479864551,13.6113940957444,12.6784779097425,12.3116648108505,12.1915665537067,11.7262521970649,10.6248167527132,10.2961893250628,-7.33656575108529,0.093,-0.00359795581642786,0.00159869145548458,-10.647159636334,6.86936063946944,0.201082644578882,-1.40995599411546
2010,0.308806734660243,0.318233253296419,0.378154726104328,0.36711214393176,0.363044908130121,0.355276012940107,0.352173545691388,0.305565236515606,0.279513531315636,0.213831022935901,0.229893369182918,0.358072415300496,0.336246811788895,0.321185200701709,0.312852763359089,0.280926843176913,0.202794998080267,0.151012231036115,0.0949757117243422,0.0883398841135013,0.020082310803832,0.030865332142865,0.0418597074284117,0.0424232495810187,0.0712467025144756,0.102770238435339,0.128501300279521,,,,,,,,,,,,,7673618,10.8024046059793,13.6618034753244,12.7114157021631,12.336084677325,12.2061100874951,11.7282542299852,10.6206889262109,10.2850764047258,-7.32850628148429,0.096,0.0163405362710131,0.00174843689521529,-10.6277410254741,7.03817590067196,0.151077118248439,-1.41730850326437
2011,0.297424535866464,0.307939175261811,0.377823587501542,0.365202109062826,0.359555786064984,0.351849036351248,0.34439374281316,0.293148307098913,0.262837494067152,0.214720533278249,0.231095370448611,0.358223670847822,0.337594239971717,0.322572409347008,0.315769040029837,0.28223436178217,0.204188970713463,0.151164352490852,0.0827040025882155,0.0768438048132005,0.0195999166537202,0.0276078690911089,0.0369833767179753,0.0360799963214108,0.0621593810309901,0.0889593363854502,0.111673141576299,,,,,,,,,,,,,7969228,10.7951394942037,13.6554521061735,12.7113846416586,12.3347975038497,12.2128129600183,11.7235942624028,10.6131815076737,10.2725786142193,-7.32660782529434,0.089,0.0310876310744592,0.001,-10.6681255880815,7.11481015045568,0.0626854923420339,-1.39444268389224
2012,0.299079863859542,0.309648567938474,0.374362075977596,0.364710496079405,0.358699555870611,0.353651554232653,0.341579861867291,0.294591092328373,0.264801742077738,0.218295966208862,0.234421770831661,0.35617201898743,0.338462038946748,0.323683026031651,0.31816964729243,0.281591078684143,0.206093042445913,0.152811101264659,0.0807838976506806,0.0752267971068127,0.0181900569901665,0.0262484571326569,0.0350165298389602,0.0354819069402227,0.0599887831831483,0.0884980498824598,0.111990640813079,,,,,,,,,,,,,8499524,10.824578129273,13.7624105017345,12.7803752541621,12.3881562570777,12.2399986906498,11.7337186010684,10.6253878189813,10.2806169439109,-7.3181678499925,0.081,0.0204865227447929,0.0014,-10.710297104393,7.17794814913823,0.0685290900331621,-1.40643722534012
