"cohort","par_pctile","abs_mob","par_frac0","cohort_mean"
1942,34,0.917,0.085,0.896000027656555
1942,35,0.916,0.085,0.896000027656555
1942,36,0.915,0.085,0.896000027656555
1942,37,0.915,0.085,0.896000027656555
1942,38,0.914,0.085,0.896000027656555
1942,39,0.917,0.085,0.896000027656555
1942,40,0.915,0.085,0.896000027656555
1942,41,0.914,0.085,0.896000027656555
1942,42,0.913,0.085,0.896000027656555
1942,43,0.913,0.085,0.896000027656555
1942,44,0.911,0.085,0.896000027656555
1942,45,0.912,0.085,0.896000027656555
1942,46,0.913,0.085,0.896000027656555
1942,47,0.912,0.085,0.896000027656555
1942,48,0.915,0.085,0.896000027656555
1942,49,0.913,0.085,0.896000027656555
1942,50,0.91,0.085,0.896000027656555
1942,51,0.913,0.085,0.896000027656555
1942,52,0.911,0.085,0.896000027656555
1942,53,0.913,0.085,0.896000027656555
1942,54,0.914,0.085,0.896000027656555
1942,55,0.916,0.085,0.896000027656555
1942,56,0.916,0.085,0.896000027656555
1942,57,0.915,0.085,0.896000027656555
1942,58,0.917,0.085,0.896000027656555
1942,59,0.917,0.085,0.896000027656555
1942,60,0.913,0.085,0.896000027656555
1942,61,0.913,0.085,0.896000027656555
1942,62,0.912,0.085,0.896000027656555
1942,63,0.914,0.085,0.896000027656555
1942,64,0.913,0.085,0.896000027656555
1942,65,0.912,0.085,0.896000027656555
1942,66,0.912,0.085,0.896000027656555
1942,67,0.909,0.085,0.896000027656555
1942,68,0.91,0.085,0.896000027656555
1942,69,0.905,0.085,0.896000027656555
1942,70,0.904,0.085,0.896000027656555
1942,71,0.897,0.085,0.896000027656555
1942,72,0.897,0.085,0.896000027656555
1942,73,0.894,0.085,0.896000027656555
1942,74,0.891,0.085,0.896000027656555
1942,75,0.888,0.085,0.896000027656555
1942,76,0.888,0.085,0.896000027656555
1942,77,0.884,0.085,0.896000027656555
1942,78,0.882,0.085,0.896000027656555
1942,79,0.883,0.085,0.896000027656555
1942,80,0.88,0.085,0.896000027656555
1942,81,0.875,0.085,0.896000027656555
1942,82,0.873,0.085,0.896000027656555
1942,83,0.868,0.085,0.896000027656555
1942,84,0.866,0.085,0.896000027656555
1942,85,0.861,0.085,0.896000027656555
1942,86,0.859,0.085,0.896000027656555
1942,87,0.862,0.085,0.896000027656555
1942,88,0.856,0.085,0.896000027656555
1942,89,0.851,0.085,0.896000027656555
1942,90,0.843,0.085,0.896000027656555
1942,91,0.834,0.085,0.896000027656555
1942,92,0.816,0.085,0.896000027656555
1942,93,0.807,0.085,0.896000027656555
1942,94,0.799,0.085,0.896000027656555
1942,95,0.774,0.085,0.896000027656555
1942,96,0.745,0.085,0.896000027656555
1942,97,0.699,0.085,0.896000027656555
1942,98,0.622,0.085,0.896000027656555
1942,99,0.492,0.085,0.896000027656555
1942,100,0.344,0.085,0.896000027656555
1943,1,0.921,0.083,0.888000011444092
1943,2,0.929,0.083,0.888000011444092
1943,3,0.927,0.083,0.888000011444092
1943,4,0.922,0.083,0.888000011444092
1943,5,0.921,0.083,0.888000011444092
1943,6,0.921,0.083,0.888000011444092
1943,7,0.92,0.083,0.888000011444092
1943,8,0.921,0.083,0.888000011444092
1943,9,0.919,0.083,0.888000011444092
1943,10,0.919,0.083,0.888000011444092
1943,11,0.919,0.083,0.888000011444092
1943,12,0.919,0.083,0.888000011444092
1943,13,0.92,0.083,0.888000011444092
1943,14,0.917,0.083,0.888000011444092
1943,15,0.917,0.083,0.888000011444092
1943,16,0.913,0.083,0.888000011444092
1943,17,0.915,0.083,0.888000011444092
1943,18,0.916,0.083,0.888000011444092
1943,19,0.914,0.083,0.888000011444092
1943,20,0.913,0.083,0.888000011444092
1943,21,0.913,0.083,0.888000011444092
1943,22,0.913,0.083,0.888000011444092
1943,23,0.914,0.083,0.888000011444092
1943,24,0.913,0.083,0.888000011444092
1943,25,0.911,0.083,0.888000011444092
1943,26,0.912,0.083,0.888000011444092
1943,27,0.912,0.083,0.888000011444092
1943,28,0.909,0.083,0.888000011444092
1943,29,0.908,0.083,0.888000011444092
1943,30,0.909,0.083,0.888000011444092
1943,31,0.909,0.083,0.888000011444092
1943,32,0.908,0.083,0.888000011444092
1943,33,0.908,0.083,0.888000011444092
1943,34,0.907,0.083,0.888000011444092
1943,35,0.907,0.083,0.888000011444092
1943,36,0.906,0.083,0.888000011444092
1943,37,0.906,0.083,0.888000011444092
1943,38,0.906,0.083,0.888000011444092
1943,39,0.909,0.083,0.888000011444092
1943,40,0.907,0.083,0.888000011444092
1943,41,0.906,0.083,0.888000011444092
1943,42,0.905,0.083,0.888000011444092
1943,43,0.905,0.083,0.888000011444092
1943,44,0.9,0.083,0.888000011444092
1943,45,0.904,0.083,0.888000011444092
1943,46,0.905,0.083,0.888000011444092
1943,47,0.901,0.083,0.888000011444092
1943,48,0.901,0.083,0.888000011444092
1943,49,0.899,0.083,0.888000011444092
1943,50,0.897,0.083,0.888000011444092
1943,51,0.902,0.083,0.888000011444092
1943,52,0.902,0.083,0.888000011444092
1943,53,0.904,0.083,0.888000011444092
1943,54,0.905,0.083,0.888000011444092
1943,55,0.906,0.083,0.888000011444092
1943,56,0.904,0.083,0.888000011444092
1943,57,0.903,0.083,0.888000011444092
1943,58,0.903,0.083,0.888000011444092
1943,59,0.904,0.083,0.888000011444092
1943,60,0.901,0.083,0.888000011444092
1943,61,0.903,0.083,0.888000011444092
1943,62,0.904,0.083,0.888000011444092
1943,63,0.904,0.083,0.888000011444092
