"date","price","dividend","earnings","cpi","gs10","real_price","real_dividend","real_tr_price","real_earnings","real_tr_earnings","cape","tr_cape","ecy","bond_return","real_bond_return","stock_real_return_10y","bond_real_return_10y","excess_return_10y"
1940-02-01,12.22,0.626667,0.96,14,2.18833333333333,267.205575,13.70285728875,10075.2491828828,20.9916,791.508937444152,16.2161198477311,20.6065336231949,0.0205553672115352,1.00375551348402,15.6194027208566,0.039971189749723,-0.0295395177350344,0.0695107074847574
1940-03-01,12.15,0.63,0.99,14,2.16666666666667,265.6749375,13.7757375,10060.820634544,21.6475875,819.770570222106,16.1729063053079,20.5057546570898,0.0215156051760696,1.00373947443049,15.6780615983871,0.0411046034255218,-0.0303043615365016,0.0714089649620234
1940-04-01,12.27,0.636667,1.00667,14,2.145,268.2988875,13.92151978875,10204.1194974019,22.0120978875,837.178563524821,16.3709887071288,20.7107202999956,0.0204053330247275,1.00372343825857,15.7366893088539,0.0431059313744113,-0.030653668957569,0.0737596003319804
1940-05-01,10.58,0.643333,1.02333,14,2.12333333333333,231.344925,14.06728021125,8843.2467956993,22.3763896125,855.345911478541,14.1387476948007,17.8617982893577,0.0308447546487374,1.00370740497296,15.7952838998897,0.061770599522881,-0.0314090819269381,0.0931796814498191
1940-06-01,9.67,0.65,1.04,14.1,2.10166666666667,209.947015957447,14.1122606382979,8070.2575448246,22.5796170212766,867.949105131084,12.8437655982688,16.2126477511482,0.0394743005712911,1.00369137457838,15.7414048081966,0.0733769569352605,-0.0314696766258554,0.104846633561116
1940-07-01,9.99,0.656667,1.05333,14,2.08,218.4438375,14.35884478875,8442.86664857877,23.0323771125,890.202675370117,13.3698847632101,16.8622303133372,0.0371046910999348,1.00367534707955,15.9123658885174,0.0598250006582826,-0.0337083729054292,0.0935333735637117
1940-08-01,10.2,0.663333,1.06667,14,2.05833333333333,223.03575,14.50460521125,8667.06131004874,23.3240728875,906.362185057812,13.6493993923916,17.1994502352306,0.036383899673062,1.00365932248121,15.9708493560146,0.0630079979701772,-0.0348408545581742,0.0978488525283514
1940-09-01,10.63,0.67,1.08,14,2.03666666666667,232.4382375,14.6503875,9079.87967146691,23.61555,922.508941221473,14.2148425986206,17.8945272956281,0.0330920668145891,1.00364330078808,16.029291844107,0.0619258780845129,-0.0355677191860454,0.0974935972705583
1940-10-01,10.73,0.67,1.07,14,2.015,234.6248625,14.6503875,9212.98860048575,23.3968875,918.723001166798,14.328290323105,18.0211674404157,0.033345933452265,1.00362728200492,16.087691375715,0.0644361299504121,-0.0366815018355722,0.101117631785984
1940-11-01,10.98,0.67,1.06,14,1.99333333333333,240.091425,14.6503875,9475.58310315569,23.178225,914.764853310112,14.6366892487636,18.3933813301644,0.0326902441740558,1.00361126613648,16.1460459691428,0.0614373380191651,-0.0373954038871649,0.09883274190633
1940-12-01,10.53,0.67,1.05,14.1,1.97166666666667,228.618622340425,14.5464840425532,9070.63266885103,22.7967287234043,904.479041053522,13.9084261223538,17.4701151119482,0.0390053322239096,1.00359525318753,16.0894291443013,0.0650251677878961,-0.038191801895767,0.103216969683663
1941-01-01,10.55,0.673333,1.05333,14.1,1.95,229.052845744681,14.6188473728723,9136.19541139092,22.8690269202128,912.173337694824,13.9041582679508,17.4597240311524,0.0404783843875347,0.997803543060566,16.1472747157179,0.0707991392729965,-0.0400328524558057,0.110831991728802
1941-02-01,9.89,0.676667,1.05667,14.1,1.9925,214.723473404255,14.6912324143617,8613.47419719047,22.9415422287234,920.283092006598,13.0029433034024,16.3304484960851,0.0462896330682669,0.997846791527813,16.1118079221156,0.0804174273613429,-0.0408200392301848,0.121237466591528
1941-03-01,9.95,0.68,1.06,14.2,2.035,214.504832746479,14.6596267605634,8653.70860008254,22.8517711267606,921.902624732412,12.9557198220633,16.2742013637862,0.0474771593388512,0.997890018065785,15.963896715156,0.0782947712963598,-0.0401784580787395,0.118473229375099
1941-04-01,9.64,0.683333,1.07,14.3,2.0775,206.368468531468,14.6284631438811,8374.64486320439,22.9060437062937,929.55083025194,12.4293703892208,15.6205963507431,0.0516539285354611,0.997933222744584,15.8188130893091,0.0839067375465266,-0.0391715401197046,0.123078277666231
1941-05-01,9.43,0.686667,1.08,14.4,2.12,200.470994791667,14.5977536140625,8184.68529761112,22.9595625,937.376470988336,12.0372065124816,15.1385247447447,0.0558316308743399,0.997976405634069,15.6764932989431,0.0866624505098086,-0.0385436754752149,0.125206125985023
1941-06-01,9.76,0.69,1.09,14.7,2.1625,203.252,14.36925,8347.11428927709,22.69925,932.208460585248,12.1643065906284,15.30741537917,0.0579016030301187,0.99801956680386,15.3254894061314,0.0832863915480491,-0.0362318396014468,0.119518231149496
1941-07-01,10.26,0.693333,1.12333,14.7,2.205,213.6645,14.438659725,8824.14652567727,23.39334725,966.123637104196,12.7449962779196,16.0450594609343,0.0537310405783363,0.998062706323335,15.2951382981644,0.0797999146220281,-0.0359077925031117,0.11570770712514
1941-08-01,10.21,0.696667,1.15667,14.9,2.2475,209.769246644295,14.3133508082215,8712.53684025171,23.7643285520134,987.025463958271,12.4631737203878,15.6980621338445,0.0564289200360893,0.998105824261635,15.0606009875704,0.0864220532196416,-0.0342828740708816,0.120704927290523
1941-09-01,10.24,0.7,1.19,15.1,2.29,207.599046357616,14.1913410596026,8671.5184278619,24.1252798013245,1007.72528605036,12.2797292720931,15.4756898067191,0.0591996951627336,0.998148920687662,14.8329732504874,0.0894525846103003,-0.0334198673297526,0.122872451940053
1941-10-01,9.83,0.703333,1.18,15.3,2.3325,196.681916666667,14.0725211083333,8264.489033457,23.6098333333333,992.074980618439,11.5778149565741,14.6038336890362,0.0656997571585894,0.99819199567008,14.6119800805556,0.0943011300739882,-0.0322021720939846,0.126503302167973
1941-11-01,9.37,0.706667,1.17,15.4,2.375,186.260693181818,14.0474157170455,7875.78259275859,23.2577386363636,983.422159394616,10.911668685917,13.7821872798539,0.0725578502192993,0.998235049277315,14.4908501186175,0.0962337727263429,-0.0319959160132747,0.128229688739618
1941-12-01,8.76,0.71,1.16,15.5,2.4175,173.011412903226,14.022614516129,7364.96523197535,22.9101870967742,975.26936861774,10.0865933099179,12.764729919113,0.0809662774390674,0.998278081577561,14.3719501307301,0.107100761689995,-0.0314268025729393,0.138527564262935
1942-01-01,8.93,0.703333,1.12,15.7,2.46,174.122202229299,13.7139855386943,7460.90019590876,21.8383949044586,935.74560127859,10.1016864319293,12.8077997233002,0.0837772442504196,1.00197673818349,14.1644358903198,0.109837718493475,-0.0298786307942213,0.139716349287696
1942-02-01,8.65,0.696667,1.08,15.8,2.46083333333333,167.595118670886,13.4980333571203,7229.4212201831,20.9251708860759,902.632938473728,9.68025559174936,12.3002434646646,0.0901432771846803,1.00197743555157,14.1026097318981,0.112693063815353,-0.028607319473923,0.141300383289276
1942-03-01,8.18,0.69,1.04,16,2.46166666666667,156.507684375,13.2017484375,6798.60726416099,19.8982875,864.370605712399,9.00342661776097,11.4704653790202,0.0998948472016022,1.00197813291949,13.95386552458,0.12038844714628,-0.0274642702836474,0.147852717429928
1942-04-01,7.84,0.68,1.02,16.1,2.4625,149.070782608696,12.9296086956522,6522.35695152946,19.3944130434783,848.571950326537,8.54425570758826,10.9182061508312,0.107214212321226,1.00197883028725,13.8946267084008,0.124850823954924,-0.0273060014059056,0.152156825360829
1942-05-01,7.93,0.67,1,16.3,2.46333333333333,148.931967791411,12.5831549079755,6562.16300270987,18.7808282208589,827.511097441345,8.50611625969605,10.9012483868251,0.11045791687742,1.00197952765485,13.7512982359901,0.124686423248221,-0.0261820891941046,0.150868512442326
1942-06-01,8.33,0.66,0.98,16.3,2.46416666666667,156.444299079755,12.3953466257669,6938.68055204568,18.4052116564417,816.315359064198,8.90545692851805,11.4426972439872,0.105923537618165,1.00198022502229,13.7785193111383,0.121586005188835,-0.0266268512269708,0.148212856415806
1942-07-01,8.64,0.646667,0.966667,16.4,2.465,161.276926829268,12.0708873196646,7197.6336086716,18.0441068318598,805.29107495298,9.15048890099474,11.7849972276822,0.103531271980837,1.00198092238957,13.7216221488737,0.120347833906329,-0.0268390012577659,0.147186835164095
1942-08-01,8.59,0.633333,0.953333,16.5,2.46583333333333,159.371831818182,11.7503423004545,7156.31159324591,17.6873604822727,794.21979046844,9.0128230475643,11.6349718055406,0.106564460546315,1.00198161975669,13.6654775348798,0.121976233620545,-0.0263218982403367,0.148298131860881
1942-09-01,8.68,0.62,0.94,16.5,2.46666666666667,161.041618181818,11.5029727272727,7274.33380617294,17.4399909090909,787.773476705364,9.0778298393715,11.7451458092003,0.106520437500873,1.00198231712365,13.6925573151476,0.118894334149014,-0.0263955505598966,0.145289884708911
1942-10-01,9.32,0.61,0.97,16.7,2.4675,170.844808383233,11.1819026946108,7759.24004658794,17.7810583832335,807.560391114839,9.59917674935299,12.4421528696097,0.102526156616569,1.00198301449045,13.5553925178844,0.109888174391317,-0.0252945386362762,0.135182713027594
1942-11-01,9.47,0.6,1,16.8,2.46833333333333,172.56115625,10.933125,7878.57027620285,18.221875,831.950398754261,9.66133415217166,12.5431118010928,0.103231393335445,1.00198371185709,13.5014261942326,0.112189324042667,-0.0247842046884553,0.136973528731122
1942-12-01,9.52,0.59,1.03,16.9,2.46916666666667,172.445786982249,10.6872914201183,7913.96508902559,18.657474852071,856.23781950592,9.61751410328318,12.5048725026211,0.105082580549355,1.00198440922357,13.4481605587075,0.116599910483541,-0.0242760508282466,0.140875961311787
1943-01-01,10.09,0.59,1.04333,16.9,2.47,182.770797337278,10.6872914201183,8428.67762939201,18.8989351819527,871.545315269928,10.1505342204321,13.2135657705384,0.101193652358146,1.00198510658989,13.4748472125603,0.111095447596688,-0.0239796504222912,0.135075098018979
1943-02-01,10.69,0.59,1.05667,16.9,2.47083333333333,193.639229289941,10.6872914201183,8970.95875536627,19.1405766523669,886.748642472674,10.7089829952213,13.9526018005909,0.0976544490529049,1.00198580395605,13.5015962205598,0.103747604369083,-0.0233301194654036,0.127077723834486
1943-03-01,11.07,0.59,1.07,17.2,2.47166666666667,197.025082848837,10.5008851744186,9168.35988848523,19.0439781976744,886.191967541029,10.8505417440368,14.1464598722186,0.09905521660068,1.00198650132205,13.292447143566,0.101982239402254,-0.0216982972812052,0.123680536683459
1943-04-01,11.44,0.59,1.08,17.4,2.4725,201.270034482759,10.3801853448276,9406.14695865992,19.0010172413793,887.992894698664,11.0392271429397,14.4002105026075,0.0986649542606926,1.00198719868789,13.1657623475349,0.0941471686503947,-0.0210285643488387,0.115175732999233
1943-05-01,11.89,0.59,1.09,17.5,2.47333333333333,207.99177,10.32087,9760.47491714511,19.06737,894.778608888828,11.3622158006137,14.8273444891878,0.0966736074485306,1.00198789605357,13.1165429027216,0.0907887748742415,-0.0226514442141621,0.113440219088404
1943-06-01,12.1,0.59,1.1,17.5,2.47416666666667,211.6653,10.32087,9973.22426528305,19.2423,906.656751389368,11.5167447864512,15.0337756208025,0.0946677678575638,1.00198859341909,13.1426172265945,0.0846042099857693,-0.0234623264962687,0.108066536482038
1943-07-01,12.35,0.593333,1.09333,17.4,2.475,217.280150862069,10.4388245952586,10278.7721991819,19.2355390560345,909.966802310243,11.7742133417817,15.373683748423,0.0889738776253,1.00198929078446,13.2444350346332,0.0833879005871654,-0.0224669676541527,0.105854868241318
1943-08-01,11.74,0.596667,1.08667,17.3,2.47583333333333,207.742014450867,10.5581605226879,9869.17846906994,19.2288769031792,913.504273167311,11.210545904159,14.6452911049063,0.0918615000478279,1.00198998814966,13.3474917901246,0.0883708027948138,-0.0235174230966507,0.111888225891465
1943-09-01,11.99,0.6,1.08,17.4,2.47666666666667,210.946478448276,10.5561206896552,10063.2033213863,19.0010172413793,906.443668648644,11.3362819396103,14.8164476188329,0.0914561326053924,1.0019906855147,13.2971907662433,0.0817081593622844,-0.0222385961430899,0.103946755505374
1943-10-01,11.88,0.603333,1.03333,17.4,2.4775,209.011189655172,10.6147599400862,10013.0784552845,18.179926987069,870.943969713734,11.187335503326,14.6299870138741,0.092622244629766,1.00199138287958,13.3236612912878,0.0855963122407963,-0.0207935210826833,0.10638983332348
1943-11-01,11.33,0.606667,0.986667,17.4,2.47833333333333,199.334745689655,10.6734167840517,9592.120868741,17.3589598875,835.324723848021,10.6310336730014,13.9150695602182,0.0972913524513699,1.0019920802443,13.3501938022766,0.0935957326035324,-0.0205782905158857,0.114174023119418
1943-12-01,11.48,0.61,0.94,17.4,2.47916666666667,201.973775862069,10.7320560344828,9762.14890120397,16.5379224137931,799.339718391266,10.7373603160411,14.0680011778748,0.0963515486684957,1.00199277760886,13.3767884596076,0.093668303002425,-0.0197889365673515,0.113457239569776
1944-01-01,11.85,0.613333,0.936667,17.4,2.48,208.48338362069,10.7906952849138,10120.2455126541,16.4792831633621,799.940928573938,11.0524127639775,14.4948464722858,0.0936884371787429,1.00287216084451,13.4034454241284,0.0929890319933446,-0.0188317917172979,0.111820823710643
1944-02-01,11.77,0.616667,0.933333,17.4,2.47083333333333,207.075900862069,10.8493521288793,10095.8108132687,16.4206263193966,800.573780270226,10.9479188877247,14.3724841095477,0.09386811511962,1.00286487559942,13.4419422752571,0.0961468412607849,-0.0188246243240063,0.114971465584791
1944-03-01,12.1,0.62,0.93,17.4,2.46166666666667,212.881767241379,10.9079913793103,10423.1884224784,16.3619870689655,801.121093628505,11.2246931961807,14.749564229991,0.0917075155626756,1.00285759056741,13.4804517676903,0.0954460510398332,-0.0180424651392791,0.113488516179112
1944-04-01,11.89,0.623333,0.926667,17.5,2.4525,207.99177,10.903964169,10228.253034573,16.210185831,797.155976012506,10.9382751882394,14.3879839483434,0.094720823089111,1.00285030574862,13.4417221030517,0.102713879952949,-0.0165067893641596,0.119220669317109
1944-05-01,12.1,0.626667,0.923333,17.5,2.44333333333333,211.6653,10.962285831,10453.8270904431,16.151864169,797.715994123975,11.1037369367926,14.620020758909,0.0934501682890462,1.00284302114322,13.4800351208335,0.104669318713055,-0.0176606810409233,0.122329999753979
1944-06-01,12.67,0.63,0.92,17.6,2.43416666666667,220.377012784091,10.9579730113636,10929.1851299204,16.0021193181818,793.595131770066,11.5327852725325,15.197274767915,0.0900071508203613,1.00283573675133,13.4415502869109,0.101103560930258,-0.0172724935542047,0.118376054484463
1944-07-01,13,0.633333,0.913333,17.7,2.425,224.839406779661,10.9537089241525,11195.758257258,15.7964038394068,786.573498182784,11.7387747501807,15.480309849363,0.089159659602391,1.00282845257312,13.4035106744044,0.103255930482719,-0.0161058892331991,0.119361819715918
1944-08-01,12.81,0.636667,0.906667,17.7,2.41583333333333,221.553292372881,11.011371584322,11077.8200585133,15.6811131097458,784.0666572203,11.5417116742092,15.2334079304163,0.0907058213851166,1.00282116860872,13.4414218686603,0.10704310601687,-0.0167170850135009,0.123760191030371
1944-09-01,12.6,0.64,0.9,17.7,2.40666666666667,217.921271186441,11.0690169491525,10942.338002112,15.5658050847458,781.595571579427,11.3285605846965,14.9663057296684,0.0909055027843642,1.00281388485829,13.4793423860927,0.111822195256857,-0.016608058386365,0.128430253643222
1944-10-01,12.91,0.64,0.91,17.7,2.3975,223.282826271186,11.0690169491525,11257.871029157,15.7387584745763,793.544743341044,11.5831051862791,15.3159666132772,0.0898153323390613,1.00280660132198,13.5172717035327,0.111641848129227,-0.0171224085673578,0.128764256696585
1944-11-01,12.82,0.64,0.92,17.7,2.38833333333333,221.726245762712,11.0690169491525,11225.8966988392,15.9117118644068,805.602571211553,11.4784591980555,15.1907069865651,0.0906940701465481,1.00279931799992,13.5552092961653,0.116658224303145,-0.0176306363523352,0.13428886065548
