"date","macro_h1","macro_h3","macro_h12","financial_h1","financial_h3","financial_h12","real_h1","real_h3","real_h12"
1965-12-01,0.558702610013321,0.688512245660713,0.820468688433729,0.784145326980656,0.841125694256524,0.939157642770152,0.619366253807455,0.729927151086467,0.847589449958402
1966-01-01,0.563759627803663,0.694122666967108,0.823156014295162,0.799928982990594,0.853847111168605,0.943904018819487,0.61969117285679,0.730671198930829,0.847445921649749
1966-02-01,0.572984373766154,0.703054380364585,0.828615177368553,0.815506688285149,0.866852500842047,0.949297237942362,0.635678303010392,0.743416496338971,0.851947399279216
1966-03-01,0.581938019782132,0.711031837991511,0.833593390787,0.842844992597081,0.888757221757883,0.95703797544255,0.64929823679014,0.753827302491839,0.855929743980904
1966-04-01,0.59107640916503,0.718309935884279,0.8372740569777,0.879256763718622,0.917171172829888,0.966455461923555,0.658872804621889,0.759432809866054,0.856890478569811
1966-05-01,0.599079351304624,0.725114828796917,0.841252531228212,0.929047616504578,0.955174373002851,0.978469812071783,0.66334509384316,0.762286862830912,0.857435179728452
1966-06-01,0.594341819952153,0.721522548233151,0.841830015648493,0.915143991937332,0.946513494883176,0.977911921683428,0.650096988928301,0.753225287557514,0.854528957211473
1966-07-01,0.593798403232466,0.721140358060894,0.84260592392159,0.927697896309778,0.957150719303195,0.982594414492462,0.644210429487228,0.747374076360913,0.850970394193502
1966-08-01,0.598117431865827,0.724457681488683,0.844999138989956,0.963602941351455,0.98477776436036,0.99175667951924,0.64193027291439,0.743565045653379,0.848369192995452
1966-09-01,0.602280462497116,0.728076730705554,0.848249704048072,0.930538324261993,0.961262104308383,0.986505159167407,0.649563185826775,0.747873832865069,0.848287720355806
1966-10-01,0.600374752872503,0.726243388729879,0.84753654521819,0.922947680555502,0.956111941938632,0.98592087425651,0.656600286903022,0.752144521087986,0.849404320366807
1966-11-01,0.60455317717606,0.729887982346659,0.849237332349368,0.926413979516884,0.958497381023121,0.986584263210684,0.666513615542865,0.7590680473879,0.85245809182636
1966-12-01,0.607311737519305,0.733431916004321,0.85210271868085,0.939123099582702,0.967509239804146,0.988605638542071,0.666410972365038,0.760335773875402,0.85393439070306
1967-01-01,0.614305345418436,0.739680127101223,0.854887498209618,0.982486960680321,0.998561162230418,0.996377847875795,0.678926584153372,0.769745780997583,0.857606615736718
1967-02-01,0.61236584156269,0.738320841771658,0.856339740658979,0.930527101194387,0.96058091387229,0.986215152232844,0.685559056518844,0.775085945713709,0.861162103287703
1967-03-01,0.601993468805981,0.728516196074661,0.852975733164208,0.906984963674466,0.942996160109372,0.98132936457576,0.671955438139092,0.763695415721205,0.85724032029452
1967-04-01,0.600801278652421,0.725735918200752,0.851000520218952,0.8853548328949,0.926707909086548,0.97686555270062,0.674223452862261,0.763486985663756,0.855739311859484
1967-05-01,0.59828783329045,0.725427018586044,0.852155938074299,0.878650968711415,0.921588868457454,0.975496711794874,0.670096751081774,0.762460277158266,0.85626943011398
1967-06-01,0.599717665583055,0.730714577648254,0.857669573714909,0.88393982817155,0.92460244533017,0.975474615561347,0.666743991314502,0.765037807532358,0.860480041925589
1967-07-01,0.608700073754437,0.740176984731963,0.864237937897766,0.875697087196006,0.918839699197914,0.974244880465659,0.680164108608957,0.779211348527426,0.867408259018774
1967-08-01,0.621526988719113,0.749417003212281,0.867318624322688,0.857632573095641,0.905239177155937,0.970393681358955,0.7123153844274,0.804384192324761,0.877713416911147
1967-09-01,0.619647204809948,0.748975853812536,0.86788934620056,0.859431532247799,0.90676250113562,0.97112060086783,0.712563118024145,0.806548425286032,0.879736857504518
1967-10-01,0.620793396936349,0.751056321075515,0.869719811409637,0.864658590641479,0.911228747566246,0.972839112504354,0.713787886577237,0.80928344953616,0.882267295723059
1967-11-01,0.640819022395738,0.768936912952777,0.877247429845834,0.865237056976074,0.911247342782395,0.972493795140103,0.738572436555961,0.830809726700585,0.890722382848806
1967-12-01,0.645681653953946,0.773330550909196,0.879504598656314,0.883434882448555,0.925144459690715,0.976800036493102,0.734248079735361,0.828906853483342,0.890956988200078
1968-01-01,0.662869376225625,0.785237541906866,0.881250620702437,0.893872551643097,0.933775931585459,0.980246797030331,0.757772464882059,0.846882753896668,0.897178435601237
1968-02-01,0.639569523180704,0.767762578527219,0.874265491182043,0.913803276951584,0.94868923307036,0.984360695060585,0.733678406854848,0.829335075532079,0.891007059614228
1968-03-01,0.616217435307669,0.747750249459373,0.867383446822366,0.926313434063657,0.958454772886511,0.987403420991818,0.700242213871778,0.801628610471719,0.880827630917528
1968-04-01,0.614263358354863,0.744521916483849,0.866065910734885,0.964039550284426,0.986721963919204,0.99566323459592,0.69332592805185,0.792792991564765,0.876214098902694
1968-05-01,0.60399118330141,0.73364532893934,0.860488007577534,0.924945803668428,0.957748062374987,0.987634130373041,0.684926024244394,0.783639086466384,0.87214578748387
1968-06-01,0.594059021857202,0.726097149568278,0.857412033764962,0.893306921067467,0.934393387289834,0.981658568655569,0.668566491630849,0.772083153428855,0.868824368734137
1968-07-01,0.585207840290326,0.717597494890938,0.852694565547579,0.881764633917877,0.925754630623469,0.97966209606097,0.657870123716951,0.762444914906981,0.864496792208107
1968-08-01,0.586469736572763,0.716972631469889,0.85125820329275,0.87427837271056,0.920041792897357,0.977949241463788,0.658410745512702,0.760742420915453,0.862744660456659
1968-09-01,0.581096202339577,0.714028637298079,0.850693191261779,0.881176391956976,0.925402184131352,0.979687145807915,0.647941327648727,0.754118651349604,0.861018318565502
1968-10-01,0.588948667628355,0.719308242836982,0.85319308125695,0.882734756783554,0.926799554475355,0.980444929951408,0.654301877121278,0.756308310179661,0.861274584805554
1968-11-01,0.596156035234418,0.726432070611672,0.857575914592367,0.906016188103282,0.944546961475658,0.985865679425422,0.658018412638341,0.758622985927938,0.861402905714465
1968-12-01,0.596373635929697,0.730442768138054,0.861989467159002,0.910086726647614,0.948455793298146,0.988083484798225,0.642247264391648,0.748461411487135,0.857868617961279
1969-01-01,0.597500008702014,0.733654146780037,0.865607027170572,0.924234169963634,0.959444355191619,0.991638035408776,0.635385176011141,0.742546922653863,0.855059554411977
1969-02-01,0.603369680641971,0.741845266056154,0.87277258333712,0.958627021372333,0.985914577496365,0.99974459375099,0.636941646822551,0.74365102018601,0.855308178105968
1969-03-01,0.604891327094159,0.747402750433462,0.880202098220903,0.949982550336644,0.980169696033477,0.998862684201632,0.630207368756005,0.740182934113142,0.854372318802997
1969-04-01,0.613218023029488,0.757683747898869,0.889894096456532,0.960538423110505,0.988707340211601,1.0019543993979,0.6374829925585,0.745266207603724,0.857103958298204
1969-05-01,0.624132502057016,0.769402087320447,0.898825976022739,0.997793632870594,1.01699550186948,1.0103742207061,0.64502636027646,0.75047616508857,0.858943860807119
1969-06-01,0.629452128202164,0.772704347011623,0.899343617528026,1.06352089190004,1.06587424388966,1.02466405304074,0.654003462919852,0.757979458830031,0.863269741822716
1969-07-01,0.629492974519966,0.771896650905175,0.898308008342455,1.06727276260934,1.06983200140976,1.02720349444116,0.65995660332194,0.764473853239853,0.865865581468659
1969-08-01,0.627952157794866,0.769993694211588,0.898182569846328,1.05162427329895,1.05932391364599,1.0255114022875,0.663392784357459,0.768073436665703,0.868946961080306
1969-09-01,0.627032780297834,0.768472033955293,0.897281650714497,1.0487188415245,1.05798121762742,1.02613693931608,0.670625574969627,0.774638235237403,0.873314877756355
1969-10-01,0.626904370337228,0.768966140168732,0.897449783086063,1.06728464188765,1.0721514570042,1.03078044893636,0.671602815805278,0.777253632708611,0.87589426783205
1969-11-01,0.641473215474885,0.779766333677745,0.901153661366267,1.0794701765371,1.0813680053864,1.03365172299333,0.697372290164058,0.797043812755894,0.88356117159231
1969-12-01,0.647030952947117,0.787122710735202,0.906620790741946,1.08939184965377,1.08955024949285,1.03717550843267,0.696578852576124,0.800818165357509,0.888825158281054
1970-01-01,0.669355609963982,0.807612310522673,0.916114524011554,1.11359687847704,1.10840055093702,1.0437978163933,0.72312779634673,0.82231671078361,0.898514339477224
1970-02-01,0.664754460835805,0.807819778365073,0.918778828237856,1.13032852068705,1.12097073559998,1.04760819396354,0.697014754924105,0.805565054938606,0.893384011870824
1970-03-01,0.667486934624083,0.810974054457197,0.921453491391013,1.16261477406242,1.14422062171386,1.05385448978401,0.694314152236968,0.802410556288045,0.890703051596067
1970-04-01,0.674629093677239,0.815801489020204,0.920954600012023,1.23346397384177,1.19419218905501,1.06665632735421,0.705213545562575,0.80941721200779,0.890299477457552
1970-05-01,0.672073793765257,0.813184430157828,0.917842350559237,1.20859137205885,1.17642779761464,1.06163208696553,0.702997102372332,0.80980400982056,0.890177105437659
1970-06-01,0.657887546360524,0.799887918254043,0.910436448062813,1.16505652838736,1.1451663861946,1.05313222607324,0.692510408231934,0.802803800335377,0.887877239932227
1970-07-01,0.655840209391998,0.797762083131204,0.908241641897289,1.12703776258308,1.11718862806427,1.04498973804558,0.697166922672614,0.807876235564791,0.890565809552231
1970-08-01,0.663458849156978,0.803218743591599,0.909046574231467,1.09162934894722,1.09020252953755,1.0363997449198,0.720000974288847,0.825335806840549,0.895349622485671
1970-09-01,0.678173211377746,0.813026105995817,0.910262091456501,1.07998194052841,1.08008333796994,1.03212390504976,0.755946872071018,0.851881691104769,0.903239659003502
