"date","mu_bus","mu_bus_ws","mu_bus_ws_oh","mu_nfb","mu_nfcb","lmu_cd","lmu_cd_ws","lmu_cd_ws1","lmu_cd_ws_oh","lmu_cd_nfb","lmu_cd_nfcb","lmu_ces_yl","lmu_ces_yl_zsvar","lmu_ces_yk","lmu_ces_yk_ums","lmu_ces_yk_ujf","lmu_ces_oh_yl","lmu_ces_oh_yl_zsvar","lmu_ces_oh_yk","lmu_ces_oh_yk_ums","lmu_ces_oh_yk_ujf","lmu_cd_marg"
1972-04-01,1.60127307214685,1.94706951849028,2.35006662733249,1.59119386689614,1.55250759371716,0.47079898295988,0.666325431191918,0.666325431191918,0.854443679810536,0.464484594161143,0.43987142609673,3.83795033512818,0.48144565640198,0.102425047571273,0.103694090473733,0.104791034855243,4.22159503197883,0.865090353252636,0.48606974442193,0.487338787324389,0.488435731705899,
1972-07-01,1.60318097747393,1.94895979498655,2.35485579350446,1.58898863016236,1.5607999747015,0.471989766489915,0.667295791778301,0.667295791778301,0.856479491412796,0.463097732187483,0.44519849411809,3.84202024774979,0.482194159798128,0.103338438457948,0.104886108342712,0.105511073187085,4.22650997267267,0.866683884721009,0.487828163380829,0.489375833265593,0.490000798109966,
1972-10-01,1.60579694520457,1.94528210429748,2.34846644342934,1.58258535248986,1.56754802952967,0.473620172415514,0.665407007322925,0.665407007322925,0.853762537870736,0.4590598088044,0.449512633903793,3.85442030674269,0.483539464533824,0.100774740651642,0.103878018330612,0.106422811319432,4.23456267219791,0.863681829989045,0.480917106106863,0.484020383785833,0.486565176774654,
1973-01-01,1.60517887408511,1.96168912273111,2.36478165247795,1.58597842019924,1.5630851594147,0.473235198400214,0.673805899420126,0.673805899420126,0.860685693148089,0.461201516688336,0.44666153454545,3.87252937890419,0.488771787656636,0.090807599669014,0.0972503390121901,0.0987287793558356,4.25997987365207,0.876222282404512,0.478258094416889,0.484700833760065,0.486179274103711,
1973-04-01,1.61151312861593,1.96439979524123,2.36933480267977,1.58212235351296,1.55091225323586,0.47717356906979,0.675186750948186,0.675186750948186,0.862609241775947,0.458767207387008,0.438843308277998,3.87891071312057,0.489576988144988,0.0936544934527501,0.100832523041514,0.10355654805541,4.26434638582673,0.875012660851145,0.479090166158907,0.486268195747671,0.488992220761567,
1973-07-01,1.59268436082647,1.94113707907096,2.34462651846499,1.56041770779732,1.54863356743426,0.465420869943452,0.663273924604559,0.663273924604559,0.85212612203477,0.444953546828297,0.437372972723074,3.85323912794759,0.466486284090782,0.0905750643971807,0.0954132977412232,0.0997431691320694,4.23994438003891,0.8531915361821,0.477280316488499,0.482118549832541,0.486448421223387,
1973-10-01,1.6021714922049,1.94816233991999,2.35425080908891,1.55574679311487,1.54945979747763,0.471359891733893,0.666886538462604,0.666886538462604,0.856222549079595,0.441955683153717,0.437906352428357,3.86324135222288,0.470516122959576,0.0965829362933456,0.101733041516589,0.104821623703664,4.24810400956858,0.855378780305278,0.481445593639048,0.486595698862292,0.489684281049367,
1974-01-01,1.58523067268484,1.92692652473293,2.33278938987901,1.5518107194592,1.53436369176856,0.460729931557013,0.655926259350293,0.655926259350293,0.847064714587552,0.439422455212069,0.428115762046786,3.83830854898302,0.451943612154408,0.0966109456154297,0.0987289754920213,0.09950919605662,4.22464333201356,0.838278395184947,0.482945728645969,0.485063758522561,0.485843979087159,
1974-04-01,1.58239446975512,1.93194281652788,2.34050308530132,1.56297283979246,1.5323675215105,0.458939187033846,0.65852613728184,0.65852613728184,0.850365899980284,0.446589674316162,0.42681393909515,3.83990512550433,0.451177937393974,0.098011090557743,0.0993284037873449,0.0951482871440685,4.23133183845076,0.842604650340412,0.489437803504181,0.490755116733783,0.486575000090507,
1974-07-01,1.56912636491109,1.92017125583734,2.32881649118092,1.54912601194015,1.52287512983329,0.45051900901077,0.652414377810599,0.652414377810599,0.845360194831333,0.437690908636064,0.420600080947812,3.82317006912848,0.436861875921692,0.0989925499456226,0.0975603105536615,0.0972950204353011,4.21801125494904,0.831703061742254,0.493833735766185,0.492401496374224,0.492136206255863,
1974-10-01,1.59091222640301,1.95391536054469,2.37525541219344,1.56728329823795,1.52600756538022,0.464307579011049,0.669835236686874,0.669835236686874,0.865104973680567,0.449343737229831,0.422654890504116,3.84495625981277,0.449584584321434,0.118615616891806,0.115389145462625,0.109061374297637,4.24575365448228,0.850381978990952,0.519413011561323,0.516186540132143,0.509858768967155,
1975-01-01,1.59963139494626,1.97775392993409,2.41324853205986,1.58304179598565,1.54408625126076,0.469773224546023,0.68196182199063,0.68196182199063,0.880973778462909,0.459348183573476,0.434432312257866,3.86428299866045,0.447756442645436,0.134029538740181,0.127711062999354,0.115117636088756,4.27548355257734,0.858956996562322,0.545230092657068,0.53891161691624,0.526318190005643,
1975-04-01,1.6144876120698,2.00673747900995,2.45237899221462,1.59870305322886,1.57188389075612,0.479017638266221,0.69651025857316,0.69651025857316,0.897058570654821,0.46919270880665,0.452274830437007,3.8895927960585,0.468928008766015,0.142347977222312,0.135984174558413,0.123259326096192,4.3076337284471,0.886968941154616,0.560388909610912,0.554025106947013,0.541300258484792,
1975-07-01,1.63862683997244,2.02907737701609,2.47486826971072,1.61450493372077,1.59967219510836,0.493858598411056,0.707581195659213,0.707581195659213,0.906187170244882,0.479028367093081,0.469798730198082,3.91528819683772,0.493418918883621,0.150928807640856,0.146002514312735,0.139940223216053,4.32761676867155,0.905747490717447,0.563257379474682,0.558331086146561,0.552268795049879,
1975-10-01,1.63623834066137,2.03235766949714,2.47812037361825,1.6128916914665,1.59686686986201,0.492399912570362,0.709196532680121,0.709196532680121,0.907500358951362,0.478028649626659,0.468043503116819,3.91637406952563,0.49784622795764,0.144865787147748,0.140891756994244,0.139670084496548,4.33147451590663,0.91294667433864,0.559966233528748,0.555992203375244,0.554770530877548,
1976-01-01,1.63942312195031,2.04005172194263,2.48384247700127,1.62428647615395,1.59988862051325,0.494344425047488,0.712975161428167,0.712975161428167,0.909806747004562,0.485068627755189,0.469934014643478,3.9326368386981,0.504836183333106,0.137346720305617,0.135789532046976,0.138664318652295,4.34809916065517,0.92029850529018,0.552809042262691,0.551251854004051,0.554126640609369,0.436642473161466
1976-04-01,1.63640837960626,2.03154361776898,2.47531913985003,1.62707561701177,1.58744250484899,0.492503827816693,0.708795906935792,0.708795906935792,0.906369333101862,0.486784303500959,0.462124233710883,3.93731465315336,0.499032163376746,0.134540965376983,0.132917539390156,0.134261046083017,4.35118015843853,0.912897668661915,0.548406470662152,0.546783044675325,0.548126551368185,0.43639301025889
1976-07-01,1.62992529382486,2.02225824299898,2.46474504629,1.61962087460828,1.58195715724872,0.488534181759063,0.704214829059914,0.704214829059914,0.902088372648495,0.482192093835882,0.458662787593622,3.93471561832056,0.493135084339234,0.130924053719856,0.128856564743287,0.131976422358935,4.34826980920999,0.906689275228667,0.544478244609289,0.54241075563272,0.545530613248367,0.429096117835975
1976-10-01,1.62997032414077,2.02805759357031,2.47598909912782,1.61961372657007,1.57334796218402,0.488561808604332,0.707078484522092,0.707078484522092,0.90663995219869,0.482187680424016,0.453205808884445,3.9409976514594,0.489838889481252,0.130489842913374,0.128269923719983,0.128232861567972,4.35907579505376,0.907917033075611,0.548567986507733,0.546348067314341,0.54631100516233,0.429378468735486
1977-01-01,1.63368373452731,2.04306816707361,2.49340164982787,1.62219396721938,1.57232602952332,0.490837424783163,0.71445268144312,0.71445268144312,0.913647902606497,0.483779533758877,0.452556070418638,3.94932601735704,0.496601798988505,0.129247669357615,0.127826808232758,0.126342148803783,4.37213649518037,0.919412276811839,0.552058147180949,0.550637286056092,0.549152626627117,0.433247297402573
1977-04-01,1.63094151075595,2.04396060907341,2.49145215497281,1.62224285706833,1.58781511604618,0.489157462024643,0.714889400665258,0.714889400665258,0.912865735252831,0.483809671407788,0.462358930383336,3.94917917944851,0.500528342503934,0.120813155242451,0.121242563172369,0.124007774257107,4.3728874526767,0.924236615732123,0.544521428470639,0.544950836400558,0.547716047485295,0.430175675019086
