"date","ois_sw","ois_1m","ois_3m","ois_6m","ois_1y","ois_2y","ois_3y","ois_4y","ois_5y","ois_6y","ois_7y","ois_8y","ois_9y","ois_10y","ois_15y","ois_20y","de3m","de6m","de1y","de2y","de3y","de4y","de5y","de6y","de7y","de8y","de9y","de10y","de15y","de20y","de30y","it2y","fr2y","es2y","it5y","es5y","fr5y","es10y","fr10y","it10y","stoxx50","sx7e","eurusd","eurgbp","eurjpy"
1999-01-07,,0,0,0,0,,,,,,,,,,,,,,,-0.300000000000011,-0.550000000000006,0.4,0.800000000000001,0.599999999999978,0.449999999999973,1.30000000000003,0.800000000000001,0.500000000000034,,0.999999999999979,-0.150000000000006,,0,0.800000000000001,,-0.499999999999989,2,0.150000000000006,10.05,,-0.355884985397026,-0.632078231376809,-0.126629839317349,-0.0212336766908849,-0.0481867341610709
1999-01-21,,0,0,0.999999999999979,0,,,,,,,,,,,,,,,0.550000000000006,-0.500000000000034,-0.299999999999967,-0.550000000000006,-0.249999999999995,-0.300000000000011,-0.300000000000011,-0.249999999999995,-0.150000000000006,,-0.499999999999989,-0.399999999999956,,-0.4,0,,-0.900000000000034,-0.500000000000034,0.150000000000006,-0.449999999999973,,-0.212126353135922,-0.245174397810555,0.0648382308910928,-0.0854092578610188,0.101767498870409
1999-02-18,0,0,0,0,0,,,,,,,,,,,,,,,-0.599999999999978,-0.300000000000011,-0.249999999999995,-0.350000000000028,-0.149999999999961,0.0500000000000167,0,0.0500000000000167,0.300000000000011,,0.0999999999999446,0.0499999999999723,,-1.50000000000001,-0.800000000000001,,-0.89999999999999,-0.200000000000022,-0.100000000000033,0.150000000000006,,0.174157405728259,0.0805384614666948,0.0222583302719528,0.036386130008853,0.0409142480275904
1999-03-04,0,0,0.999999999999979,-0.499999999999989,0,,,,,,,,,,,,,,,-0.599999999999978,0,-1.14999999999998,-0.150000000000006,-0.249999999999995,-0.100000000000033,-0.74999999999994,-0.649999999999995,-0.649999999999995,,0.349999999999984,-0.899999999999945,,-1.00000000000002,0,,-0.450000000000017,-0.499999999999989,-0.349999999999984,-0.649999999999995,,0.274130824876195,0.0117354822439353,0.0690878133553244,0.200022291380564,0.230003373800347
1999-03-18,0.499999999999989,-0.499999999999989,0,-0.499999999999989,0.999999999999979,,,,,,,,,,,,,,,0,0.749999999999984,0.249999999999995,0.89999999999999,0.349999999999984,0.450000000000017,0.699999999999967,0.649999999999995,0.649999999999995,,1.10000000000001,0.699999999999967,,0.700000000000012,1.05,,0.499999999999989,0.4,0.549999999999962,0.750000000000028,,0.0609216104402677,0.0946418241872138,0.0454297663637651,0.0295814230821478,-0.0154053533907295
1999-04-08,4,-2.49999999999999,0,0.599999999999978,-0.500000000000034,,,,,,,,,,,,,,,0.800000000000001,0.150000000000006,-0.250000000000039,-0.4,0,-0.100000000000033,0,0,0.0499999999999723,,-0.150000000000006,0.200000000000067,,-1.34999999999996,-1.09999999999997,,-0.4,-0.4,0,-0.199999999999978,,-0.0968604998151434,-0.115327795966369,0.101738817506668,-0.0148533234584247,-0.0210774405102754
1999-04-22,0,0,0,0,-0.999999999999979,,,,,,,,,,,,,,,-0.300000000000011,0.0500000000000167,-0.099999999999989,-0.100000000000033,-0.199999999999978,-0.150000000000006,-0.099999999999989,0,-0.200000000000022,,-0.300000000000011,0,,0,0.550000000000006,,-1.24999999999997,-0.300000000000011,-0.349999999999984,-0.100000000000033,,0.0952994695287757,0.151806705116986,-0.0613801100504928,-0.113795862524663,-0.253565281462187
1999-05-06,0,0,0,0,0.300000000000011,,,,,,,,,,,,,,,0.850000000000017,0.550000000000006,1.05,1.35000000000001,1.45,1.6,1.54999999999999,1.6,1.40000000000002,,1.10000000000001,1.94999999999999,,1.2,0,,0.999999999999979,0.999999999999979,1.40000000000002,1.75000000000001,,-0.108871713764636,-0.224553618795653,-0.0601782219294841,-0.0529440696101946,0.04215447762137
1999-05-20,0,0,0,0,0,,,,,,,,,,,,,,,0.300000000000011,0.200000000000022,-0.099999999999989,0.150000000000006,-0.200000000000022,-0.200000000000022,0.0500000000000167,-0.150000000000006,-0.150000000000006,,-0.199999999999978,-0.349999999999984,,0.500000000000034,0.649999999999995,,-21,0,-0.199999999999978,-0.24999999999995,,-0.0201500910160135,0.0459648200437535,-0.0469858581213713,-0.0682412734523574,0.0359450234202363
1999-06-02,0,0,-1.50000000000001,0.499999999999989,0,,,,,,,,,,,,,,,-1.2,-0.950000000000007,-0.749999999999984,-0.649999999999995,-0.200000000000022,-0.100000000000033,-0.250000000000039,0.0999999999999446,0.199999999999978,,-0.800000000000001,0,,-1.50000000000001,-1.2,,-0.550000000000006,-0.800000000000001,-0.100000000000033,0.199999999999978,,0.179050087899846,0.092262844918789,0.0240714441621472,0.0310534898854409,-0.06757697075086
