"birthpl","nin","recp","ch71","en71","wsppc","dens71","moldyed","birthlat","birthlong","schools73new","schools74new","schools75new","schools76new","schools77new","schools78new","pop71new","ch71new","totinnew","ninnew","nch71new","atsc71new","en71newish","en71new","ldpop","recpnew","lch71","len71new","lch71new","ldens71","lninnew","java","nin_lch71new","nen71new","nen71newish","poor"
1471,1.26548385620117,0,41091,0.236702755093575,0.421037018299103,229.477844238281,10.9301071166992,0.5417133309352,101.461025065084,6,6,8,8,12,12,145030,41091,52,1.26548385620117,118254,34329,0.236702755093575,0.290298849344254,0.249869471124359,0,10.6235443984029,-1.23684437163749,10.6235443984029,5.43580648557364,0.2354545440676,0,2.61008310317993,0.709701180458069,0.763297259807587,0
1472,2.1274516582489,1,92129,0.100351519882679,0.523365020751953,,5.66067457199097,0.961029477077157,104.066907852483,,,,,,,331136,92129,196,2.12745189666748,277403,33230,0.100351519882679,0.119789622724056,0.243980226882427,1,11.4309450478163,-2.12201821872164,11.4309450478163,,0.754924970947722,0,2.16320705413818,0.880210399627686,0.899648487567902,0
1501,2.54095888137817,1,52736,0.179921224713326,0.574675142765045,44.4321441650391,7.64186763763428,-2.03295466995362,101.452768342814,9,9,22,22,36,36,186615,52736,134,2.54095888137817,153931,33576,0.179921224713326,0.218123704195023,0.255372084048942,1,10.8730536132691,-1.52269292669628,10.8730536132691,3.79396317518105,0.932541522144197,0,2.47198581695557,0.7818763256073,0.820078790187836,0
1502,3.4376072883606,1,40726,0.169192999601364,0.782340586185455,10.6190366744995,6.98511838912964,-1.43116030882929,102.169749724179,6,6,24,24,40,40,143357,40726,140,3.4376072883606,116856,24255,0.169192999601364,0.207563161849976,0.514196821187961,1,10.6146219881105,-1.57231959117226,10.6146219881105,2.36264830308365,1.23477567366508,0,2.61502146720886,0.792436838150024,0.830806970596313,0
1503,3.54633498191833,1,45117,0.122104503214359,0.69044703245163,11.2729578018188,6.89198541641235,-2.241335304551,102.338912862844,9,9,27,27,44,44,160076,45117,160,3.54633498191833,119064,19546,0.122104503214359,0.164163812994957,0.416180568506352,1,10.7170143945997,-1.80689048996102,10.7170143945997,2.42240674275891,1.2659146707363,0,2.55834984779358,0.835836172103882,0.877895474433899,0
1504,2.38059258460999,1,52928,0.112210899591446,0.447381854057312,19.3617248535156,5.51224231719971,-1.68477387851973,103.425327354801,7,7,21,21,35,35,215496,52928,126,2.38059258460999,135607,24181,0.112210899591446,0.178316757082939,0.302280871872934,1,10.8766877783834,-1.72419377601124,10.8766877783834,2.96329817155315,0.867349441821976,0,2.46997451782227,0.8216832280159,0.887789130210876,0
1505,3.78558087348938,1,41209,0.14561103284359,1.25922477245331,13.9197063446045,6.02109479904175,-1.15534424939132,103.534396148975,15,13,24,24,40,40,141981,41209,156,3.78558087348938,179432,20674,0.14561103284359,0.115219138562679,0.338038635607229,1,10.6264119580836,-2.16091941116237,10.6264119580836,2.63330555875017,1.33119934235082,0,2.60849595069885,0.884780883789062,0.854388952255249,0
1571,1.89368915557861,0,45414,0.225739315152168,0.45959547162056,769.703857421875,9.03834342956543,-1.62101550256069,103.64163648507,6,6,12,12,25,25,158559,45414,86,1.89368915557861,131517,35793,0.225739315152168,0.272154927253723,0.370841080160312,0,10.7235757065372,-1.30138378934676,10.7235757065372,6.64600584011908,0.638526860691994,0,2.5547182559967,0.727845072746277,0.774260699748993,0
1601,2.20527839660645,1,154629,0.157506659626961,0.458202719688416,52.1359519958496,7.23627138137817,-4.28380326552597,104.1718911823,30,23,35,35,109,109,542631,154629,341,2.20527839660645,442213,85468,0.157506659626961,0.19327338039875,0.343515128723525,1,11.9487839783982,-1.64364961358693,11.9487839783982,3.95385476828103,0.790853757893444,0,1.8765960931778,0.806726634502411,0.8424933552742,0
1602,1.93994677066803,1,129385,0.170771762728691,0.451732665300369,21.0585289001465,6.6089768409729,-3.37442904796398,105.299812369077,20,21,30,30,75,75,445788,129385,251,1.93994665145874,374863,76128,0.170771762728691,0.20308218896389,0.353337683274997,1,11.7705477347007,-1.5941445101355,11.7705477347007,3.04730565147145,0.662660473449053,0,1.97524535655975,0.796917796134949,0.829228222370148,0
1603,1.97933113574982,1,105086,0.153946593403816,0.484782934188843,37.9915390014648,7.09084796905518,-3.54382088611426,104.029504103106,13,15,25,25,65,65,363769,105086,208,1.97933125495911,298412,56001,0.153946593403816,0.187663361430168,-0.0755969766453474,1,11.5625343415222,-1.67310555193829,11.5625343415222,3.63736347707826,0.682759037635406,0,2.09037566184998,0.812336623668671,0.846053421497345,0
1604,1.75606644153595,0,106488,0.189497694373131,0.550468266010284,92.1440277099609,7.41245412826538,-3.85388523274381,103.253373140639,16,17,21,21,56,56,371709,106488,187,1.75606644153595,308101,70438,0.189497694373131,0.228619828820229,0.38258653405786,0,11.5757875817269,-1.47569479113718,11.5757875817269,4.5233528714888,0.563076331362704,0,2.08304023742676,0.771380186080933,0.810502290725708,0
1605,2.39514374732971,1,72647,0.16302265226841,0.590666234493256,11.7441549301147,6.34441566467285,-2.97119638875517,102.949801855347,12,14,17,17,57,57,252652,72647,174,2.39514374732971,211823,41188,0.16302265226841,0.194445356726646,0.370541179547834,1,11.1933673742711,-1.63760409767476,11.1933673742711,2.46335566406331,0.873443248823649,0,2.29470038414001,0.805554628372192,0.836977362632751,0
1606,2.04259467124939,1,106727,0.125549092888832,0.59461236000061,14.759578704834,6.95174074172974,-2.49267628834652,104.219425324308,19,19,28,28,62,62,376753,106727,218,2.04259467124939,316596,47301,0.125549092888832,0.149404913187027,0.450747044005935,1,11.5780294512023,-1.90109512069948,11.5780294512023,2.69189227573204,0.714220897350757,0,2.08179950714111,0.850595116615295,0.874450922012329,0
1607,1.82330894470215,0,88301,0.114303961396217,0.546572804450989,26.2874450683594,7.07505750656128,-2.27125702778505,106.001658453259,13,14,21,21,46,46,303804,88301,161,1.82330882549286,253765,34726,0.114303961396217,0.136843144893646,0.503372726185154,0,11.3885067115562,-1.98891993686814,11.3885067115562,3.26909145137792,0.600652886446667,0,2.18669557571411,0.863156855106354,0.885696053504944,0
1608,2.06700539588928,0,34833,0.186655193567276,0.751994967460632,28.4530010223389,6.96935367584229,-2.88715884786236,107.885758241913,8,8,8,8,20,20,128949,34833,72,2.06700539588928,109236,24069,0.186655193567276,0.220339447259903,-0.154951265434161,0,10.4583204922951,-1.51258597965146,10.4583204922951,3.34825363909852,0.726100891189345,0,2.70153045654297,0.779660582542419,0.813344836235046,0
1671,1.1948801279068,0,165707,0.222726732492447,0.339067280292511,1453.76806640625,8.79629039764404,-3.00322789288715,104.726455155446,15,15,21,21,63,63,582961,165707,198,1.1948801279068,485764,129841,0.222726732492447,0.267292350530624,0.299655251092768,0,12.0179764475435,-1.31941227379025,12.0179764475435,7.28191413120621,0.178045868976888,0,1.83829975128174,0.732707619667053,0.777273297309875,0
1672,1.64188623428345,0,21926,0.252953857183456,0.643624663352966,839.696655273438,8.68782520294189,-2.20104178389639,106.136154897868,4,4,4,4,10,10,74733,21926,36,1.64188635349274,63836,18904,0.252953857183456,0.29613384604454,0.18663664620414,0,9.99542842623448,-1.21694374427891,9.99542842623448,6.73304070194166,0.495845796389366,0,2.95772957801819,0.703866124153137,0.747046113014221,0
1701,2.24617314338684,0,52979,0.228176474571228,0.795548975467682,30.1822147369385,7.17480278015137,-4.34074728303281,103.040163482261,19,16,14,14,28,28,179554,52979,119,2.24617314338684,147622,40970,0.228176474571228,0.277533173561096,0.276476448650913,0,10.8776508876007,-1.2818148085762,10.8776508876007,3.40725283490627,0.809227943009662,0,2.46944141387939,0.722466826438904,0.771823525428772,0
1702,2.47140836715698,1,58671,0.172032207250595,0.63458389043808,49.911434173584,6.98149156570435,-3.3155199510965,102.498213068585,18,13,19,19,38,38,205136,58671,145,2.47140836715698,172951,35290,0.172032207250595,0.204046234488487,0.340030011894842,1,10.9797008462608,-1.58940867116736,10.9797008462608,3.9102501182637,0.90478817727621,0,2.4129593372345,0.795953750610352,0.827967762947083,0
1703,2.69432830810547,0,29692,0.139694586396217,1.35201823711395,10.7272539138794,4.51740312576294,-3.14336810817861,101.83182469765,9,17,9,9,18,18,102810,29692,80,2.69432854652405,84825,14362,0.139694586396217,0.169313296675682,0.550490869009514,0,10.2986329282374,-1.77600445379134,10.2986329282374,2.37278759787485,0.991149025460981,0,2.78991341590881,0.830686688423157,0.860305428504944,0
1771,2.856201171875,0,9103,0.288646191358566,1.39672374725342,219.765518188477,10.2024745941162,-3.833234000993,102.305641887326,4,4,3,3,6,6,31866,9103,26,2.856201171875,26938,9198,0.288646191358566,0.341450750827789,0.709620760861503,0,9.11635930850529,-1.07455182463826,9.11635930850529,5.39256115153946,1.04949248032826,0,3.44427227973938,0.658549249172211,0.711353778839111,0
1801,2.59349513053894,1,313091,0.144052788615227,0.419757515192032,163.857711791992,6.16539335250854,-5.46467269049172,105.025119341529,62,62,104,104,240,240,1114765,313091,812,2.59349513053894,904383,160585,0.144052788615227,0.177563041448593,0.463451399564093,1,12.6542491620914,-1.72842957003148,12.6542491620914,5.09899844020748,0.953006437244008,0,1.4861387014389,0.822436928749084,0.855947196483612,0
