"date","g_us","g_ca","g_ea","z_us","z_ca","z_ea","rstar_us","rstar_ca","rstar_ea","gap_us","gap_ca","gap_ea"
1974-01-01,3.51809464082787,4.53154412175348,2.98094278844874,0.0929593501018078,0.102215166167552,0.107197848355413,4.00811846248005,5.23900835312661,2.98120440481912,1.91495378627519,5.51584382881157,2.62904393446797
1974-04-01,3.47511090550402,4.47713817511219,2.722318581893,0.328950741920098,0.146232075949462,0.101309629707643,4.19627482419875,5.22135266554918,2.72596968137371,2.07872566867832,5.90068637161602,2.82556492936533
1974-07-01,3.17686098428521,4.31583257604597,2.81451341786704,0.493711360433502,0.118814304109225,0.115376716980172,4.02912399175951,5.01108474814286,2.82892427232067,1.93848035762676,5.57981071840607,2.54559777595068
1974-10-01,3.09411948825064,4.09633686276405,2.05418306759873,0.453568853684709,0.151608361050044,0.0726037384336547,3.8969014942077,4.79506646777447,2.05309649640697,0.995957594386596,5.34328496389412,2.80854830016915
1975-01-01,2.82105471871372,3.93906185020896,2.16685769243671,0.291190301808513,0.089729885450287,-0.135585531287487,3.43063912740652,4.55490677251415,1.95353984177199,-0.281985583533924,4.38335921887841,0.711586230893772
1975-04-01,2.89977730809547,4.00830449485983,2.32749971455301,0.109575459327765,0.0719601381002322,-0.086257788763375,3.33663178120831,4.61562796241044,2.15774684819708,-1.06802638891691,4.21226721695911,0.107790595937558
1975-07-01,3.01483064563322,4.08382589391636,2.51171973152465,0.0286046848865253,0.0988915709362123,-0.115271786487834,3.38369966656971,4.72816769955067,2.30634428892758,-0.780720106409717,4.80372781987188,-0.375544782466932
1975-10-01,2.98020116811413,4.05265825548744,2.57098546222234,0.0267914099743094,0.0761160708359271,-0.105627538360221,3.34334851013142,4.67006170096385,2.37312821087209,-0.0564193064537903,5.01150900688936,-0.20146909595428
1976-01-01,3.15305357437902,4.14062472991779,2.67148220780666,0.00106358048590604,0.030609133364591,-0.0271457139751073,3.5099818143177,4.72427035146736,2.54850163171179,0.637936028510467,5.04810526995539,0.386472237835278
1976-04-01,3.01974193475722,4.27859236135774,2.64840720913471,-0.116222590979114,-0.0213023345063719,0.0315627589552465,3.24433798510401,4.82875396001185,2.58496288214242,0.846355865913893,5.16599899653124,1.15734655340384
1976-07-01,2.8842572301245,4.17135795445256,2.67503545739249,-0.051570102000018,-0.0569375149626043,-0.0861653729675768,3.15821449160247,4.67156176587592,2.49290775554414,1.36093555539867,5.00786449844622,1.10307010630754
1976-10-01,2.84000793472055,4.07769761313442,2.72374713809132,-0.0480195760770469,-0.0427682583926168,0.0759625563470755,3.1125215918067,4.57956107457721,2.7019999171974,1.55302433065583,4.70422892478496,1.90548633622211
1977-01-01,2.8804880188875,4.1902920358078,2.64557017619745,-0.00433501593826024,0.00202193766670043,-0.00638659677501967,3.20125496005794,4.75198420275381,2.54427826718672,1.95906100376692,4.76103940734941,1.99175013261834
