"byr","race","interval","year","vmn1","vsd1","vnu1","vnms1","vfin1","ltax","xltax","ctr1"
1948,1,12,1970,2983.8701171875,2471.40991210938,215,1.5,0.143999993801117,0.0560000017285347,0.0230000000447035,7
1948,1,13,1970,2910.34008789062,2390.90991210938,217,1.5,0.165999993681908,0.0410000011324883,0.00899999961256981,7
1948,1,14,1970,3147.2900390625,2682.55004882812,208,1.5,0.163000002503395,0.096000000834465,0.063000001013279,7
1948,1,15,1970,3206.15991210938,2531.0400390625,258,1.5,0.158999994397163,0.0780000016093254,0.0430000014603138,7
1948,1,16,1970,2880.61010742188,2141.330078125,249,1.5,0.11599999666214,0.0439999997615814,0.0199999995529652,7
1948,1,17,1970,3044.10009765625,2462.90991210938,184,1.5,0.179000005125999,0.0710000023245811,0.0599999986588955,7
1948,1,18,1970,3332.11010742188,2295.22998046875,256,6,0.116999998688698,0.0430000014603138,0.0199999995529652,7
1948,1,19,1970,2930.80004882812,2408.6201171875,226,1.5,0.155000001192093,0.061999998986721,0.0350000001490116,7
1948,1,20,1970,3009.93994140625,2361.98999023438,245,0,0.105999998748302,0.0450000017881393,0.0240000002086163,7
1948,1,21,1970,3350.14990234375,2327.30004882812,211,1.5,0.118000000715256,0.0520000010728836,0.0240000002086163,7
1948,1,22,1970,3031.8798828125,2369.60009765625,216,3,0.129999995231628,0.0740000009536743,0.0560000017285347,7
1948,1,23,1970,2921.01000976562,2265.68994140625,195,1.5,0.118000000715256,0.0410000011324883,0.0209999997168779,7
1948,1,24,1970,3261.89990234375,2572.51000976562,229,1.5,0.130999997258186,0.0869999974966049,0.0480000004172325,7
1948,1,25,1970,3115.51000976562,2454.85009765625,249,1.5,0.165000006556511,0.0560000017285347,0.0399999991059303,7
1948,1,26,1970,3228.3701171875,2496.71997070312,193,3,0.135000005364418,0.0670000016689301,0.0260000005364418,7
1948,1,27,1970,3019.580078125,2338.17993164062,230,1.5,0.135000005364418,0.0430000014603138,0.017000000923872,7
1948,1,28,1970,3476.4599609375,2610.5,234,1.5,0.10700000077486,0.103000000119209,0.0640000030398369,7
1948,1,29,1970,3431.75,2580.64990234375,272,4,0.125,0.109999999403954,0.063000001013279,7
1948,1,30,1970,3240.419921875,2370.39990234375,196,3,0.10700000077486,0.0560000017285347,0.0410000011324883,7
1948,1,31,1970,3215,2295.580078125,232,1.5,0.108000002801418,0.0430000014603138,0.017000000923872,7
1948,1,32,1970,2986.72998046875,2535.98999023438,208,3,0.158999994397163,0.0769999995827675,0.0480000004172325,7
1948,1,33,1970,2968.7099609375,2314.11010742188,229,4,0.143999993801117,0.0390000008046627,0.0130000002682209,7
1948,1,34,1970,3417.71997070312,2412.17993164062,225,3,0.119999997317791,0.0529999993741512,0.0309999994933605,7
1948,1,35,1970,3255.13989257812,2648.63989257812,215,0,0.143999993801117,0.0879999995231628,0.0370000004768372,7
1948,1,36,1970,3115.18994140625,2527.51000976562,229,3,0.165999993681908,0.0659999996423721,0.0350000001490116,7
1948,1,37,1970,3043.68994140625,2460.10009765625,229,6,0.130999997258186,0.0439999997615814,0.0219999998807907,7
1948,1,38,1970,3366.5,2595.36010742188,220,1.5,0.131999999284744,0.068000003695488,0.0140000004321337,7
1948,1,39,1970,2957.35009765625,2531.34008789062,216,7,0.148000001907349,0.0689999982714653,0.0419999994337559,7
1948,1,40,1970,3541.05004882812,2573.89990234375,238,3,0.122000001370907,0.0759999975562096,0.046000000089407,7
1948,1,41,1970,3322.31005859375,2464.9599609375,227,1.5,0.119000002741814,0.0480000004172325,0.0260000005364418,7
1948,1,42,1970,3186.36010742188,2572.90991210938,212,1.5,0.142000004649162,0.0610000006854534,0.0240000002086163,7
1948,1,43,1970,3531.4599609375,2683.44995117188,229,3,0.140000000596046,0.0920000001788139,0.0659999996423721,7
1948,1,44,1970,3188.27001953125,2497.69995117188,214,1.5,0.153999999165535,0.0509999990463257,0.0329999998211861,7
1948,1,45,1970,3335.05004882812,2518.73999023438,197,0,0.151999995112419,0.0710000023245811,0.0359999984502792,7
1948,1,46,1970,3304.43994140625,2614.419921875,185,0,0.123999997973442,0.0920000001788139,0.0649999976158142,7
1948,1,47,1970,3295.59008789062,2449.28002929688,185,1.5,0.108000002801418,0.0540000014007092,0.0379999987781048,7
1948,1,48,1970,3200.09008789062,2701.35009765625,220,0,0.167999997735023,0.0949999988079071,0.0410000011324883,7
1948,1,49,1970,2848.82006835938,2435.64990234375,224,1.5,0.19200000166893,0.0450000017881393,0.0270000007003546,7
1948,1,50,1970,3325.94995117188,2648.3701171875,205,1.5,0.141000002622604,0.0780000016093254,0.034000001847744,7
1948,1,51,1970,2982.8798828125,2501.94995117188,221,0,0.199000000953674,0.063000001013279,0.0230000000447035,7
1948,1,52,1970,3445.81005859375,2365.830078125,206,3,0.116999998688698,0.0489999987185001,0.028999999165535,7
1948,1,53,1970,3057.40991210938,2448.72998046875,233,5,0.150000005960464,0.0520000010728836,0.0260000005364418,7
1948,1,54,1970,3162.919921875,2575.25,244,1.5,0.172000005841255,0.0570000000298023,0.028999999165535,7
1948,1,55,1970,3129.31005859375,2532.3798828125,258,1.5,0.166999995708466,0.061999998986721,0.0469999983906746,7
1948,1,56,1970,3296.67993164062,2550.07006835938,228,3,0.131999999284744,0.0700000002980232,0.0390000008046627,7
1948,1,57,1970,3137.05004882812,2580.42993164062,220,1.5,0.144999995827675,0.0769999995827675,0.0500000007450581,7
1948,1,58,1970,3109.96997070312,2604.48999023438,239,1.5,0.163000002503395,0.0920000001788139,0.0419999994337559,7
1948,1,59,1970,3544.32006835938,2576.05004882812,194,1.5,0.108000002801418,0.0979999974370003,0.0520000010728836,7
1948,1,60,1970,3377.330078125,2767.25,215,1.5,0.186000004410744,0.11599999666214,0.0599999986588955,7
1948,1,61,1970,3322.28002929688,2650.92993164062,220,1.5,0.167999997735023,0.0500000007450581,0.0270000007003546,7
1948,1,62,1970,2993.32006835938,2511.43994140625,183,1.5,0.180000007152557,0.0599999986588955,0.0109999999403954,7
1948,1,63,1970,3240.330078125,2495.85009765625,212,4,0.142000004649162,0.0659999996423721,0.0280000008642673,7
1948,1,64,1970,3197.76000976562,2353.15991210938,204,1.5,0.118000000715256,0.0640000030398369,0.0390000008046627,7
1948,1,65,1970,3290.330078125,2557,232,1.5,0.189999997615814,0.0729999989271164,0.0430000014603138,7
1948,1,66,1970,3130.2900390625,2348.61010742188,214,1.5,0.130999997258186,0.0560000017285347,0.0230000000447035,7
1948,1,67,1970,3360.59008789062,2495.84008789062,223,5,0.138999998569489,0.0670000016689301,0.0450000017881393,7
1948,1,68,1970,3519.8798828125,2550.8798828125,218,1.5,0.0869999974966049,0.096000000834465,0.0500000007450581,7
1948,1,69,1970,3071.13989257812,2572.97998046875,210,3,0.162000000476837,0.0860000029206276,0.0480000004172325,7
1948,1,70,1970,3467.0400390625,2534.8798828125,243,3,0.111000001430511,0.0989999994635582,0.0659999996423721,7
1948,1,71,1970,2922.75,2394.06005859375,194,1.5,0.20100000500679,0.0260000005364418,0.00499999988824129,7
1948,1,72,1970,3509.77001953125,2513.6201171875,243,0,0.131999999284744,0.0579999983310699,0.025000000372529,7
1948,1,73,1970,3232.669921875,2514.59008789062,244,0,0.127000004053116,0.0780000016093254,0.0329999998211861,7
1948,1,1,1971,3668.0400390625,2789.03002929688,213,1.5,0.136000007390976,0.116999998688698,0.0520000010728836,8
1948,1,2,1971,3828.52001953125,2806.1201171875,233,5,0.11599999666214,0.12899999320507,0.0560000017285347,8
1948,1,3,1971,3664.7099609375,2977.6201171875,217,1.5,0.184000000357628,0.146999999880791,0.0740000009536743,8
1948,1,4,1971,3618.71997070312,2668.169921875,230,5,0.135000005364418,0.108999997377396,0.0649999976158142,8
1948,1,5,1971,3994.53002929688,2914.48999023438,230,5,0.138999998569489,0.195999994874001,0.129999995231628,8
1948,1,6,1971,3732.82006835938,2768.34008789062,217,3,0.174999997019768,0.14300000667572,0.105999998748302,8
1948,1,7,1971,3921.75,2796.39990234375,224,1.5,0.112000003457069,0.156000003218651,0.0890000015497208,8
1948,1,8,1971,3645.28002929688,2874.56005859375,228,3,0.171000003814697,0.140000000596046,0.0879999995231628,8
1948,1,9,1971,3753.1201171875,2815.52001953125,225,0,0.156000003218651,0.150999993085861,0.0979999974370003,8
1948,1,10,1971,3937.26000976562,2759.330078125,212,1.5,0.136999994516373,0.123000003397465,0.0850000008940697,8
1948,1,11,1971,3635.85009765625,3039.03002929688,196,0,0.209000006318092,0.152999997138977,0.0769999995827675,8
1948,1,12,1971,3499.19995117188,2697.73999023438,215,1.5,0.143999993801117,0.120999999344349,0.0740000009536743,8
1948,1,13,1971,3608.919921875,2896.330078125,217,1.5,0.171000003814697,0.115000002086163,0.0689999982714653,8
1948,1,14,1971,3648.15991210938,2990.32006835938,207,1.5,0.179000005125999,0.135000005364418,0.068000003695488,8
1948,1,15,1971,3682.90991210938,2770.32006835938,258,1.5,0.146999999880791,0.119999997317791,0.0890000015497208,8
1948,1,16,1971,3657.669921875,2430.31005859375,249,1.5,0.0920000001788139,0.0920000001788139,0.068000003695488,8
1948,1,17,1971,3920.52001953125,2802.55004882812,184,1.5,0.158000007271767,0.158000007271767,0.0979999974370003,8
1948,1,18,1971,3912.2900390625,2816.72998046875,255,7,0.136999994516373,0.12899999320507,0.0750000029802322,8
1948,1,19,1971,3562.2900390625,2816.15991210938,224,4,0.195999994874001,0.11599999666214,0.0540000014007092,8
1948,1,20,1971,3485.78002929688,2679,245,0,0.163000002503395,0.114000000059605,0.0610000006854534,8
1948,1,21,1971,3918.27001953125,2767.35009765625,211,1.5,0.123000003397465,0.0949999988079071,0.0570000000298023,8
1948,1,22,1971,3790.8798828125,2811.09008789062,216,3,0.13400000333786,0.138999998569489,0.0879999995231628,8
1948,1,23,1971,3665.39990234375,2771.8798828125,195,1.5,0.143999993801117,0.118000000715256,0.0670000016689301,8
1948,1,24,1971,3848.05004882812,2752.89990234375,227,4,0.136999994516373,0.141000002622604,0.0790000036358833,8
1948,1,25,1971,3755.71997070312,2836.330078125,249,1.5,0.193000003695488,0.144999995827675,0.108000002801418,8
1948,1,26,1971,3701.01000976562,2575.23999023438,193,3,0.135000005364418,0.0879999995231628,0.0469999983906746,8
1948,1,27,1971,3767.6298828125,2761.39990234375,230,1.5,0.129999995231628,0.0740000009536743,0.0260000005364418,8
1948,1,28,1971,4139.39990234375,2997.1298828125,234,1.5,0.119999997317791,0.141000002622604,0.0769999995827675,8
1948,1,29,1971,4065.22998046875,2842.76000976562,271,5,0.122000001370907,0.185000002384186,0.122000001370907,8
1948,1,30,1971,3918.8701171875,2821.73999023438,193,6,0.129999995231628,0.135000005364418,0.0780000016093254,8
1948,1,31,1971,3808.57006835938,2778.78002929688,232,1.5,0.125,0.11599999666214,0.0689999982714653,8
1948,1,32,1971,3465.39990234375,2773.21997070312,208,3,0.18299999833107,0.125,0.0820000022649765,8
1948,1,33,1971,3493.15991210938,2636.3701171875,229,4,0.157000005245209,0.0869999974966049,0.0439999997615814,8
1948,1,34,1971,3799.28002929688,2816.580078125,225,3,0.119999997317791,0.119999997317791,0.0579999983310699,8
1948,1,35,1971,3962.67993164062,2876.03002929688,215,0,0.135000005364418,0.143999993801117,0.0839999988675117,8
1948,1,36,1971,3629.7900390625,2881.31005859375,228,4,0.171000003814697,0.158000007271767,0.0920000001788139,8
1948,1,37,1971,3713.6201171875,2654.42993164062,228,7,0.131999999284744,0.118000000715256,0.0790000036358833,8
1948,1,38,1971,4088.76000976562,2961.5400390625,220,1.5,0.144999995827675,0.155000001192093,0.0769999995827675,8
1948,1,39,1971,3631.39990234375,2891.22998046875,216,7,0.152999997138977,0.119999997317791,0.0649999976158142,8
1948,1,40,1971,4043.61010742188,2938.82006835938,238,3,0.146999999880791,0.180999994277954,0.104999996721745,8
1948,1,41,1971,3891.68994140625,2892.28002929688,227,1.5,0.172000005841255,0.136999994516373,0.0839999988675117,8
1948,1,42,1971,3651.9599609375,2887.26000976562,212,1.5,0.174999997019768,0.145999997854233,0.0710000023245811,8
1948,1,43,1971,4256.27001953125,3275.94995117188,229,3,0.143999993801117,0.236000001430511,0.165999993681908,8
1948,1,44,1971,3812.90991210938,2913.4599609375,212,4,0.184000000357628,0.131999999284744,0.0850000008940697,8
1948,1,45,1971,3629.97998046875,2888.18994140625,197,0,0.187999993562698,0.116999998688698,0.0710000023245811,8
1948,1,46,1971,3881.42993164062,3037.92993164062,184,1.5,0.179000005125999,0.179000005125999,0.129999995231628,8
1948,1,47,1971,4162.64013671875,2947.0400390625,185,1.5,0.123999997973442,0.188999995589256,0.0920000001788139,8
1948,1,48,1971,3658.52001953125,2953.52001953125,220,0,0.150000005960464,0.123000003397465,0.0729999989271164,8
1948,1,49,1971,3496.8701171875,2900.169921875,223,1.5,0.187999993562698,0.148000001907349,0.0850000008940697,8
1948,1,50,1971,4143.93017578125,3065.11010742188,204,1.5,0.172000005841255,0.166999995708466,0.103000000119209,8
1948,1,51,1971,3513.85009765625,2842.72998046875,220,1.5,0.186000004410744,0.141000002622604,0.100000001490116,8
1948,1,52,1971,4233.4599609375,2740.330078125,206,3,0.116999998688698,0.141000002622604,0.101999998092651,8
1948,1,53,1971,3691.36010742188,2790.419921875,233,5,0.163000002503395,0.10700000077486,0.0820000022649765,8
1948,1,54,1971,3683.36010742188,3056.09008789062,244,1.5,0.20100000500679,0.159999996423721,0.0939999967813492,8
1948,1,55,1971,3831.89990234375,3051.64990234375,258,1.5,0.197999998927116,0.181999996304512,0.123999997973442,8
1948,1,56,1971,4031.3798828125,2908.57006835938,228,3,0.149000003933907,0.162000000476837,0.109999999403954,8
1948,1,57,1971,3740.72998046875,2875.6201171875,220,1.5,0.158999994397163,0.131999999284744,0.0640000030398369,8
1948,1,58,1971,4048.2900390625,3056.32006835938,239,1.5,0.150999993085861,0.175999999046326,0.0750000029802322,8
1948,1,59,1971,4342.93994140625,2996.36010742188,194,1.5,0.119000002741814,0.216000005602837,0.13400000333786,8
1948,1,60,1971,4019.28002929688,3260.72998046875,215,1.5,0.194999992847443,0.228000000119209,0.149000003933907,8
1948,1,61,1971,3970.75,2982.32006835938,220,1.5,0.204999998211861,0.158999994397163,0.100000001490116,8
1948,1,62,1971,3663.56005859375,3066.03002929688,183,1.5,0.164000004529953,0.142000004649162,0.0769999995827675,8
1948,1,63,1971,3935.6201171875,2965.43994140625,211,5,0.160999998450279,0.156000003218651,0.0810000002384186,8
1948,1,64,1971,3779.30004882812,2743.06005859375,204,1.5,0.146999999880791,0.142000004649162,0.118000000715256,8
1948,1,65,1971,3865.81005859375,2983.43994140625,231,3,0.186000004410744,0.14300000667572,0.100000001490116,8
1948,1,66,1971,3852.48999023438,2936.65991210938,214,1.5,0.144999995827675,0.167999997735023,0.112000003457069,8
1948,1,67,1971,4173.669921875,2993.46997070312,222,6,0.143999993801117,0.158000007271767,0.0989999994635582,8
1948,1,68,1971,4270.14990234375,2720.6298828125,218,1.5,0.0920000001788139,0.179000005125999,0.115000002086163,8
1948,1,69,1971,3825.92993164062,2847.72998046875,210,3,0.166999995708466,0.151999995112419,0.119000002741814,8
1948,1,70,1971,4141.009765625,3021.82006835938,243,3,0.140000000596046,0.193000003695488,0.131999999284744,8
1948,1,71,1971,4027.2900390625,3013.919921875,194,1.5,0.186000004410744,0.138999998569489,0.0979999974370003,8
1948,1,72,1971,4221.509765625,3064.51000976562,243,0,0.156000003218651,0.185000002384186,0.111000001430511,8
1948,1,73,1971,3745.03002929688,2889.75,244,0,0.175999999046326,0.164000004529953,0.123000003397465,8
1948,1,1,1972,4580.259765625,3441.22998046875,212,3,0.145999997854233,0.156000003218651,0.0570000000298023,9
1948,1,2,1972,4493.7900390625,3344.14990234375,233,5,0.150000005960464,0.163000002503395,0.0939999967813492,9
1948,1,3,1972,4309.77001953125,3401.2900390625,217,1.5,0.207000002264977,0.14300000667572,0.0920000001788139,9
1948,1,4,1972,4593.81982421875,3213.60009765625,230,5,0.138999998569489,0.122000001370907,0.0869999974966049,9
1948,1,5,1972,4777.93017578125,3449.13989257812,230,5,0.14300000667572,0.170000001788139,0.104000002145767,9
1948,1,6,1972,4501.9501953125,3504.59008789062,216,4,0.180999994277954,0.180999994277954,0.111000001430511,9
1948,1,7,1972,4869,3285.11010742188,224,1.5,0.103000000119209,0.17399999499321,0.10700000077486,9
1948,1,8,1972,4730.52001953125,3497.5400390625,228,3,0.174999997019768,0.166999995708466,0.104999996721745,9
1948,1,9,1972,4672.68017578125,3343.2099609375,223,1.5,0.138999998569489,0.151999995112419,0.0900000035762787,9
1948,1,10,1972,4798.580078125,3245.7099609375,212,1.5,0.108000002801418,0.156000003218651,0.0900000035762787,9
1948,1,11,1972,4426.85009765625,3446.36010742188,196,0,0.184000000357628,0.148000001907349,0.101999998092651,9
1948,1,12,1972,4523.5400390625,3370.169921875,215,1.5,0.163000002503395,0.152999997138977,0.0930000022053719,9
1948,1,13,1972,4368.31982421875,3345.31005859375,215,4,0.180999994277954,0.10700000077486,0.0740000009536743,9
1948,1,14,1972,4664.080078125,3471.78002929688,207,1.5,0.17399999499321,0.179000005125999,0.0970000028610229,9
1948,1,15,1972,4577.669921875,3414.9599609375,257,1.5,0.148000001907349,0.151999995112419,0.101000003516674,9
1948,1,16,1972,4700.41015625,3083.34008789062,249,1.5,0.104000002145767,0.12899999320507,0.0879999995231628,9
1948,1,17,1972,4810.14013671875,3385.17993164062,184,1.5,0.141000002622604,0.17399999499321,0.119999997317791,9
1948,1,18,1972,4492.1298828125,3167.22998046875,255,7,0.144999995827675,0.133000001311302,0.0710000023245811,9
1948,1,19,1972,4394.669921875,3351.44995117188,224,4,0.17399999499321,0.12899999320507,0.063000001013279,9
1948,1,20,1972,4472.56005859375,3192.18994140625,243,1.5,0.143999993801117,0.128000006079674,0.090999998152256,9
1948,1,21,1972,4950.1201171875,3370.63989257812,211,1.5,0.160999998450279,0.165999993681908,0.104000002145767,9
1948,1,22,1972,4907.10009765625,3402.34008789062,216,3,0.157000005245209,0.166999995708466,0.129999995231628,9
1948,1,23,1972,4476.740234375,3253.92993164062,194,1.5,0.112999998033047,0.149000003933907,0.0930000022053719,9
1948,1,24,1972,4868.35986328125,3337.35009765625,227,4,0.144999995827675,0.158999994397163,0.105999998748302,9
1948,1,25,1972,4955.0400390625,3553.7099609375,249,1.5,0.168999999761581,0.177000001072884,0.100000001490116,9
1948,1,26,1972,4526.72021484375,3102.47998046875,193,3,0.165999993681908,0.0979999974370003,0.0670000016689301,9
1948,1,27,1972,4657.02978515625,3409.5400390625,230,1.5,0.151999995112419,0.148000001907349,0.0740000009536743,9
1948,1,28,1972,5118,3414.84008789062,233,1.5,0.123999997973442,0.209999993443489,0.123999997973442,9
1948,1,29,1972,5029.2099609375,3276.09008789062,271,5,0.118000000715256,0.202999994158745,0.136999994516373,9
1948,1,30,1972,5137.080078125,3397.34008789062,192,7,0.129999995231628,0.187999993562698,0.119999997317791,9
1948,1,31,1972,4958.6298828125,3309.080078125,231,3,0.108000002801418,0.14300000667572,0.0649999976158142,9
1948,1,32,1972,4316.52001953125,3239.97998046875,208,3,0.167999997735023,0.138999998569489,0.0869999974966049,9
1948,1,33,1972,4477.10986328125,3283.6201171875,229,4,0.170000001788139,0.114000000059605,0.0790000036358833,9
1948,1,34,1972,4799.14990234375,3361.96997070312,225,3,0.10700000077486,0.159999996423721,0.0839999988675117,9
1948,1,35,1972,4962.68017578125,3297.47998046875,215,0,0.135000005364418,0.186000004410744,0.120999999344349,9
1948,1,36,1972,4591.06005859375,3524.51000976562,228,4,0.174999997019768,0.174999997019768,0.118000000715256,9
1948,1,37,1972,4814.58984375,3287.26000976562,225,10,0.146999999880791,0.146999999880791,0.101999998092651,9
1948,1,38,1972,4895.58984375,3427.96997070312,220,1.5,0.167999997735023,0.150000005960464,0.068000003695488,9
1948,1,39,1972,4688.9599609375,3541.34008789062,216,7,0.148000001907349,0.138999998569489,0.0829999968409538,9
1948,1,40,1972,4856.97998046875,3502.60009765625,237,4,0.138999998569489,0.189999997615814,0.118000000715256,9
1948,1,41,1972,4604.41015625,3364.97998046875,227,1.5,0.153999999165535,0.136999994516373,0.0839999988675117,9
1948,1,42,1972,4659.8798828125,3446.03002929688,212,1.5,0.174999997019768,0.174999997019768,0.0900000035762787,9
1948,1,43,1972,4817.72998046875,3500.830078125,229,3,0.157000005245209,0.214000001549721,0.148000001907349,9
1948,1,44,1972,4686.25,3221.78002929688,212,4,0.142000004649162,0.131999999284744,0.0939999967813492,9
1948,1,45,1972,4553.7998046875,3379.22998046875,196,1.5,0.172999992966652,0.137999996542931,0.0710000023245811,9
1948,1,46,1972,4585.77001953125,3532.51000976562,184,1.5,0.207000002264977,0.163000002503395,0.0979999974370003,9
1948,1,47,1972,4925.77978515625,3398.23999023438,185,1.5,0.123999997973442,0.157000005245209,0.0970000028610229,9
1948,1,48,1972,4564.740234375,3495.69995117188,219,1.5,0.17399999499321,0.142000004649162,0.100000001490116,9
1948,1,49,1972,4463.6201171875,3444.080078125,223,1.5,0.179000005125999,0.151999995112419,0.108000002801418,9
1948,1,50,1972,4915.6201171875,3445.60009765625,204,1.5,0.151999995112419,0.180999994277954,0.123000003397465,9
1948,1,51,1972,4261.02001953125,3497.84008789062,220,1.5,0.200000002980232,0.150000005960464,0.0860000029206276,9
1948,1,52,1972,5002.93994140625,3404.2099609375,206,3,0.130999997258186,0.180000007152557,0.130999997258186,9
1948,1,53,1972,4698.35009765625,3450.84008789062,233,5,0.175999999046326,0.136999994516373,0.0860000029206276,9
1948,1,54,1972,4417.8701171875,3534.82006835938,244,1.5,0.188999995589256,0.159999996423721,0.101999998092651,9
1948,1,55,1972,4612.25,3628.8798828125,258,1.5,0.209000006318092,0.181999996304512,0.119999997317791,9
1948,1,56,1972,5073.77978515625,3248.59008789062,225,6,0.11599999666214,0.168999999761581,0.111000001430511,9
1948,1,57,1972,4591.56982421875,3446.15991210938,216,6,0.203999996185303,0.162000000476837,0.101999998092651,9
1948,1,58,1972,4960.14990234375,3499.419921875,239,1.5,0.158999994397163,0.196999996900558,0.112999998033047,9
1948,1,59,1972,5038.72021484375,3481.32006835938,194,1.5,0.149000003933907,0.222000002861023,0.138999998569489,9
1948,1,60,1972,4821.68994140625,3503.0400390625,215,1.5,0.194999992847443,0.204999998211861,0.140000000596046,9
1948,1,61,1972,4850.5498046875,3555.7900390625,220,1.5,0.172999992966652,0.204999998211861,0.144999995827675,9
1948,1,62,1972,4535.9599609375,3506.09008789062,183,1.5,0.152999997138977,0.142000004649162,0.0769999995827675,9
1948,1,63,1972,4769.7099609375,3505.830078125,211,5,0.165999993681908,0.165999993681908,0.108999997377396,9
1948,1,64,1972,4584.81982421875,3363.44995117188,204,1.5,0.142000004649162,0.157000005245209,0.0879999995231628,9
1948,1,65,1972,4364.56005859375,3374.89990234375,231,3,0.211999997496605,0.146999999880791,0.108000002801418,9
1948,1,66,1972,4650.10986328125,3412.22998046875,213,3,0.155000001192093,0.155000001192093,0.103000000119209,9
1948,1,67,1972,5316.990234375,3520.080078125,222,6,0.140000000596046,0.185000002384186,0.130999997258186,9
1948,1,68,1972,5231.9501953125,3306.3701171875,218,1.5,0.109999999403954,0.187999993562698,0.123999997973442,9
1948,1,69,1972,4782.89013671875,3433.2900390625,209,4,0.172000005841255,0.163000002503395,0.119999997317791,9
1948,1,70,1972,5167.2900390625,3474.82006835938,242,4,0.128000006079674,0.223000004887581,0.11599999666214,9
1948,1,71,1972,4991.35986328125,3563.3798828125,194,1.5,0.174999997019768,0.143999993801117,0.0930000022053719,9
1948,1,72,1972,5041.6298828125,3538.80004882812,243,0,0.148000001907349,0.214000001549721,0.123000003397465,9
1948,1,73,1972,4450.0400390625,3647.330078125,244,0,0.180000007152557,0.184000000357628,0.123000003397465,9
1948,1,1,1973,5575.52001953125,3927.68994140625,212,3,0.131999999284744,0.156000003218651,0.108000002801418,10
1948,1,2,1973,5471.35986328125,3917.01000976562,232,6,0.146999999880791,0.13400000333786,0.0780000016093254,10
1948,1,3,1973,5363.919921875,3953.60009765625,216,3,0.171000003814697,0.111000001430511,0.0740000009536743,10
1948,1,4,1973,5656.06982421875,3803.7099609375,230,5,0.112999998033047,0.116999998688698,0.0649999976158142,10
1948,1,5,1973,5737.89990234375,4061.830078125,230,5,0.160999998450279,0.17399999499321,0.100000001490116,10
1948,1,6,1973,5356.580078125,4267.81982421875,216,4,0.189999997615814,0.162000000476837,0.0879999995231628,10
1948,1,7,1973,5659.31982421875,3814.75,224,1.5,0.10700000077486,0.151999995112419,0.0939999967813492,10
1948,1,8,1973,5692.08984375,4125.330078125,227,4,0.202999994158745,0.131999999284744,0.0750000029802322,10
1948,1,9,1973,5678.10009765625,3919,222,3,0.0900000035762787,0.143999993801117,0.0810000002384186,10
1948,1,10,1973,5843.3798828125,3778.7900390625,211,3,0.133000001311302,0.142000004649162,0.100000001490116,10
1948,1,11,1973,5487.52978515625,4081.25,196,0,0.158000007271767,0.167999997735023,0.101999998092651,10
1948,1,12,1973,5639.1201171875,3967.830078125,214,3,0.153999999165535,0.136000007390976,0.0890000015497208,10
1948,1,13,1973,5217.330078125,4097.490234375,215,4,0.223000004887581,0.112000003457069,0.0509999990463257,10
1948,1,14,1973,5839.06005859375,4097.009765625,207,1.5,0.164000004529953,0.155000001192093,0.0970000028610229,10
1948,1,15,1973,5567.43994140625,4034.52001953125,257,1.5,0.151999995112419,0.128000006079674,0.0860000029206276,10
1948,1,16,1973,5699.9599609375,3854.17993164062,249,1.5,0.136999994516373,0.112000003457069,0.0719999969005585,10
1948,1,17,1973,5648.81982421875,4003.02001953125,184,1.5,0.179000005125999,0.136000007390976,0.0649999976158142,10
1948,1,18,1973,5352.8798828125,3883.86010742188,255,7,0.141000002622604,0.122000001370907,0.0710000023245811,10
1948,1,19,1973,5418.4599609375,4105.47998046875,224,4,0.20100000500679,0.137999996542931,0.0939999967813492,10
1948,1,20,1973,5362.97998046875,3711.02001953125,242,3,0.136000007390976,0.11599999666214,0.0829999968409538,10
1948,1,21,1973,6106.31982421875,3869.06005859375,211,1.5,0.136999994516373,0.151999995112419,0.114000000059605,10
1948,1,22,1973,6000.1298828125,3861.65991210938,215,4,0.152999997138977,0.120999999344349,0.0790000036358833,10
1948,1,23,1973,5444.89013671875,4020.36010742188,194,1.5,0.12899999320507,0.12899999320507,0.0930000022053719,10
1948,1,24,1973,5847.60009765625,3953,226,5,0.145999997854233,0.164000004529953,0.111000001430511,10
1948,1,25,1973,5802.22998046875,4164.43017578125,248,3,0.160999998450279,0.141000002622604,0.0850000008940697,10
1948,1,26,1973,5369.52978515625,3799.23999023438,193,3,0.175999999046326,0.0879999995231628,0.061999998986721,10
1948,1,27,1973,5629,3909.59008789062,229,1.5,0.140000000596046,0.118000000715256,0.0790000036358833,10
1948,1,28,1973,6032.830078125,3927.09008789062,233,1.5,0.12899999320507,0.185000002384186,0.123999997973442,10
1948,1,29,1973,6213.9599609375,4019.64990234375,271,5,0.122000001370907,0.180999994277954,0.111000001430511,10
1948,1,30,1973,6403.64013671875,4072.44995117188,192,7,0.119999997317791,0.187999993562698,0.119999997317791,10
1948,1,31,1973,5951.68994140625,3914.18994140625,231,3,0.116999998688698,0.13400000333786,0.0610000006854534,10
1948,1,32,1973,5280.080078125,4030.0400390625,208,3,0.18299999833107,0.129999995231628,0.101000003516674,10
1948,1,33,1973,5311.64013671875,3808.01000976562,229,4,0.165999993681908,0.0829999968409538,0.0659999996423721,10
1948,1,34,1973,5705.490234375,3938.2099609375,225,3,0.133000001311302,0.156000003218651,0.0930000022053719,10
1948,1,35,1973,5901.330078125,3887.0400390625,215,0,0.143999993801117,0.143999993801117,0.11599999666214,10
