"date","supply_shock","activity_shock","consumption_demand_shock","inventory_demand_shock"
1981-11-01,-1.58354308845457,-0.364158041442387,-2.4315875420897,1.2932504175281
1981-12-01,2.21952035736304,-0.964317641993316,0.406331779627234,0.750513407165235
1982-01-01,0.960975206871791,-0.456004595804872,-0.46753242933759,0.647065421434175
1982-02-01,-0.994846562881198,0.484149546810773,-1.28838442326691,0.46724187768408
1982-03-01,-2.47638226137194,0.0930300571827888,-2.92657648892801,-1.50185488726967
1982-04-01,-2.00053019035637,-0.331355476999093,-2.68205016483584,-0.967950406687015
1982-05-01,1.92953855393841,-0.854294456829582,2.4501171911901,-0.172507760525329
1982-06-01,3.5156501898459,-0.793481989853865,4.77702528544023,0.13913587114477
1982-07-01,0.0869133411758532,-0.280677431688711,-0.655908261454455,0.256431850692715
1982-08-01,-0.166935331854206,-0.192336823546445,-2.02504279057799,1.8712481305946
1982-09-01,-0.069962379936696,0.162042015034019,3.8446090029029,-2.06594437008185
1982-10-01,3.71051941763261,-1.60001661117065,2.17659128447415,1.8036264072063
1982-11-01,3.23859467613989,-0.0527517496309423,2.7570387518497,0.779380858135009
1982-12-01,-0.907961010558254,-0.487583488496074,1.97546901631361,-1.07357421190909
1983-01-01,-1.25401604359338,1.40105769627868,-6.43381015607545,1.38760349105657
1983-02-01,-5.94531931670756,-0.787317622629467,-6.73717991775313,0.339658802666266
1983-03-01,2.78016186528192,0.346664931503519,-1.84494087680793,-0.0333410706094031
1983-04-01,1.44689907738087,0.369764761829767,-2.97799240825521,1.49273999615697
1983-05-01,2.08103112995161,0.401149990467183,3.44545571584237,0.507435112660911
1983-06-01,0.895814985937719,0.251404925617089,-1.97465125440996,0.997996818640335
1983-07-01,3.36007649545093,-0.259939036776031,4.26997787250489,-1.60910911702317
1983-08-01,0.112563225836665,0.70007567395917,-3.06322559474522,2.55032173758787
1983-09-01,1.43867002717435,0.574269485932726,0.51483029517145,0.291910501107564
1983-10-01,0.391073959217646,0.000670225273628894,-0.402190951004142,0.331598136832763
1983-11-01,1.79941589866769,0.0517048004515033,2.76905256712949,-1.50981110586775
1983-12-01,-1.53248346148476,0.310004784250502,-3.17579308236842,1.68023220250824
1984-01-01,-0.0263602581805227,0.378759077402641,-3.45261175467589,0.809058057775868
1984-02-01,0.997096672212506,0.2567619882515,2.97011629711516,-1.03629985185983
1984-03-01,-0.552127295200898,-0.758669191234238,-0.570352562993476,-0.276018799560519
1984-04-01,0.369839372407154,-0.184715792407474,-3.42747065176148,2.1059171973567
1984-05-01,-1.25081340940354,0.817095225098072,-6.5189256243663,2.40024422291957
1984-06-01,1.82459173770216,-0.635056188601331,2.94975499086327,0.30755314858432
1984-07-01,-0.253773594728538,0.8811780589604,-2.64893757073736,0.457662853622032
1984-08-01,-3.03238867149819,0.28743209283881,-1.19905888423752,-1.7940740415673
1984-09-01,-0.0759044744002467,-0.375402313626798,0.496710917325901,-0.70011953182011
1984-10-01,0.845812767179377,-0.264486801780747,-5.18132711683844,2.62041795672054
1984-11-01,-0.30512825257339,-0.0385346785823223,-0.445346170397492,0.687524862603439
1984-12-01,0.255033143796731,0.493580173723737,-2.80540769406584,0.864970500428033
1985-01-01,-1.8488390144374,0.00637663851828332,-1.39913206869554,-1.03996060922555
1985-02-01,2.35915779040496,0.0625721648756491,2.9252417321482,-0.847120959888646
1985-03-01,0.100928680020244,0.169380309878236,-2.09433011714967,1.20371444723117
1985-04-01,-1.11979342585878,-0.508745424565515,-2.01673126394193,1.07873478916096
1985-05-01,-1.77797357931496,0.733373257001904,-6.77624366519398,1.80453400023365
1985-06-01,-3.09998571422812,-0.589646395465311,-0.896618105111253,-1.91905872053867
1985-07-01,1.99307706758515,-0.0611467249335694,2.38439090553101,-0.948742658215354
1985-08-01,-0.178137073184863,-0.0773550120336505,-0.353008228735446,-0.246784685244755
1985-09-01,2.32598219746624,0.159219456520362,1.36700809955515,0.910569376911447
1985-10-01,3.41653499994192,0.0488167341989835,5.63342454956181,-1.45933354888943
1985-11-01,0.961098751116834,0.331483268544164,0.559722458656632,0.733326069095331
1985-12-01,1.3252754413986,-0.499404871102755,1.14652776565872,-0.105663379525916
1986-01-01,-0.459919189611495,0.302447810569244,-4.4593911306367,1.09640710631832
1986-02-01,3.25185825531631,-0.639292681012357,-7.41930452593414,-1.47012835524598
1986-03-01,0.715479464456148,0.480174518160807,-5.00917313477889,0.148590634138748
1986-04-01,0.875212518329001,0.718038334031079,1.25785776111677,-1.28424207828669
1986-05-01,3.11109099337214,-0.797016851503178,4.7102502472212,-1.40663393798507
1986-06-01,3.36421117907726,0.105172089077986,-2.08635994718673,-0.543944744491636
1986-07-01,2.59583173014939,0.302919599902458,-4.77089007602831,1.90551574787505
1986-08-01,-0.18700881100698,-0.387930956968097,9.01186819733082,-1.14598067748238
1986-09-01,-5.88391233496142,0.120023208904753,-7.2962337906214,0.00306891621502481
1986-10-01,-0.102977213378154,-0.442421884247968,-2.46255718156424,0.323482800821508
1986-11-01,0.0522551619381031,-0.529231175688222,4.04450931087744,-0.341040812396156
1986-12-01,0.0805796750419533,0.171726973711592,2.39453706996739,-0.550654612072723
1987-01-01,-2.8407320077666,-1.20148272883495,2.41591016493205,1.57977758695049
1987-02-01,-1.43006302907015,1.31917059795924,-4.79932784126531,0.0361258123654874
1987-03-01,-2.5279414348216,-0.884800169260299,-1.79070787428386,0.412570986158972
1987-04-01,-0.022696710416384,0.62308203862669,0.685331777488542,0.451080306467915
1987-05-01,1.44580126292207,-0.220395269007365,0.721042468387131,0.57836027950241
1987-06-01,-0.852519312443732,0.105593600006619,-0.763544224168409,0.609122300202682
1987-07-01,3.55692243961312,0.0315588700978666,4.73496312552535,0.0659926653660726
1987-08-01,1.70178396530512,0.0183859739982113,-0.164671117916477,1.17151389465021
1987-09-01,0.284227233066296,0.802201048303782,-1.34939441875465,0.221286019131588
1987-10-01,0.610899449994667,1.07050036035189,-3.1121405901487,2.2446283419423
1987-11-01,0.00232608706567977,-0.0279749909578207,-2.60346675497727,0.487488852355493
1987-12-01,1.1327494420849,-0.065555362752923,1.62160999535782,-1.43104750011638
1988-01-01,0.112372361431439,0.48891634857545,-4.3850932935581,-1.05770262343992
1988-02-01,-1.38700200267076,0.44174619597675,0.120358368522141,0.0856828563349718
1988-03-01,1.1526680505885,-0.128883389057079,-1.90902265477749,-0.776381996723637
1988-04-01,-0.716332772856639,-0.0799780568091907,1.71001070016039,-0.0882905896593399
1988-05-01,-0.921563768809792,-0.431159754638453,-1.8289797221885,0.303757001647745
1988-06-01,-0.639753672641786,0.260704400269982,-2.95106566056244,0.0765178383636922
1988-07-01,0.0552766050648603,-0.349203905892107,-1.71895997380721,0.180463607135548
1988-08-01,1.92040698339085,0.714679114532377,4.15280519751134,-1.94393854346573
1988-09-01,0.914827289147393,0.118802891481088,1.09447503684179,-0.998117610653021
1988-10-01,3.11554938864009,-0.137455572937504,-1.28325838012325,1.31435968871016
1988-11-01,1.60801857416907,0.352839959223462,3.77107823433784,-2.00113559149041
1988-12-01,-0.846871749808916,0.525056348235948,5.45901663517277,-0.210697397619414
1989-01-01,-5.61526913151782,-0.513848725065281,-2.80411330195483,0.584219795202317
1989-02-01,-1.5210886396387,-1.27173789567066,-1.93980858196075,-0.204589142035288
1989-03-01,-0.118800732876496,0.332006333467051,1.81952901763398,-0.0242925012333309
1989-04-01,-1.51724220063122,0.518450972854348,0.880373755459446,1.36334169181778
1989-05-01,0.096359617561242,-0.899715285011152,-3.76365067342247,1.47919117110774
1989-06-01,0.914172244467931,0.738571770295634,-0.457487450570386,-1.11276354927925
1989-07-01,0.112654953876502,-0.944344826615326,1.019803981468,0.450234616272317
1989-08-01,1.87849586263676,0.466277169034347,-3.39545477973984,2.32659125086718
1989-09-01,0.318747440656565,-0.137153586920105,3.97254269432574,-1.16078879090562
1989-10-01,1.25113327611146,-0.19496102115164,2.81928986388584,-0.266745080298501
1989-11-01,1.94869346965396,0.109147486114571,-1.9448599035577,1.95796013797057
1989-12-01,-1.69687498382988,0.631429490139563,0.0696913419506104,1.93689736350282
1990-01-01,-0.195960410521729,-0.616349244072059,2.63458426044635,-1.67473634169431
1990-02-01,1.79346956105398,0.0299840708339941,1.6511410458016,-1.36605821135883
1990-03-01,1.60770410801707,0.194557478697572,-6.53698531173552,4.29446607057828
1990-04-01,0.426504290919268,-0.951079526233902,-3.62507437919475,0.479195063471964
1990-05-01,0.77285834613663,1.177568559824,-3.41967450927406,1.39029153191365
1990-06-01,-0.0965660799018252,0.101262402179289,-0.320942610153594,-1.37928078542262
1990-07-01,-1.41979351368529,-0.0723784999347968,6.31189568430632,-1.57918830257616
1990-08-01,-8.93440056703977,-0.181488984948972,3.48069456238746,-0.213393987096121
1990-09-01,1.79110970649825,-0.829202500593558,9.14640768470123,-2.65025066041881
1990-10-01,-1.08146993146848,-0.69082120783127,-1.34742385897766,1.60654950932355
1990-11-01,0.94884708075901,-0.579419320462573,1.12994592051346,-1.58120990166257
1990-12-01,1.10930201019981,0.206955305126607,-3.16502981116895,-0.0206898629614756
1991-01-01,0.104781414674728,0.320287728221313,-2.74451104029098,0.0575237560898334
1991-02-01,0.695817772129729,0.162467244968156,-5.68860105851537,0.534114438772055
1991-03-01,0.293815451028281,-0.472212617467422,0.976860361756505,-0.0969339472050386
1991-04-01,-1.20573895339256,-0.117146181221449,4.31784668544905,-2.79820577450934
1991-05-01,0.538166855463741,0.446578933833682,-0.656549954285333,-1.34048260571543
1991-06-01,-0.00980577913639041,0.0569533877689365,-1.03911158331465,-1.00918305556346
1991-07-01,0.432513876025011,0.222012114189007,-0.793618983298048,0.977185052074526
1991-08-01,-0.670731194671287,-0.213967647137306,-0.620737034807055,0.218898683181535
1991-09-01,0.767499448871329,-0.389246810110418,1.51675294816837,0.158314529879677
1991-10-01,-0.215668143828258,0.0199125654679985,1.48385299167635,0.0960317596277194
1991-11-01,0.297356050190864,-0.367787222418803,-0.752159265946538,0.0963701678695032
1991-12-01,1.93751045840415,-0.89465804189736,1.19849999216016,-1.88851116554716
1992-01-01,1.22201468853641,0.771621010311007,-3.35054454257846,1.56036184333766
1992-02-01,-1.54115190426403,0.259650692741117,-2.52762996936504,1.18198093692635
1992-03-01,-1.02399383044885,-0.468986656150057,1.46522136372264,-1.42521905548682
1992-04-01,0.875453954567332,-0.398908733871586,0.362187642186437,1.23505776893554
1992-05-01,-2.59918778235643,-0.994184208562402,1.70153653362243,-0.432165975844275
1992-06-01,-0.487318590045549,0.0116935361572584,2.84721014525215,-1.37563384689414
1992-07-01,0.731316534489836,0.0849476270824924,-0.710880580519914,-0.380439993161462
1992-08-01,-0.669412058188303,-0.458077705738009,-1.2782747916383,0.776240584566083
1992-09-01,0.49875843587318,0.615268638669127,2.12299100386365,-0.995336735528355
1992-10-01,1.09797281902669,-0.104028891126029,-1.12701737732928,1.36657266669729
1992-11-01,-0.139544664836061,-0.462890883998106,1.90674801545615,-1.4448589896275
1992-12-01,1.33651669411276,-0.857092347812567,-3.51765332587856,1.40268852402531
1993-01-01,-0.120837923928849,1.01270030794981,-0.652932123569276,0.256869417875292
1993-02-01,0.277772605375151,0.70587705614849,2.17022196217937,-0.302557235462475
1993-03-01,-0.653412543793675,-0.578116141308648,-1.30617997695431,0.549381693730429
1993-04-01,-0.659367378632341,-0.301570192906352,-2.21953306589208,0.382090885070112
1993-05-01,0.643373580341669,-0.203019007747825,-1.04661617350336,0.0692876671374971
1993-06-01,-0.217402633813438,-0.138530758372562,-1.4392350463726,-0.436917260264933
1993-07-01,1.24157124989915,0.0579628274115167,-0.610394910826031,-0.11912822657002
1993-08-01,0.074069855231172,-0.36202540322117,0.0634659970162922,-0.100219554080828
1993-09-01,0.0402444753893755,0.436146345037365,0.985457702621578,-1.49923728520162
1993-10-01,0.215671915924929,-0.255623155307911,0.898916081693423,0.0737670639012356
1993-11-01,0.895781939934853,-0.116560578249884,-3.70473970151823,-0.2243586291672
1993-12-01,1.33803481890964,0.317050496535826,-1.87561079045307,-0.29746932902565
1994-01-01,-0.216995175297677,0.0859800659044547,0.192977236229244,1.69518236456346
1994-02-01,0.322673652822369,0.131701302152136,0.545502146989874,-1.11319512542741
1994-03-01,0.106426748887902,0.246121242391692,-0.40047181336404,0.153543973874
1994-04-01,-2.00433925211208,0.463067105832836,1.77314233966755,0.0604900203512833
1994-05-01,-0.00104086249376184,-0.391543369947506,1.63035254872557,0.0115879199675741
1994-06-01,0.395501581400017,0.251244511045378,1.93589836545501,-0.127864280333261
1994-07-01,-1.51760586936804,-0.55839905745105,-0.351318932709914,-0.220486158264096
1994-08-01,-0.0030262323475396,0.895527753881112,-3.20809148416,-0.0800935625243793
1994-09-01,0.208178619740564,-0.0293107696178101,-1.66983024651264,0.669663992868793
1994-10-01,-0.316817638202922,0.576147365113655,-0.634284367629338,1.60120523079389
1994-11-01,0.587233184893345,0.11403356177075,0.639595431919345,-0.506408942675566
1994-12-01,0.565543971906583,0.449445033086948,-2.02160930319896,-0.0272587021501306
1995-01-01,-1.7042523005602,-0.477901187512832,2.705564911104,-0.789264348581202
1995-02-01,0.645715061037489,-0.245110625492316,-0.797377476133587,0.936871698951788
1995-03-01,-0.866628729077256,-0.193941300971267,-1.15524368051287,-0.742546960530592
1995-04-01,-0.19500227071397,0.561867164815183,2.707570215223,0.870842699170021
1995-05-01,0.536324554385526,-0.533453590728579,0.489518290449561,-0.943203726116463
1995-06-01,-1.04335219602219,0.0219915852435054,-6.45854874316823,1.57183573902168
1995-07-01,1.49258268444779,-0.28031570815389,3.56344559421277,-1.3576389722142
1995-08-01,-0.0449360000336529,0.8388123030347,2.48938499172249,-1.29219981201733
1995-09-01,0.0714160475369733,-0.482520377097459,0.814452720359937,0.0576876875437607
1995-10-01,-0.357203973978372,-0.0597115116187477,-3.35818622551623,0.526507837803193
1995-11-01,-0.274893950422025,0.0922290530540705,0.596888555772454,-0.0156412847609164
1995-12-01,0.0512567421382858,0.430537624579425,5.80937581797347,-1.76116655817852
1996-01-01,-0.259708622504022,-0.361271183446142,-2.9597717147686,0.855705823724164
1996-02-01,0.330921416574596,0.08802872483548,-0.89982374355611,1.28455444204553
1996-03-01,-1.40820484871647,-0.436892406847662,4.3985420082578,-0.299556960491661
1996-04-01,-0.327857404540585,0.0227495567797505,1.30389844479187,-0.223697328666671
1996-05-01,0.819992479534536,0.353770856553207,-2.71982188748075,-0.25136696085458
1996-06-01,-0.0816192555173264,0.0439685751941805,-0.0348157283755111,0.092713621454757
1996-07-01,0.0296672386610359,0.155672165611999,1.1819057401582,-0.21316955361002
1996-08-01,-1.10516867185647,0.0212311882889427,-0.905007182549254,0.787144106809249
1996-09-01,-0.478708826027798,0.0447081976399349,5.73415741594259,-1.99490021777975
1996-10-01,-0.197904013845642,-0.243797051487096,-1.88557806957339,1.53255354588068
1996-11-01,0.802473222543922,0.330278439375292,0.832614483914521,-1.17418798765808
1996-12-01,-0.277927427319762,0.237086834350634,3.56483535583701,-0.706785487531688
1997-01-01,0.058089993663196,0.450308584970673,-5.00321704956505,2.10152939190234
1997-02-01,1.23802497816544,0.206381197244206,-2.11963042599277,-0.700766881847942
1997-03-01,0.294118225253331,0.260512866765608,-4.51261567368344,1.4502997854212
1997-04-01,1.81550464055797,0.770436562750548,-0.125033289284736,-0.445945971312883
1997-05-01,-1.54693285663663,-0.173949785300711,2.40548487597659,-0.785462099115683
1997-06-01,0.0543734465811994,-0.00518206441328828,-2.50237282782163,-2.4380940276483
1997-07-01,-0.592485311793718,0.34612286584203,0.595328510103163,-0.576230777064622
1997-08-01,0.231807094846333,0.0229715759958186,2.4917104612408,-1.22180475050687
1997-09-01,0.0871243876592123,0.0715155931815044,-0.998178973166152,-0.0290208367865373
1997-10-01,-0.370241378449854,0.294281146593417,-0.65235609807683,1.20708094953816
1997-11-01,-0.401816905839175,-0.868060986580125,-4.49176954895247,1.57447253504821
1997-12-01,0.509526920790961,-0.491142447454961,-0.796978302596291,-1.37959998077266
1998-01-01,2.98659364950639,0.459063788920515,-2.27947119145278,0.916617850539128
1998-02-01,0.918792454323675,0.145821895438701,1.44382089665731,-0.663955042690735
1998-03-01,1.58950321536925,-0.265641151076635,-2.36946725523354,-0.0561921134236319
1998-04-01,0.120155147340459,-0.045995961507575,-0.381855774524411,1.25809253780189
1998-05-01,-0.0560342154940924,-0.533514638597144,-2.05035428729133,0.277285931223562
1998-06-01,0.923902927280558,-0.351914874241349,1.86893471366453,-2.66235316750563
1998-07-01,-0.466246825865724,0.114948230832642,-0.71480819423441,0.261986775648566
1998-08-01,-2.00044007567565,-0.510937526576325,-1.96408717098819,-0.314003735280805
1998-09-01,-1.59682337897309,0.345284238625043,5.41323848958797,-1.27118141968216
1998-10-01,0.521352767705302,-0.398352904830673,-8.45242654670332,1.94059863000021
1998-11-01,1.28451183122588,-0.0900946539637256,1.64877896734367,-1.1103197975092
1998-12-01,1.39644539959161,-0.177727979658382,-3.55378412370724,-0.723878910408774
1999-01-01,-1.18028451171078,0.877606625082362,0.0283190730036513,2.8050919652656
1999-02-01,0.833340584001236,-0.514725860342966,2.09230480955606,-1.58609555784425
1999-03-01,-1.70868530332835,0.0407760181444601,2.81006836558499,1.11058412535015
1999-04-01,-3.20761996986585,-0.666305129235492,4.27555758643959,-0.990081514403911
1999-05-01,-0.49918309478446,-0.139533793886042,-1.38000055381734,0.00471076091192534
1999-06-01,-2.2356160284805,-0.0703501785967137,-0.993041366506005,-0.329576269093039
1999-07-01,-0.497172026639029,0.65059805446626,3.77729435768606,1.46905560780056
1999-08-01,-0.684245777183405,-0.346406745252855,1.66233355685698,-0.211820069390367
1999-09-01,-1.60610954078377,0.388169439674264,3.59631204054471,-0.53979581375688
1999-10-01,0.198207121074573,0.00412001888897862,-1.72669468313678,0.356391054006294
1999-11-01,-2.04412279829965,0.715729632446372,3.66550525825878,-0.717610067555169
1999-12-01,-2.14385424300963,0.139579693192065,-0.250060539856753,-0.56830120748868
2000-01-01,0.671348496264451,-0.211028851014733,-0.249765774506523,0.979447541112994
2000-02-01,-0.190503134185367,0.45859608332383,1.57408060444217,0.749688246275847
2000-03-01,-0.166822407912747,0.349568944207788,-1.1947504359443,0.180922444864287
2000-04-01,1.99168413767334,0.871275377866224,-3.40336804126719,-0.393336043623688
2000-05-01,-0.854271518712263,0.741017624459594,6.9538110781102,-0.937500863589054
2000-06-01,-0.685448277573446,-0.46519171975664,0.705643360521638,0.311683874083488
2000-07-01,1.33720984500413,-0.186046079686478,-1.96490058336906,-0.586006123327336
2000-08-01,0.211710971728423,0.365698875329813,2.83736503967274,0.0524213522237554
2000-09-01,-1.11053544729732,-0.184885369385826,3.42544956647016,-0.360229240543669
2000-10-01,1.33502410198158,0.0977436363713367,-2.82110186273174,0.526668185212042
2000-11-01,0.0878466474649499,0.270652182638025,2.4868836735865,-0.349897969184508
2000-12-01,-0.476809795756988,-0.43386402473297,-7.6076222763689,-0.262507356178838
2001-01-01,-0.634340852374585,-0.55059549809511,2.18993033164824,-0.416973100210967
2001-02-01,-0.438652152083694,-0.228033911565372,2.08038308974962,-1.52587578517381
2001-03-01,1.63713506588595,-0.496395955564218,-7.03258152065104,2.74855338646318
2001-04-01,-1.35566683899783,-0.504692447991306,-0.897465898041851,0.734488489895822
2001-05-01,-1.47450308759353,-0.272435685447005,3.83303448799806,-1.43843477843013
2001-06-01,-0.875359902148032,-0.698369296827157,1.05200090006314,-3.19005413951387
2001-07-01,2.2532549288076,-0.546933924683243,-0.783388297305897,1.07590515255299
2001-08-01,-0.643690628431223,0.848449591947642,0.832751613462654,0.728562105094095
2001-09-01,-0.11952310330198,-1.04596047900475,-1.57276349026316,-0.650521702271717
2001-10-01,2.23990694975732,-0.289051614322195,-4.95496926679419,0.124571224060914
2001-11-01,1.54234776590863,-0.497777035421729,0.731871140925238,-1.58226088704667
2001-12-01,-0.940719367997674,0.075780496309945,1.28054302668808,0.285597053204453
2002-01-01,-0.91496571598912,0.798675263558985,-3.25391564761021,1.57816966336775
2002-02-01,-0.527459813272712,-0.226894877268282,-0.519199206502991,1.31902734681762
2002-03-01,-1.334873276838,-0.0249273065323009,5.13914162835267,0.316448139451211
2002-04-01,-0.0674929040215235,-0.471092945528543,1.13840532783891,-1.36987425158353
2002-05-01,0.411584928306408,0.492770738678773,-1.33287923903657,1.30547363950905
2002-06-01,-0.367410541992509,-0.281030462229843,-1.93248448617648,0.312105792365971
2002-07-01,-0.567757834716637,0.527809118967314,4.81933009142791,-1.19093408937037
2002-08-01,-0.368637611838447,-0.345995446833467,-1.41483374373429,0.246259667797484
2002-09-01,-0.442189765746039,-0.0467876255489407,7.24159181174175,-2.36978358825694
2002-10-01,2.52552896430704,-0.221416632888836,-6.89288878051442,3.48422713574456
2002-11-01,0.335286499501478,0.354384996522707,1.01200778229508,-1.49499950057436
2002-12-01,-4.32757029999965,-1.06465907876682,5.06018019564953,-0.3387181026098
2003-01-01,0.750689293267006,1.39875175324869,-0.57580378820332,1.20517716851314
2003-02-01,1.15051789656027,-0.105852332360158,1.4988289675007,0.431606320404309
