"date","GDPC96","RecQtr","A939RC0Q052SBEA","GDPDEF","OUTNFB","HOANBS","CPAXTAX","GDI","PCECTPI","OPHNFB","COMPRNFB","dtfp","dtfp_util","fe_surp","D_House","D_Senate","D_Fed","Killian_OPEC","DRIWCIL","R_News","FP_EXRET","RR_EXTAX","ICS","ICC","ICE","UK_g_gdp","UK_Left","FR_g_gdp","Fr_left","CN_g_gdp","cn_left","DE_g_gdp","de_left","oecd_gdp","oecd_gdp_e"
1991-07-01,8967.695,0,24485,69.342,58.815,89.561,241.9,6116.2,69.853,65.67,80.802,1.20416153366391,-0.0348654295697566,-2.61878848564871,1,1,0,0.8695,0,0,-0.047816,0,82.6,93.9,75.4,-0.4,0,0.0116637274970894,1,1.44026268826085,0,-0.592979127134726,0,0.483143625058824,0.132947762191482
1991-10-01,9006.835,0,24641,69.717,59.061,89.454,235,6172.2,70.354,66.024,81.22,0.101676573951623,-1.62807780183797,-2.68079679745089,1,1,0,0.3567,10.5,-0.0185789634330617,0.0559069999999999,0,71.9,83.1,64.6,0.2,0,0.0267752184208734,1,1.48356294789429,0,1.47936053447866,0,0.259026139782694,-0.149614601255644
1992-01-01,9113.23,0,24965,70.017,59.862,88.988,249.8,6307.1,70.787,67.27,82.791,9.40070850205252,7.95722706643077,-3.30709214665828,1,1,0,0.5941,9.3,0,0.00787000000000004,0,70.7,81.7,63.7,0.3,0,0.0246616320964299,1,-0.582765783323536,0,1.59887138490478,0,0.161778890105249,-0.276904345141549
1992-04-01,9213.695,0,25317,70.463,60.597,89.376,252.5,6399.1,71.257,67.8,82.965,1.81032958978989,1.26600863083006,-3.43963713636239,1,1,0,0.3325,18.2,0,-0.00875400000000004,0,78.9,91.6,70.8,0.1,0,-0.00291190106845485,1,1.14459243592917,0,-0.786854894700312,0,0.360462084914192,0.436040031420106
1992-07-01,9303.254,0,25590,70.798,61.249,89.552,247.9,6450,71.711,68.395,83.395,0.509899884638738,0.970201516387074,-3.67777501253947,1,1,0,0.3605,21.1,0,0.00647300000000006,0,76.1,88.4,68.2,0.8,0,-0.00195930791926224,1,1.50735270190263,0,-0.396547702355946,0,0.390757316069823,0.587092160678356
1992-10-01,9396.464,0,25932,71.277,62.031,90.164,263.8,6557.4,72.216,68.798,83.314,0.750801561763494,1.82371426591856,-3.56851232805731,1,1,0,0.5789,16.4,0,0.068736,0,83.3,90.8,78.5,0.9,0,-0.00872722056915487,1,1.54381270863109,0,-0.0117096018735481,0,0.826937913050186,0.395211490143579
1993-01-01,9413.955,0,26051,71.682,62.079,90.945,240.3,6567.7,72.645,68.26,82.128,-5.1375586459823,-4.16991565756759,-3.65069897306378,1,1,0,0.9136,14.8,0,0.0496019999999999,0,87.3,98.7,79.9,0.8,0,-0.0272648924826644,1,2.99509034350296,0,-0.936877854549707,0,0.955830979843974,0.778764739787599
1993-04-01,9469.926,0,26285,72.118,62.451,92.001,266.3,6689,73.135,67.881,82.193,0.253799316969269,0.434655494790772,-3.00897590086084,1,1,0,0.1259,26.3,0,0.104354,0,82.5,99.1,71.8,0.6,0,0.00463122435580998,1,2.62611233014036,0,0.0354651850100538,0,0.567111875955081,0.211040638540208
1993-07-01,9516.093,0,26482,72.553,62.93,92.471,281.4,6740.8,73.454,68.054,81.942,-2.00936165768622,-2.87373594795001,-3.06002171971891,1,1,0,0.5871,25.9,0,0.00914399999999993,0.341593504,77.4,95.5,65.8,0.9,0,0.00909780700609431,1,2.54029961054805,0,0.697234696289286,0,0.996574738606623,1.01902617355011
1993-10-01,9643.12,0,26889,72.931,63.841,93.258,308.1,6908.2,73.876,68.456,82.127,5.01008586459027,3.35770835934148,-2.70386587223342,1,1,0,0.0927,17.2,0,0.0593350000000001,0.077938884,84.1,99.9,73.9,0.8,0,0.0115259354997865,1,3.6881327262114,1,-0.176035676563771,0,0.772823549233197,1.04232233311636
1994-01-01,9737.638,0,27212,73.285,64.46,93.639,332,6979.1,74.138,68.839,81.559,-1.65245448879612,-3.40615869776699,-2.54874226554766,1,1,0,-0.2956,29.3,0,0.049002,0.193893793,93,105.4,85,1.4,0,0.017507115664531,1,6.1553530128976,1,1.35198683282387,0,0.254368367803033,0.576933769192755
1994-04-01,9870.711,0,27640,73.65,65.544,95.216,343.6,7124.4,74.551,68.837,81.777,1.04752685571228,0.0260673080651266,-2.26335026026544,1,1,0,0.1222,29.1,0,0.030756,0,92.2,106.3,83.1,1.3,0,0.0454717936272908,1,6.12653272333017,1,0.359587054866026,0,0.412679597371183,0.604409954796549
1994-07-01,9928.868,0,27863,74.049,65.941,96.376,358.1,7230.4,75.082,68.42,81.065,-1.77061737379938,-1.5244259533559,-2.53128175931645,1,1,0,0.2671,21.4,0,-0.031555,0,90.7,106,80.9,1.3,0,0.0246627164652615,1,5.75268460612333,1,0.751271382339354,0,0.755842128907237,0.609518094496082
1994-10-01,10041.591,0,28248,74.457,66.987,96.931,369.6,7353.9,75.436,69.108,81.172,3.87998438529954,5.48810518558905,-2.6754317264225,1,1,0,0.02,25,0,0.0477069999999999,0,93.1,103.9,86.3,0.7,0,0.0324486730552402,1,3.63840641605122,1,1.15865550074568,0,0.516468501802636,0.446951580895949
1995-01-01,10075.907,0,28431,74.884,67.298,97.607,358.4,7430.9,75.797,68.948,80.968,-2.28257246133201,0.289083683787672,-2.52024226871697,1,1,0,-0.1523,16.1,0,0.0447420000000001,0,94.3,109.2,84.7,0.5,0,0.0204783030885429,1,3.75161424884243,1,-0.374234520299396,0,0.590289839584813,0.328974528066067
1995-04-01,10111.126,0,28575,75.213,67.542,97.604,377.7,7506.8,76.224,69.2,80.873,-0.549808357170004,2.30899958751106,-2.05521544661645,0,0,0,-0.1824,18.5,0,0.0617869999999998,0,91.7,105.7,82.7,0.5,0,0.0212919095437618,1,-0.00980191225661287,1,0.967558338076273,0,1.1306130269763,0.670425018075592
1995-07-01,10197.669,0,28863,75.571,68.313,98.699,414.5,7634.9,76.53,69.213,80.959,1.47154557207224,3.83258608204298,-2.12925543374542,0,0,0,-0.1253,7,0,0.018513,0,93.1,107.2,84.1,1.2,0,0.00510450516853767,0,0.07888899833699,1,0.214205186020294,0,0.76144058217609,0.656492758998979
1995-10-01,10270.057,0,29122,75.944,68.913,98.776,418.4,7721.4,76.867,69.767,81.424,1.09663114061826,2.4273925396185,-1.76089840355801,0,0,0,-0.1606,5.5,0,0.0679460000000001,0,89.8,102.9,81.4,0.5,0,0.00528290726639269,0,1.77761469193645,1,-0.0899988750140608,0,0.88965700170336,0.322046521505597
1996-01-01,10337.435,0,29398,76.355,69.392,98.614,446.7,7847.7,77.298,70.367,82.001,3.05712256535879,3.17356221895044,-1.77971779491412,0,0,0,0.0391,5.4,0,-0.00878200000000007,0,90.5,105.5,80.9,1.1,0,0.0196999338809041,0,0.516815745986676,1,-0.968359418984349,0,0.775468417970103,0.809677207147791
1996-04-01,10517.932,0,29940,76.645,70.782,99.403,450.1,7996,77.809,71.207,82.179,3.91502754028297,2.97265938463802,-1.43366715034135,0,0,0,-0.1271,-4,0,0.0137700000000001,0,91.5,106.1,82.1,0.4,0,0.00394146892437663,0,1.60642847040211,1,1.52359295054008,0,1.18547372847198,1.32964776436116
1996-07-01,10615.223,0,30204,76.861,71.647,100.193,454.1,8094.1,78.141,71.509,82.396,1.5718984657595,-0.065592663717732,-1.32358586380475,0,0,0,-0.0489,-6.1,0,0.05121,0,94.9,105.7,88,0.7,0,0.0176949696035331,0,4.8003971780791,1,0.593571508567578,0,0.92281658755761,0.688260843099705
1996-10-01,10727.36,0,30581,77.251,72.554,101.453,459.5,8236.7,78.67,71.515,82.112,1.00694670812147,-0.868999505760791,-1.0447625349368,0,0,0,-0.1,-3.8,0,-0.0167329999999999,0,97.5,106.3,91.8,0.9,0,0.00104733489811348,0,4.04095831304252,1,0.311734580271647,0,0.837101423254496,1.09425301864191
1997-01-01,10809.133,0,30923,77.731,73.129,102.532,493.7,8382.7,79.016,71.323,82.429,-1.05695727937267,-2.74512706966092,-0.90610655638091,0,0,0,0.424,-2,0,-0.0226230000000001,0,99,108,93.3,1.1,0,0.0217451924259282,0,3.95164604841445,1,-0.588235294117652,0,0.268256130714628,0.612912608839859
1997-04-01,10972.224,0,31385,77.941,74.435,103.147,501.8,8504.4,79.211,72.164,82.875,2.9653925338104,1.78862937753267,-0.809257210590411,0,0,0,-0.2359,0,0,-0.014343,0,103,114,96,1,0,0.0406047095091926,0,4.69633529416975,1,1.47370771463659,0,0.529218878679616,0.566548637922104
1997-07-01,11111.951,0,31792,78.22,75.495,103.775,528,8677.6,79.414,72.749,83.289,3.68526135415625,3.19713117933269,-0.559281905120346,0,0,0,0.0235,8.3,0,-0.0082580000000001,0,105.8,112.9,101.2,1,1,0.0293230816979442,0,5.44800074869527,1,0.363076246011659,0,0.866874074805409,0.624475728476329
1997-10-01,11198.207,0,32045,78.479,76.164,104.264,527.6,8820.1,79.661,73.049,84.358,1.1348356024914,1.33389064019063,-0.663884999601974,0,0,0,0.0125,10,0,-0.101327,0,105,112,100.4,1.1,1,0.0389984840870086,0,3.50021453969087,1,0.668713001534755,0,0.878596255924634,0.25980085049399
1998-01-01,11308.995,0,32332,78.607,77.084,104.847,451.3,8928.9,79.656,73.52,85.748,1.83846166919772,2.52752472329485,-0.136081409868693,0,0,0,0.3079,0,0,0.00961100000000004,0,107.8,115.7,102.8,0.8,1,0.0343328045274178,0,5.20710747642978,1,0.729609060219971,0,0.631713812255849,0.524614679185834
1998-04-01,11418.673,0,32625,78.772,77.957,105.323,453.7,9075.8,79.798,74.017,86.631,1.70521822912049,2.51526824504496,-0.067829152701088,0,0,0,1.3469,4,0,-0.0260009999999999,0,106.9,114.9,101.8,0.7,1,0.0369001718797615,0,1.0462003851984,1,-0.367567567567576,0,0.760238710286993,0.637292027356176
1998-07-01,11568.054,0,33072,79.067,79.156,105.49,464.9,9239.2,80.04,75.037,87.594,3.68787747953092,4.1684363911593,0.189793287537544,0,0,0,0.9022,9.8,0,0.022627,0,103.5,113,97.4,0.6,1,0.0258943592440155,0,4.4832257287486,1,0.347222222222229,0,1.07707481657901,1.13328449007681
1998-10-01,11757.945,0,33618,79.313,80.784,106.972,442,9353.4,80.244,75.519,87.544,-0.0485347836478355,-0.277010213637083,-0.13300610223771,0,0,0,-0.1132,5.8,0,-0.108079,0,100.2,114.2,91.2,0.9,1,0.0298014658743577,0,6.77100195877958,1,-0.0648788927335602,0,1.40953392875514,1.22396101787016
1999-01-01,11867.763,0,33981,79.63,81.69,106.993,471.6,9516.7,80.453,76.351,88.629,4.49493993565707,3.41426222785808,0.0515662503971089,0,0,0,0.5194,13.5,0.00166158293036484,0.0439499999999999,0,105.9,116,99.4,0.5,1,0.0226462506405272,0,6.41147764700569,1,0.746591646829685,1,1.01107633444774,1.29397931051444
1999-04-01,11967.734,0,34287,79.894,82.429,107.741,464.4,9607.8,80.883,76.506,88.196,-1.60445446377834,-3.34343931997381,0.246486660473491,0,0,0,-0.3402,14.5,0,0.00181900000000002,0,106.2,118.6,98.3,0.3,1,0.0351015267571788,0,4.75554250487262,1,0.150359789496292,1,1.25534469482737,0.98285875076291
1999-07-01,12120.094,0,34741,80.187,83.696,108.451,441,9731.8,81.309,77.174,88.252,1.13389949778212,-0.762369914019595,0.131546077509309,0,0,0,0.7744,7.5,0,-0.123365,0,105.9,115.5,99.7,1.7,1,0.0423233724700165,0,5.78653758797667,1,1.1367292225201,1,0.395056551677836,0.585502066433365
1999-10-01,12329.827,0,35397,80.555,85.374,108.819,420.8,9936.2,81.792,78.455,89.438,4.48977797435275,3.0729492113539,-0.0673644371278171,0,0,0,-1.1106,7.8,0,-0.319308,0,105.2,113.9,99.7,1.3,1,0.0499512908551578,0,6.76737678412531,1,1.08153960343546,1,0.493087959354943,0.636047178411368
2000-01-01,12365.164,0,35677,81.165,85.407,109.248,397.4,10216.6,82.475,78.177,91.907,1.66392533705349,1.24792219896354,1.01781123626118,0,0,0,0.0493,3.8,0,-0.109823,0.017654267,110.1,116.5,106,1,1,0.0454882752554286,0,5.56937923156944,1,1.0804573586489,1,0.202074921586602,0.460761777989267
2000-04-01,12598.723,0,36467,81.625,87.285,109.359,380.7,10331.4,82.85,79.815,91.498,3.72337289107736,4.49549181561809,0.303760363672784,0,0,0,0.4502,-3.7,0,0.0805889999999999,0,108.8,117.6,103.1,1.4,1,0.0283496018951699,0,4.61317464796398,1,1.1104192611042,1,0.216202499797921,-0.0216162902763588
2000-07-01,12614.806,0,36651,82.156,87.291,109.347,376,10475.7,83.364,79.829,92.485,-1.36004069315608,0.374039825960295,0.567812709033991,0,0,0,0.0907,1.9,0,0.221557,0,107.5,112.9,104,0.3,1,0.0187903943668843,0,5.08195284480324,1,-0.102637791234741,1,-0.0604620485199486,0.298298146262183
2000-10-01,12681.965,0,36948,82.6,87.747,108.89,325.6,10513.3,83.824,80.583,92.363,1.0724899086503,3.23286269398989,0.632348481999477,0,0,0,-0.6627,1.8,0,0.221953,0,103.9,113.7,97.7,0.2,1,0.0382559333193619,0,1.06616023369064,1,-0.0616459467789952,1,0.140553297734492,0.0570561450298852
2001-01-01,12645.65,1,36994,83.131,87.339,108.702,358.4,10701.8,84.383,80.347,93.715,-1.38892524686731,0.592372549923218,0.815417431320508,0,0,0,-0.0827,-5.6,0,0.078611,0,92.3,105.6,83.7,1.3,1,0.0210552937365143,0,1.72118118727618,1,1.47013467667318,1,0.637333215364877,0.46590007232339
2001-04-01,12712.787,1,37360,83.708,87.895,107.605,385.7,10757.8,84.785,81.683,93.299,1.62806399687931,3.01254678243936,0.559267859711798,0,0.5,0,0.2618,0,0,-0.0402509999999998,0,91,100.6,84.8,0.7,1,0.0101620421232653,0,0.578310536074911,1,0.131712259371824,1,0.71948082383788,0.680348976661845
2001-07-01,12674.114,1,37272,83.985,87.434,106.438,400,10754.6,84.851,82.146,93.145,-1.68502546426209,-0.980984555184616,-1.10508504965627,0,0.5,0,0.5952,0,0.00942608726763115,0.143356,0,88.5,98.1,82.4,0.5,1,0.00722954041887203,0,-0.60060907775501,1,-0.313669938277854,1,0.542412237057225,0.459888459780565
2001-10-01,12705.159,1,37381,84.239,87.473,105.227,377.3,10733,84.908,83.128,94.067,0.942896866067306,1.18335964090428,0.0755996146326993,0,0.5,0,-0.1295,-7.1,0,-0.0318229999999999,0,85.1,96.1,78.1,0.4,1,-0.0182075708644989,0,3.46887065626005,1,0.192854242793345,1,0.291083477042738,0.353312691715283
2002-01-01,12824.603,0,37769,84.504,88.669,104.283,511.9,10906.6,85.064,85.027,94.23,6.66890491547626,6.77782951350901,-1.72085397924492,0,0.5,0,0.3484,-5.7,0.028564326670856,0.167692,-0.797421927,93.1,97.4,90.4,0.4,1,0.0263303610274499,0,4.95532788279971,1,-0.354574004660108,1,0.201772617430143,0.207547397258805
2002-04-01,12894.676,0,38035,84.826,88.97,104.564,548.3,11014.4,85.721,85.087,94.319,-0.182200467351296,0.0165296414162341,-1.98761389120603,0,0.5,0,-1.4882,0,0,0.191629,0,94.1,100.7,89.9,0.8,1,0.0203436581254246,0,2.37187549306153,1,0.294835298902001,1,0.610838228945104,0.249547785341919
2002-07-01,12956.671,0,38292,85.206,89.368,104.235,558.9,11077.9,86.155,85.737,94.276,0.950723477141743,1.21539804836761,-1.99936385459979,0,0.5,0,0.2769,5.6,0.00877208110200418,0.0231110000000001,0,87.3,97.8,80.5,0.8,1,0.0101465454285166,0,3.62144780717402,1,0.385200202736939,1,1.06359345696602,0.782063154890069
2002-10-01,12962.92,0,38427,85.673,89.298,104.345,605.2,11202.2,86.548,85.58,93.937,0.0059261957926672,0.101952169920538,-2.01341959786271,0,0.5,0,-0.3185,5.6,0,-0.10796,0,83.8,93.8,77.4,0.9,1,-0.0036817850329447,0,3.02417812351539,1,-0.191861052206406,1,1.07788579952373,0.902651201832575
2003-01-01,13028.597,0,38779,86.201,90.149,103.797,606.4,11289.1,87.16,86.851,93.586,3.85093286894771,3.51410324860178,-1.92225621135675,0,0.5,0,-1.0918,5.3,0.0114981259739444,-0.121366,0,80,94.2,70.8,0.6,1,0.00998231102888525,0,1.7434108709983,1,-0.779036827195483,1,0.795830288978962,0.838024933723993
2003-04-01,13151.812,0,39177,86.462,91.501,103.501,641.8,11430.7,87.237,88.406,95.403,6.10271300648677,5.25567688871562,-2.53749938311636,0,0,0,-0.5654,3.7,0,-0.0269459999999999,0,89.3,94.8,85.7,1.2,1,-0.000527166128865386,0,-0.507889600131384,1,-0.091771183848266,1,0.660529746972327,0.608769098335033
2003-07-01,13374.049,0,39964,86.947,93.843,103.642,664.8,11604,87.77,90.546,96.099,5.61375117401047,4.48073390059987,-3.47797279512607,0,0,0,-0.2883,14.5,0.00372336805657839,-0.0194430000000001,-1.140166515,89.3,100.1,82.3,1.2,1,0.02726643378878,0,1.26088092755485,1,0.479689732598487,1,0.587431078981117,0.395847986074228
2003-10-01,13525.715,0,40520,87.378,95.23,104.18,670.9,11773.4,88.124,91.409,97.029,2.12983987920652,1.16722538183556,-2.92756157348633,0,0,0,0.9734,14.3,0.00694798330874668,0.030742,0,92,99.8,87,1.2,1,0.0255092045189891,0,3.63284353886419,1,0.396140172676482,1,0.596431324565501,0.484716006192531
2004-01-01,13606.565,0,41033,88.13,95.506,104.624,747.9,11966.6,88.797,91.285,96.066,1.2463446938535,0.913206456000487,-3.19872101335351,0,0,0,0.1371,11.3,0,-0.0747879999999999,0,98.1,106.7,92.5,0.7,1,0.0207390687604421,0,2.77345649543814,1,0.0101173613921333,1,0.730785057108666,0.581738338880567
2004-04-01,13710.681,0,41600,88.861,96.449,104.685,771.4,12195.8,89.421,92.133,97.208,2.3920536828933,2.88290616102495,-3.00971461500059,0,0,0,0.0043,17,0.00215704623669773,0.0866929999999999,0,93.4,105.1,85.8,0.2,1,0.0316019404038026,0,4.83222756410531,1,0.323722812341941,1,0.792557720686677,0.88773913295109
2004-07-01,13831.044,0,42130,89.432,97.307,105.37,790,12410.7,89.942,92.348,98.207,2.56008400045289,3.65417056929007,-2.8612808110835,0,0,0,-0.5091,9.1,0,0.051469,0,95.6,105.6,89.1,0,1,0.0150522050780757,0,4.37127746242627,1,-0.151255419985887,1,0.854174503360602,0.856269072787068
2004-10-01,13947.662,0,42686,90.078,98.11,105.937,779.6,12560.9,90.652,92.611,97.584,-0.298197313249117,0.827030479809986,-2.90035317661914,0,0,0,,13,0,-0.048106,0,93.9,105.1,86.6,0.6,1,0.0344314449800225,0,2.75374592313353,1,0.0100989699050729,1,0.714715013350578,0.868038874068368
2005-01-01,14100.244,0,43451,90.893,99.424,106.115,788.6,12800.8,91.123,93.695,97.875,2.14618373848227,2.63930507419558,-2.42603569271853,0,0,0,,11.5,0.00824820625796609,0.039677,0.560309363,94.1,109.3,84.3,0.6,1,0.00497254952023907,0,1.36547928439306,1,-0.121175401393529,1,0.981532748306165,0.830366812018304
2005-04-01,14177.163,0,43898,91.525,99.989,106.799,817.3,12986.1,91.727,93.624,97.729,0.247072610503286,-0.321002993902448,-2.40433259667025,0,0,0,,15.7,0,0.00587699999999991,0,90.2,107.5,79.1,1.2,1,0.0131330457166678,0,2.93914368023409,1,0.647052876352248,1,0.733120619637836,1.21957254666571
2005-07-01,14292.871,0,44566,92.4,100.907,107.025,818.7,13223,92.732,94.284,97.465,2.67197098340977,1.06317940496701,-2.44352476807395,0,0,0,,21.2,0,-0.0432759999999999,0,87.4,106.5,75.1,0.8,1,0.0216691526534443,0,4.14675431909903,1,0.773480662983417,1,0.38589531752513,0.66328171933418
2005-10-01,14371.95,0,45049,93.121,101.545,107.711,880.5,13506.9,93.458,94.275,97.177,1.27911481650992,-0.916307671441101,-2.2594727133307,0,0,0,,3.8,0,0.0323499999999999,0,82.4,100.1,71,1.1,1,0.0293586122719347,0,4.01575585330922,1,0.318979266347696,1,0.937512461491126,1.04134882035419
2006-01-01,14546.356,0,45845,93.837,103.056,108.677,920.4,13871,93.89,94.828,98.708,4.13585407385782,1.99788905020099,-2.00189722834371,0,0,0,,11.5,0,0.046057,0,88.9,108.3,76.5,0.5,1,0.0280121264542568,0,4.42499238906977,0,1.13275039745628,1,0.623674882889728,0.848003128033796
2006-04-01,14591.608,0,46255,94.595,103.2,108.979,919.3,14003.7,94.612,94.697,97.889,-1.65266892524438,-3.23763890514146,-2.11896949256344,0,0,0,,14.5,0.0173005634918896,0.0395320000000001,0,83.8,103.5,71.2,0.3,1,0.0425759023124892,0,0.413629675838112,0,1.47376694831991,0,0.708469896701228,0.67469614729633
2006-07-01,14604.376,0,46495,95.249,103.249,109.616,946.5,14157.2,95.287,94.191,97.046,-2.338022096223,-3.26464183124156,-1.80857264874754,0,0,0,,7.7,0,0.029733,0,84,101.3,72.9,0.2,1,0.00225426277763274,0,0.454561608889392,0,0.968241673121611,0,0.613909849964807,0.766133546252664
2006-10-01,14718.445,0,46903,95.583,104.292,109.947,881.7,14260.7,95.125,94.856,99.204,0.95296797484271,0.399096978003868,-1.46815178553954,0,0,0,,1.9,0,-0.038799,0,92.5,107.1,83,0.9,1,0.0352207041551902,0,2.34759310830179,0,1.28500191791332,0,0.582193621133474,0.593533746404959
2007-01-01,14728.052,0,47354,96.652,104.332,109.981,770.1,14384.6,96.011,94.864,100.65,-2.27604780137592,-2.88321971205028,-1.54562567728268,0,0,0,,1.8,0,0.027177,0,92.2,107.2,82.6,1.1,1,0.024555616300133,0,2.62357761904459,0,0.624881651202429,0,0.116567193793264,0.514191990218838
2007-04-01,14841.529,0,47877,97.19,105.347,110.365,806,14485.8,96.772,95.453,99.496,-0.210020042386706,-1.07261652460605,-1.83705886135448,1,1,0,,7.8,0,-0.019671,0,86.9,103.9,76,1.2,1,0.0210128894265431,0,3.29148073901326,0,0.526910048927348,0,-0.051836444825904,-0.392443382908588
2007-07-01,14941.511,0,48241,97.526,106.228,110.027,711,14456.4,97.32,96.547,99.198,-1.42639791804937,-2.26070497547858,-2.03870718077914,1,1,0,,0,0,0.0949819999999999,0,85.8,100.3,76.4,1.2,1,0.0176445917547241,0,2.24296079555473,0,0.861100711344065,0,-0.509725834028763,-0.650181925856491
2007-10-01,14996.054,1,48509,97.959,106.509,109.758,633.2,14513.7,98.294,97.04,99.076,-0.193408720974824,-0.247492526501074,-2.03320300346199,1,1,0,,-6,0.0523357465858846,0.0117594480000001,0,77.5,93.4,67.3,0.2,1,0.0118169737116411,0,2.01583534749707,0,0.361915367483292,0,-2.194684288815,-1.98956153350104
2008-01-01,14895.353,1,48347,98.507,105.265,109.438,610,14621.9,99.136,96.187,98.956,-4.0688028074869,-2.45324513485317,-2.487580513857,1,1,0,,-15.1,0,0.047150633,,72.9,87.5,63.5,0.1,1,0.0131819384811713,0,-0.584887294298286,0,1.00785945446138,0,-2.25575960172496,-2.80085583840816
2008-04-01,14969.174,1,48715,98.984,105.886,108.918,604.8,14683.2,100.172,97.216,97.777,0.79368885739847,4.60344902271757,-4.93751263787196,1,1,0,,-22.6,0,-0.063249546,,59.6,72.6,51.2,-0.9,1,-0.0231540310382971,0,0.560949266213839,0,-0.439399487367254,0,0.181459984639446,0.0300135789025424
2008-07-01,14895.057,1,48686,99.659,105.051,107.754,619.2,14722.1,101.195,97.492,97.118,-1.37888925475069,4.36485057302012,-3.55136829324263,1,1,0,,-34,0,0.0831811170000001,,64.8,73,59.5,-1.8,1,-0.020632358174126,0,0.854824703937562,0,-0.39536594336154,0,0.573280466874471,0.542499857904962
2008-10-01,14574.644,1,47598,99.808,101.745,105.045,443.1,14457.8,99.748,96.859,100.501,-6.53333399082417,0.000354315762669977,-2.78569997194845,1,1,0,,-47.2,-0.0169224440619299,0.0968530869999999,,57.7,61.9,55,-2.1,1,-0.0609938326610249,0,-3.61841695320825,0,-2.03083171789902,0,0.889130032570096,0.563864879521707
2009-01-01,14372.08,1,46961,100.064,99.8,102.264,689.3,14269.7,99.184,97.59,98.671,-2.87317620530549,2.73940660353214,-4.49462998445288,1,1,0,,-16,0,,,58.3,65.1,54,-1.5,1,-0.0663694389132601,0,-7.93798189442185,0,-4.07990200697257,0,0.664735193263109,0.518385146154966
2009-04-01,14356.903,1,46737,99.897,99.516,100.017,733.6,14243.7,99.627,99.499,100.635,3.31096646562794,6.34840251593368,-6.14008334855268,1,1,0,,-5.9,0,,,68.2,69.8,67.3,-0.2,1,0.000524507486541426,0,-3.69944150422069,0,0.245579567779956,0,1.05796660652043,1.07139959774907
2009-07-01,14402.546,0,46767,99.874,99.726,98.818,801.6,14310.1,100.252,100.919,100.436,4.62572356769162,4.15297107703098,-5.95759268257086,1,1,0,,-6,0,,,68.4,70.2,67.2,0.4,1,0.00541991689633003,0,1.69593372559458,0,0.793728564429202,0,0.669935113786225,0.444378905420848
2009-10-01,14540.242,0,47242,100.164,100.958,98.902,856.9,14559.3,100.938,102.079,100.24,5.53534726977033,1.73313285124745,-5.56137557416775,1,1,0,,-1.9,0,,,70.1,73.5,68,0.4,1,0.0209702227995578,0,4.98149584229075,0,0.913863503791561,0,0.630733073244929,0.77638236985638
2010-01-01,14597.663,0,47499,100.513,101.475,98.946,912.9,14627.4,101.282,102.556,99.39,-0.014548328296292,-5.90708640049646,-5.83898154859894,1,1,0,,9.6,0,,,73.9,81.8,68.8,0.6,1,0.0120073840241568,0,5.58650446492222,0,0.664739884393057,0,0.127911888675928,0.790585216776109
2010-04-01,14738.019,0,48082,100.958,102.651,99.727,914.7,14793.7,101.398,102.932,100.672,2.58957849600104,-3.58755216476061,-5.88139378431559,1,1,0,,14,0,,,73.9,82.5,68.4,0.7,1,0.0270679431040277,0,2.28896416152999,0,2.2107378696526,0,0.395185580324066,0.195781528474111
2010-07-01,14839.32,0,48537,101.418,103.717,100.178,1034.9,15050.5,101.698,103.532,100.901,3.62229672313837,-1.17297873666424,-5.77638158599186,1,1,0,,22.6,0,,,68.3,78.1,62,0.6,0,0.0169231883896706,0,2.46309775897793,0,0.702247191011239,0,0.654364533703555,0.28203086634503
2010-10-01,14942.4,0,49027,101.936,104.783,100.687,1036.8,15189,102.239,104.068,100.641,0.682494614067271,-1.80887888230302,-5.69137387700395,1,1,0,,20,-0.00670962687996121,,,71.2,81.3,64.8,-0.4,0,0.0147087842288136,0,3.08578022351187,0,0.604370060437006,0,0.500442950211633,-0.109341203349979
2011-01-01,14893.954,0,48982,102.343,104.228,100.976,934.2,15326.2,102.996,103.221,101.171,-0.698224950786308,-0.954321515483093,-5.17386437290694,1,1,0,,20.4,0,,,73.1,83.8,66.3,0.5,0,0.034628845137376,0,3.60612655541817,0,1.22920517560074,0,0.497848361382332,-0.020451276422414
2011-04-01,15011.251,0,49602,103.002,105.429,101.67,1057,15513.6,103.938,103.697,99.766,1.08982205665001,2.20352357676562,-5.60177167151779,0,1,0,,28.8,0,,,71.9,82.2,65.3,0.1,0,0.00286131457856786,0,-0.990973047911703,0,0.456495937186148,0,0.131683889636049,-0.126377681849061
2011-07-01,15062.144,0,49987,103.65,105.883,102.108,1092,15694.9,104.529,103.697,99.775,-0.732506807317004,0.59668071573809,-5.0593657276795,0,1,0,,26.9,-0.0259271634929058,,,59.5,73.1,50.9,0.5,0,0.00990428576025293,0,4.47855613475741,0,0.363537217122612,0,0.206865541928341,0.0203346321834033
2011-10-01,15242.142,0,50552,103.783,107.413,102.841,1184.6,15815.3,104.88,104.445,98.265,3.26944049307592,3.93180966643418,-4.86955585722625,0,1,0,,18.8,-0.00320512555236852,,,64.7,77.3,56.7,-0.4,0,0.0010921888602804,0,1.86864397999291,0,-0.144888164448076,0,-0.0340419867599284,-0.353629366587008
