"date","lip","unemp","lcpi","ffr","lpcom","lrcdur","lrcnd","lrcsv","rrshock","cumrrshock","cumrrshockorig","bcshock","cumbcshock","mp1_tc","ff4_tc","ed2_tc","ed3_tc","ed4_tc","gs1","ebp","szshock","rrshock83","cumrrshock83","rrshock83b","mp1_vr","ff1_vr","ff4_vr","ed2_vr","ff1_gkgreen","ff4_gkgreen","ed2_gkgreen","wu_xia","lm1","lm2","ltr","lnbr","factor1","factor2","factor3","factor4","factor5"
1959-01-01,3.12362844309204,6,3.36764059813331,2.48,4.60746754503677,2.02749013604774,3.36532837858124,2.84827580408612,,,,,,,,,,,3.36,,,,,,,,,,,,,2.5,4.9337542497603,5.65808751539407,2.93857974204968,2.35707327827812,,,,,
1959-02-01,3.14302233017602,5.9,3.36729582998647,2.43,4.59844764022726,2.07115732209214,3.36708891202871,2.85606782642602,,,,,,,,,,,3.54,,,,,,,,,,,,,2.5,4.93734749832642,5.6619182705575,2.92154737536461,2.36311559273408,,,,,
1959-03-01,3.15732377312155,5.6,3.36626081178126,2.8,4.61650569565184,2.07530801039823,3.38621909848144,2.85847968012761,,,,,,,,,,,3.61,,,,,,,,,,,,,3,4.93949726626292,5.66711849028461,2.91403402956949,2.34965950037997,,,,,
1959-04-01,3.17840376911223,5.2,3.36660593689254,2.96,4.63064298196112,2.08815348228186,3.36901848329792,2.86180080090813,,,,,,,,,,,3.72,,,,,,,,,,,,,3,4.93949726626292,5.67022569112736,2.92734636068753,2.34411083982254,,,,,
1959-05-01,3.19335697103452,5.1,3.3686741899566,2.9,4.64082686319613,2.09297455596242,3.38868610772508,2.86920486708223,,,,,,,,,,,3.96,,,,,,,,,,,,,3.25,4.94662996412034,5.6774384993166,2.92057759995323,2.33379302011824,,,,,
1959-06-01,3.19449706302153,5,3.37108175775753,3.39,4.63821804003429,2.10437802696987,3.38571142412671,2.87627283351666,,,,,,,,,,,4.07,,,,,,,,,,,,,3,4.95017732505914,5.68391984555995,2.91528114915636,2.3068758744112,,,,,
1959-07-01,3.17025684604572,5.1,3.3724549127965,3.47,4.62330475618357,2.09161711760997,3.38017801443808,2.8777929756893,,,,,,,,,,,4.39,,,,,,,,,,,,,3.5,4.95371214669663,5.68765309272632,2.9276140194777,2.31727664173704,,,,,
1959-08-01,3.13579417093815,5.2,3.37348354309464,3.5,4.62399194022868,2.1133597598833,3.3827957724816,2.88177939347796,,,,,,,,,,,4.42,,,,,,,,,,,,,3.5,4.955122584166,5.69170989342193,2.92267759264808,2.32013027220979,,,,,
1959-09-01,3.1345851071628,5.5,3.37587957367787,3.76,4.62281362116069,2.13771044980381,3.39198844257685,2.88792432091969,,,,,,,,,,,5,,,,,,,,,,,,,3,4.94875989037817,5.69272152729678,2.92434367746634,2.32258377950073,,,,,
1959-10-01,3.12729548057131,5.7,3.37929254627411,3.98,4.61660456361375,2.08156428706081,3.39235843299495,2.89009394153099,,,,,,,,,,,4.8,,,,,,,,,,,,,4,4.9452074887738,5.69204721843778,2.9235378540055,2.3174737054878,,,,,
1959-11-01,3.13337457978247,5.8,3.37929254627411,4,4.61244366995459,2.07894141663815,3.3879770434913,2.89375491744153,,,,,,,,,,,4.81,,,,,,,,,,,,,4,4.94449549159171,5.69406878246856,2.9238065339824,2.32179931191785,,,,,
1959-12-01,3.19335286763712,5.3,3.3813347525659,3.99,4.59147685885609,2.03496705157801,3.39316520996489,2.89966180480326,,,,,,,,,,,5.14,,,,,,,,,,,,,4,4.94092788167144,5.69642212024991,2.9263821954192,2.31924553388715,,,,,
1960-01-01,3.21927174648089,5.2,3.37997374521053,3.99,4.60015764416455,2.04691834997428,3.39437415631403,2.90109186939987,,,,,,,,,,,5.03,,,,,,,,,,,,,4,4.9416424226093,5.69776440233064,2.91976873474695,2.32179931191785,-1.54164889,-0.619244106,0.0202958705,0.334606198,-0.859647391
1960-02-01,3.21033142523041,4.8,3.3813347525659,3.97,4.59592760462116,2.10193661950721,3.38466141302206,2.90262965529167,,,,,,,,,,,4.66,,,,,,,,,,,,,4,4.94092788167144,5.69876993283266,2.88742297004714,2.30995784732346,-0.566191335,-0.503526817,0.0407769322,0.121646104,-0.380798974
1960-03-01,3.2013145239225,5.4,3.3813347525659,3.84,4.59431144265322,2.14018380363522,3.40189713677643,2.90662779847117,,,,,,,,,,,4.02,,,,,,,,,,,,,4,4.94021282979971,5.70178047198553,2.87784923289727,2.31796619503235,0.0280766656,-0.0248153078,-0.289393123,-0.112818647,0.260740595
1960-04-01,3.19335697103452,5.2,3.38574527710323,3.92,4.61462534475885,2.17475172148416,3.42021538749792,2.91338274053697,,,,,,,,,,,4.04,,,,,,,,,,,,,4,4.93878119032827,5.70411575244632,2.88278751453786,2.31855686250374,0.663891879,0.0689969466,-0.18809216,-0.113908856,0.0699756568
1960-05-01,3.19221146967036,5.1,3.38676033386439,3.85,4.61729636578593,2.10340217912468,3.39175292283416,2.91566039878843,,,,,,,,,,,4.21,,,,,,,,,,,,,3.5,4.93878119032827,5.706777983636,2.88692136769581,2.33640664146956,-0.169806128,0.0945755749,-0.378476448,-0.0440387842,0.0194881399
1960-06-01,3.17956102728912,5.4,3.3881121421135,3.32,4.61045619041733,2.07794041555357,3.4014306877775,2.91435951508825,,,,,,,,,,,3.36,,,,,,,,,,,,,3.5,4.93878119032827,5.71141990178541,2.89114923336155,2.34669766761237,0.564123773,-0.0692334308,0.148934672,-0.215278224,-0.145894777
1960-07-01,3.1760852272531,5.5,3.38608374385211,3.23,4.61264220082679,2.08666538676916,3.40492376340297,2.91316554989703,,,,,,,,,,,3.2,,,,,,,,,,,,,3.25,4.94306997460049,5.71735659468332,2.9016413501544,2.36226809515522,0.712733289,0.0340627113,-0.227954102,-0.0379199035,0.0835931647
1960-08-01,3.17491975760197,5.6,3.3881121421135,2.98,4.60936139060656,2.10657020906809,3.39695506240402,2.91207888855674,,,,,,,,,,,2.95,,,,,,,,,,,,,3,4.95088528969048,5.72652196162569,2.89646427189532,2.37787807702948,0.52103345,0.0248080635,-0.163588092,-0.126750348,-0.0801675394
1960-09-01,3.16440274347007,5.5,3.3881121421135,2.6,4.59410923862867,2.14065422584783,3.3941056278484,2.91452221812845,,,,,,,,,,,3.07,,,,,,,,,,,,,3,4.95017732505914,5.73139764168917,2.87288644355514,2.39169426806582,0.318159721,0.0036880539,-0.189772592,-0.0834434263,-0.0409251926
1960-10-01,3.16322357031832,6.1,3.39282913199164,2.47,4.58853254483507,2.13155949594194,3.40359450626188,2.91971478713008,,,,,,,,,,,3.04,,,,,,,,,,,,,2.75,4.94805041890463,5.73495809212465,2.88323524232684,2.40233992613104,0.490273239,-0.040630649,0.0306096986,-0.255942281,-0.0486987143
1960-11-01,3.14900685543378,6.1,3.39383702725586,2.44,4.58046757334772,2.08976309075171,3.4038937432099,2.92428997609963,,,,,,,,,,,3.08,,,,,,,,,,,,,0.25,4.94805041890463,5.73947131706471,2.8745246306183,2.41287344688817,0.454898732,0.0787834598,0.183956181,-0.0816129207,-0.245239622
1960-12-01,3.12972980751776,6.6,3.39484390768998,1.98,4.56746831880408,2.03457492033973,3.39050711045396,2.92466582512013,,,,,,,,,,,2.86,,,,,,,,,,,,,3,4.94662996412034,5.74428441796553,2.8142103969306,2.41341064808293,0.771649061,0.16005293,-0.0256754237,-0.264103127,0.128292296
1961-01-01,3.130944752361,6.6,3.39584977533556,1.45,4.58067255438769,2.01490302054226,3.39668722618427,2.93007312474772,,,,,,,,,,,2.81,,,,,,,,,,,,,2.25,4.94946885885877,5.7497114065446,2.81648598327696,2.42116780882099,0.922741073,0.053295493,0.0706590389,-0.209513598,0.0854678896
1961-02-01,3.12972980751776,6.9,3.39584977533556,2.54,4.60216567696779,2.02207722429026,3.40356125218409,2.93017990531376,,,,,,,,,,,2.93,,,,,,,,,,,,,2,4.95300618125962,5.75732324158423,2.80475334966885,2.40658468301253,0.414688912,-0.243701929,0.0551673446,-0.0858671592,-0.190775072
1961-03-01,3.13579417093815,6.9,3.39584977533556,2.02,4.61956606627182,2.05142779522464,3.41546182567586,2.93836795616442,,,,,,,,,,,2.88,,,,,,,,,,,,,2,4.955122584166,5.76299433428805,2.80002147964102,2.40134386501731,0.515825182,-0.00439157489,0.0562280129,-0.0839286953,-0.200630535
1961-04-01,3.15614047703605,7,3.39484390768998,1.49,4.62937487468491,2.03861954715958,3.41480438506837,2.94343847883286,,,,,,,,,,,2.88,,,,,,,,,,,,,0.5,4.95653103510305,5.76800844695547,2.80093319524892,2.40387734447592,0.0214266794,-0.30174967,-0.0437700422,-0.0211750362,-0.165981472
1961-05-01,3.17142775968089,7.1,3.39584977533556,1.98,4.62340295424915,2.05309756634023,3.4186770515428,2.94905986535556,,,,,,,,,,,2.87,,,,,,,,,,,,,1,4.96074452448279,5.77517247074287,2.79843920082989,2.39242579699384,-0.0728930307,-0.463979712,0.184991495,0.062957763,-0.563511189
1961-06-01,3.18533145077632,6.9,3.39584977533556,1.73,4.59107126160859,2.05872850008229,3.42220842885162,2.94968833505258,,,,,,,,,,,3.06,,,,,,,,,,,,,0.5,4.96214508493582,5.78166901331327,2.8064465229584,2.4000747142713,-0.308837358,-0.326571221,-0.0402521265,0.043905396,-0.266193293
1961-07-01,3.19677335496025,7,3.39852715310628,1.17,4.59844764022726,2.06648294051544,3.41421231873965,2.94790664407139,,,,,,,,,,,2.92,,,,,,,,,,,,,2.5,4.96214508493582,5.78566963412838,2.80680897312547,2.40423874672055,-0.399597027,-0.316124724,0.0358280791,-0.0490918907,-0.24141728
1961-08-01,3.20583516385985,6.6,3.39919537899148,2,4.60416968565451,2.07505694336201,3.41897180976132,2.94916463773766,,,,,,,,,,,3.06,,,,,,,,,,,,,1.75,4.96633503519968,5.79179335197891,2.81480973767374,2.41314208355869,-0.19016815,-0.233935685,0.143973842,0.00274890184,-0.12225094
1961-09-01,3.20470793259323,6.7,3.40053049267445,1.88,4.60015764416455,2.08119001221395,3.4247836914683,2.95433719818761,,,,,,,,,,,3.06,,,,,,,,,,,,,1.5,4.96842344528695,5.79757635394256,2.82161695330714,2.42045701358893,-0.405302459,-0.254394788,-0.00281038768,-0.00828979454,-0.0325964979
1961-10-01,3.22371211115965,6.5,3.40053049267445,2.26,4.59005654817804,2.09592985918464,3.42618263435606,2.96217549002515,,,,,,,,,,,3.05,,,,,,,,,,,,,2,4.97050750300548,5.8024204445532,2.83866902297413,2.42851264959184,0.0633593697,-0.115431508,-0.0352208835,-0.171717103,0.300537093
1961-11-01,3.23909797199677,6.1,3.40053049267445,2.61,4.57933942595357,2.12393678156639,3.43356776169261,2.96856660548122,,,,,,,,,,,3.07,,,,,,,,,,,,,1.75,4.97535347995162,5.80934297031669,2.84328015036231,2.43220886078755,-0.512543596,-0.397865542,-0.0766762231,0.0700633661,-0.340557229
1961-12-01,3.24778198700205,6,3.40153065945228,2.33,4.60116216459055,2.14429251399945,3.43871793240934,2.97307758298918,,,,,,,,,,,3.18,,,,,,,,,,,,,2.5,4.9781121023907,5.81562195641174,2.84879716543029,2.43062644287493,-0.520011344,-0.405580919,-0.142718805,0.0406419815,-0.110854952
1962-01-01,3.23909405206529,5.8,3.40252982689593,2.15,4.60896298422679,2.14100689733799,3.43926358246861,2.97425324187687,,,,,,,,,,,3.28,,,,,,,,,,,,,1.5,4.9781121023907,5.82156551031258,2.84444415934021,2.43387647867522,-0.314695714,-0.271921725,0.0165552729,-0.0928407931,-0.0161368787
1962-02-01,3.2553196089975,5.5,3.40485734249364,2.37,4.58751525074937,2.13641243793946,3.43656452549945,2.97680426366847,,,,,,,,,,,3.28,,,,,,,,,,,,,2.75,4.98154971320116,5.82923969201315,2.82831903349315,2.41885587465943,0.100357413,-0.0761348291,-0.0233094606,-0.263361143,0.426674224
1962-03-01,3.2606739827859,5.6,3.40684805317097,2.85,4.59188229166116,2.15164591742876,3.44741280545912,2.98107538421036,,,,,,,,,,,3.06,,,,,,,,,,,,,2.75,4.98360662170834,5.8380219498644,2.83032682913635,2.41323161308111,-0.556944233,-0.184144881,-0.0838295255,0.0820149516,-0.0454490705
1962-04-01,3.26280466813187,5.6,3.40817299539858,2.78,4.57882621064849,2.15802164180269,3.44524616449684,2.9882040071332,,,,,,,,,,,2.99,,,,,,,,,,,,,2.5,4.98634260152721,5.84499264320772,2.83656067665874,2.42107898704183,-0.199853829,-0.142300881,-0.186835359,-0.0631002466,0.0139046021
1962-05-01,3.26173989293628,5.5,3.40916555131133,2.36,4.56829871121219,2.1809822712348,3.45001929135944,2.99373027088332,,,,,,,,,,,3.03,,,,,,,,,,,,,2.75,4.98907111618042,5.85076466500485,2.84193986287401,2.4268360553319,-0.285983974,-0.16662783,-0.202577523,-0.0733010837,0.0466310109
1962-06-01,3.25960309490223,5.5,3.40817299539858,2.68,4.5533504372583,2.16928224567963,3.43996927616269,2.99463166810996,,,,,,,,,,,3.03,,,,,,,,,,,,,2.75,4.98770778945255,5.85593115181279,2.84514191492149,2.41823251652001,0.125643835,-0.0998557991,-0.0928578747,-0.24201476,-0.0724265603
1962-07-01,3.26917342371543,5.4,3.40850395684459,2.71,4.54669325622912,2.16893940812413,3.44575638485932,2.99693155412947,,,,,,,,,,,3.29,,,,,,,,,,,,,2.75,4.98702542845712,5.86021626049803,2.84821785826544,2.42497970120765,0.167231479,-0.120120955,-0.0779802585,-0.34824217,0.106892023
1962-08-01,3.27023031738311,5.7,3.41048742856925,2.93,4.5485998344997,2.16550455244568,3.45055881119988,2.99992347817246,,,,,,,,,,,3.2,,,,,,,,,,,,,3,4.98770778945255,5.86590132413264,2.84129822024693,2.4186778119809,-0.111753428,-0.27787433,-0.0458330084,-0.112973634,-0.250290721
1962-09-01,3.27655210459246,5.6,3.41510028683115,2.9,4.54732918629824,2.19555652023552,3.46210431656568,3.00543504901538,,,,,,,,,,,3.06,,,,,,,,,,,,,2.75,4.98565930802608,5.87183605965245,2.84700021975359,2.42506817720859,0.0941350171,-0.0271656505,-0.138517832,-0.0576215183,0.0792666988
1962-10-01,3.27760500440953,5.4,3.41378449716763,2.9,4.55134737929058,2.16985338054009,3.45404280420868,3.00889526008027,,,,,,,,,,,2.98,,,,,,,,,,,,,3,4.98838968514894,5.87829584900234,2.85485971467258,2.43247235382847,-0.147728026,0.0738209537,0.0277935063,0.0804159112,-0.075747696
1962-11-01,3.28179052832717,5.7,3.41378449716763,2.94,4.55440306893444,2.23001440015921,3.45912031799511,3.01499553973484,,,,,,,,,,,3,,,,,,,,,,,,,2.88,4.99247132346858,5.88554832151643,2.81552847273104,2.43115419378875,0.139915604,-0.229382568,-0.222160428,-0.205975689,0.0169476617
1962-12-01,3.28179052832717,5.5,3.41378449716763,2.93,4.54944603721573,2.25758772706331,3.46210431656568,3.01597598003103,,,,,,,,,,,3.01,,,,,,,,,,,,,3,4.9958600085141,5.89357604628886,2.82831903349315,2.42868896978977,0.00819928705,-0.168439144,-0.153096783,-0.0781582206,-0.066626554
1963-01-01,3.28908076150732,5.7,3.41575753299349,2.92,4.55576983569296,2.25044933857352,3.46545461324153,3.01445588755209,,,,,,,,,,,3.04,,,,,,,,,,,,,3,4.99923724914389,5.90044514872081,2.82950057790898,2.43545376606847,0.0916359263,-0.195613326,-0.163217314,-0.178804364,0.00657332541
1963-02-01,3.30042631833814,5.9,3.41707073081845,3,4.55597994179732,2.23580405930369,3.4583650547185,3.01656378313392,,,,,,,,,,,3.01,,,,,,,,,,,,,3,5.00327493968996,5.90781116211073,2.81612702425426,2.42391737816157,-0.085442994,-0.115257269,-0.100566667,-0.0825148999,-0.157938576
1963-03-01,3.30656064171297,5.7,3.41805449872858,2.98,4.54435804659133,2.23237719795055,3.46779627876665,3.02076629127363,,,,,,,,,,,3.03,,,,,,,,,,,,,3,5.00528768776966,5.91539311015669,2.81546859786948,2.4208124743587,-0.168140555,-0.167439567,-0.103055352,-0.0820204584,-0.131870165
1963-04-01,3.31569395804821,5.7,3.41707073081845,2.9,4.55429785561433,2.24960616820316,3.46479796307175,3.02572787358937,,,,,,,,,,,3.11,,,,,,,,,,,,,3,5.00863329142558,5.92238238592054,2.8151691697749,2.42648272965028,-0.151292755,-0.207252714,-0.170332182,-0.1503819,-0.0141760638
1963-05-01,3.32774099205421,5.9,3.41805449872858,3,4.57625617582345,2.25339484880327,3.46520451163645,3.02577639490237,,,,,,,,,,,3.12,,,,,,,,,,,,,3,5.01329841151574,5.92985506547629,2.81899509505394,2.41734133029223,-0.372408564,-0.209222649,-0.244630675,-0.0839885382,0.0344521216
1963-06-01,3.33073199798965,5.6,3.42132675295732,2.99,4.55860255017176,2.27921410667081,3.47184222123149,3.03297988758066,,,,,,,,,,,3.2,,,,,,,,,,,,,3,5.01329841151574,5.93595183717772,2.82286587553079,2.41045246386305,-0.13440827,-0.124120388,-0.0579979109,-0.0660938387,-0.0593974285
1963-07-01,3.32674319573721,5.6,3.42393686863164,3.02,4.56100929020232,2.28868898780193,3.47330096541853,3.03974915897077,,,,,,,,,,,3.48,,,,,,,,,,,,,3.5,5.01926462079431,5.94306180787981,2.830385820966,2.41876684728346,-0.129194071,0.00763179451,-0.0251810876,-0.108035044,0.0374884249
1963-08-01,3.32873779376605,5.4,3.42588999425253,3.49,4.54807059394752,2.26363634285547,3.48317667448207,3.04675803215703,,,,,,,,,,,3.53,,,,,,,,,,,,,3.5,5.02256386496153,5.94960034300928,2.81720351499873,2.4118878278845,-0.0507461644,-0.0356130348,-0.0839105949,-0.174620981,0.157820808
1963-09-01,3.338658637415,5.5,3.42491390827947,3.48,4.55176940926098,2.26685428303825,3.47264944906879,3.05017310923224,,,,,,,,,,,3.57,,,,,,,,,,,,,3.5,5.02388052084628,5.95583736946483,2.82654409515,2.41448418549145,-0.124509529,-0.0710311966,-0.151808358,-0.153433068,-0.0401348331
1963-10-01,3.34554724156999,5.5,3.42588999425253,3.5,4.5827200571505,2.25925996825567,3.46835746350468,3.05451991503708,,,,,,,,,,,3.64,,,,,,,,,,,,,3.5,5.02782011885036,5.96177823673762,2.82908719614504,2.41027289841096,-0.254100757,-0.232420478,-0.180866482,-0.147856064,-0.0619142828
1963-11-01,3.35043727843626,5.7,3.42686512841073,3.48,4.58343569384208,2.28706528133601,3.47311486119963,3.05804957961885,,,,,,,,,,,3.74,,,,,,,,,,,,,3.5,5.03435182071357,5.96998551543086,2.83538744956341,2.4157351909267,-0.352160223,-0.064173759,-0.170408833,-0.0831064185,0.0150622254
1963-12-01,3.34848202399016,5.5,3.43010872515658,3.38,4.57388589594833,2.31914718129302,3.48385205978434,3.06474514484094,,,,,,,,,,,3.81,,,,,,,,,,,,,3.25,5.03239678587777,5.97431838827301,2.84787011281161,2.4333501628736,-0.0199729432,-0.0881216086,-0.0958362893,-0.151606169,0.00272894823
1964-01-01,3.35724201101997,5.6,3.43204984514492,3.48,4.58087749341905,2.32688738551701,3.48237790331825,3.07037581654976,,,,,,,,,,,3.79,,,,,,,,,,,,,3.5,5.03500265054455,5.97939196587371,2.84983907337359,2.43089035314697,-0.0592746679,-0.0539045928,-0.0732200114,-0.130297426,0.0456506572
1964-02-01,3.36400421165339,5.4,3.43107975614403,3.48,4.56829871121219,2.33350219562877,3.49389809917319,3.07412747098136,,,,,,,,,,,3.78,,,,,,,,,,,,,3.5,5.03889875936911,5.98544647478242,2.83374261573195,2.42134542871489,-0.283290287,-0.0964498804,-0.147824471,-0.0365667215,-0.101423889
1964-03-01,3.36400421165339,5.4,3.43204984514492,3.43,4.56746831880408,2.32052323812506,3.49995615368542,3.08057880896411,,,,,,,,,,,3.91,,,,,,,,,,,,,3.5,5.0401940963378,5.9909644220663,2.84205648094994,2.4234744102695,-0.299186239,-0.24631582,-0.281000081,-0.13395284,0.0786431528
1964-04-01,3.38023247918579,5.3,3.4323729991306,3.47,4.58853254483507,2.32942174694761,3.49705286730568,3.08365157159187,,,,,,,,,,,3.91,,,,,,,,,,,,,3.5,5.04213396115563,5.99570554136524,2.83861051778178,2.42710096769161,-0.147301455,-0.119182342,-0.137524793,-0.195291048,0.239919807
1964-05-01,3.38589760131715,5.1,3.43334183498872,3.5,4.57728498249856,2.35622064215995,3.51767586305383,3.08808353461818,,,,,,,,,,,3.84,,,,,,,,,,,,,3.5,5.04535873015464,6.00190980496952,2.83884451801685,2.42152301706556,-0.381443421,-0.270149504,-0.0842357366,-0.00194276433,-0.292724384
1964-06-01,3.38871986015104,5.2,3.43430973311236,3.5,4.57594732731119,2.37211115564266,3.51812078868443,3.09476279701695,,,,,,,,,,,3.83,,,,,,,,,,,,,3.5,5.04728861174429,6.00905885550893,2.85278526423406,2.42710096769161,-0.266039881,-0.226430003,-0.222864168,-0.110416302,0.0618644299
1964-07-01,3.39526984849736,4.9,3.43463215774839,3.42,4.58292457704077,2.38839574940716,3.52724248851281,3.09792778586866,,,,,,,,,,,3.72,,,,,,,,,,,,,3.5,5.05497110791631,6.01640103239801,2.85744674074965,2.43247235382847,-0.125084507,-0.0842955705,-0.118976227,-0.143243102,0.103463611
1964-08-01,3.40177721352716,5,3.43559880837949,3.5,4.60296776243289,2.39789527279837,3.53584481794487,3.10076773638787,,,,,,,,,,,3.74,,,,,,,,,,,,,3.5,5.06132840841177,6.02441564724767,2.85186190313429,2.44060639089142,-0.422809409,-0.204500157,-0.17416914,-0.0370988668,0.0761794386
1964-09-01,3.40547820584563,5.1,3.43656452549945,3.45,4.6243844049119,2.36930872503695,3.52794749999845,3.10682632105958,,,,,,,,,,,3.84,,,,,,,,,,,,,2.75,5.06701562753236,6.03284638488675,2.86750109565691,2.44391102908448,-0.338177878,-0.195051725,-0.196073722,-0.138807829,0.164373766
1964-10-01,3.39153081054538,5.1,3.43785069931019,3.36,4.64822967544854,2.38646657697475,3.53415360891078,3.11035476439069,,,,,,,,,,,3.86,,,,,,,,,,,,,3.5,5.07016127341028,6.03810955493103,2.87497607241819,2.44815621631326,-0.351457014,-0.136250508,-0.169449238,-0.14172776,0.32946007
1964-11-01,3.42196359684596,4.8,3.44073855628269,3.52,4.65014355163082,2.34583613498836,3.51812078868443,3.11573506594869,,,,,,,,,,,3.91,,,,,,,,,,,,,4,5.07517381523383,6.04500531403601,2.8792546354953,2.45083266945425,0.357020368,0.074199454,-0.181928222,-0.438097487,0.658344506
1964-12-01,3.43370006649078,5,3.44201937618241,3.85,4.65662346757701,2.32903226300889,3.54434489088064,3.12033643677852,,,,,,,,,,,4.02,,,,,,,,,,,,,4,5.07704705961551,6.05138303731923,2.88920441014416,2.46359788884175,-0.963944174,-0.313730603,-0.12109663,0.17594624,-0.430253909
1965-01-01,3.44441650078213,4.9,3.44297891567711,3.9,4.64870848800257,2.38056413431063,3.53918964313333,3.12386160126452,,,,,,,,,,,3.94,,-0.42952,,,,,,,,,,,4,5.07953927274347,6.05795428837681,2.89076057118737,2.45556365759113,-0.628209608,-0.228637868,-0.107603537,-0.0303090304,-0.0857716462
1965-02-01,3.45061274717789,5.1,3.44297891567711,3.98,4.64851699049146,2.45014265735166,3.55030680425,3.12689210625201,,,,,,,,,,,4.03,,-0.20264,,,,,,,,,,,4,5.08078305399834,6.06471500884757,2.8788051215247,2.44051927908336,-0.45569259,-0.158305888,-0.16751568,-0.039121561,0.0382180093
1965-03-01,3.46376521226407,4.7,3.44393753533831,4.04,4.6556731681612,2.49502198352909,3.53581568338692,3.12995717564522,,,,,,,,,,,4.06,,-0.34037,,,,,,,,,,,4,5.08450514266271,6.07119951512684,2.88189145713023,2.43990928385726,-0.267605646,-0.152018704,-0.219753933,-0.199242333,0.120006463
1965-04-01,3.46811120453563,4.8,3.44617074730489,4.09,4.67776987840243,2.48081495688474,3.55191359904078,3.13718843210799,,,,,,,,,,,4.04,,-0.5655,,,,,,,,,,,4.13,5.08759633523238,6.07626514880045,2.89408706979179,2.4485019678942,-0.542022498,-0.216287107,-0.183458437,-0.0808053701,0.120310583
1965-05-01,3.4758873272936,4.6,3.4493524235492,4.1,4.67609452432479,2.44685858215047,3.55694678285311,3.14212436176906,,,,,,,,,,,4.03,,-0.42539,,,,,,,,,,,4.13,5.08574276658306,6.08016200186927,2.89275779792616,2.43510347269419,-0.38122424,0.0143641209,-0.21145991,-0.116742828,0.281188981
1965-06-01,3.48360344824779,4.6,3.45347352622753,4.04,4.6662652853479,2.40478060530872,3.54498021491726,3.14664915887085,,,,,,,,,,,3.99,,-1.6228,,,,,,,,,,,4.13,5.08883014168131,6.08700197381705,2.90125674533111,2.43947334505617,-0.462646338,-0.0802699537,-0.176209266,-0.0567026221,0.124536902
1965-07-01,3.49295276581201,4.4,3.4525240088275,4.09,4.6572881402502,2.42965817555752,3.56238041925355,3.15162429351097,,,,,,,,,,,3.98,,0.10836,,,,,,,,,,,4.13,5.09375020080676,6.09334401092915,2.90848450498971,2.44616582147157,-0.292372144,0.0152740272,-0.108620216,-0.0877851975,0.201576126
1965-08-01,3.49717400600964,4.4,3.45157358898722,4.12,4.67020858216731,2.46733652859454,3.56240879005999,3.15538209108353,,,,,,,,,,,4.07,,-0.37854,,,,,,,,,,,4,5.09803548437709,6.09987042095177,2.89120474420006,2.44503906078898,-0.473356385,-0.213026747,-0.328397459,-0.14013887,0.0527369342
1965-09-01,3.49969641107077,4.3,3.45378983178133,4.01,4.67842064772768,2.53480730824146,3.57363693860166,3.15993228923425,,,,,,,,,,,4.2,,-1.4395,,,,,,,,,,,4.13,5.10473261747537,6.10813585391167,2.89922137317315,2.44382420468677,-0.161928032,-0.175382128,-0.238981268,-0.224836097,0.185345321
1965-10-01,3.50973185498305,4.2,3.45473814859019,4.08,4.68055591289398,2.52692792488374,3.6054434958719,3.16703501219881,,,,,,,,,,,4.3,,-0.038636,,,,,,,,,,,4.13,5.11198778835654,6.11500873319944,2.90864816664688,2.45358796653057,-0.406742441,-0.154763287,-0.236574889,-0.124518783,0.0495856705
1965-11-01,3.51388300310505,4.1,3.4578927253387,4.1,4.68545901721689,2.52099746993235,3.59909149872291,3.1730412885244,,,,,,,,,,,4.37,,-0.55489,,,,,,,,,,,4.13,5.11619578975675,6.12183469826984,2.90147653762827,2.45573527248772,-0.465000481,-0.125269491,-0.155963941,-0.0585816429,0.0474268502
1965-12-01,3.52623404602985,4,3.46103738201817,4.32,4.7122292582815,2.51057439653658,3.60318539090357,3.17738694136024,,,,,,,,,,,4.72,,0.38046,,,,,,,,,,,4.63,5.12277279403311,6.12948584500536,2.9315670160782,2.47418268642502,-0.375763679,-0.054106632,-0.169857346,-0.115667051,0.128128505
1966-01-01,3.53600504284271,4,3.46197885392201,4.42,4.73777615053611,2.53884228345364,3.60699129464125,3.17884518381185,,,,,,,,,,,4.88,,-0.70904,,,,,,,,,,,4.5,5.13049025590453,6.13556489108174,2.93454812022899,2.47443534992071,-0.647620887,-0.0603891583,-0.067913393,-0.118282171,0.0399077968
1966-02-01,3.54246832984268,3.8,3.46823278299831,4.6,4.75298656068231,2.5644107509006,3.61051242503983,3.18192134187443,,,,,,,,,,,4.94,,-0.4038,,,,,,,,,,,4.63,5.1334427233578,6.14117682033631,2.91528114915636,2.46052857106,-0.5012178,-0.200365869,-0.111965608,-0.129979011,0.195090562
1966-03-01,3.55606209222307,3.8,3.47134514156424,4.65,4.75445188870385,2.59398524481424,3.61197141157336,3.18742643659461,,,,,,,,,,,4.97,,-1.8258,,,,,,,,,,,4.75,5.13873529672357,6.14675743151402,2.91603950464474,2.45134986625916,-0.487005797,0.038251541,0.00314927323,-0.0937109397,0.285629553
1966-04-01,3.55764827112054,3.8,3.47444784340175,4.67,4.74388810529991,2.56433378341932,3.62156374682907,3.19068209049742,,,,,,,,,,,4.9,,-1.5076,,,,,,,,,,,4.63,5.14633100955016,6.15124222280037,2.93199343258698,2.45281380624074,-0.701682842,-0.0798860417,-0.183261981,-0.114497119,0.0854463469
