"date","dY_prod","dY_inc","dY","dhours","dLP","dk","dLQ_BLS_interpolated","dLQ_Aaronson_Sullivan","dLQ","alpha","dtfp","dutil","dtfp_util","relativePrice","invShare","dtfp_I","dtfp_C","du_invest","du_consumption","dtfp_I_util","dtfp_C_util"
1963-01-01,4.6800915938972,3.73356374634195,4.20682767011957,2.97340962294399,1.23341804717558,3.10212769292989,-0.00233169045813497,,-0.00233169045813497,0.325872099378332,1.19304427707479,1.79428699122085,-0.601242714146058,2.11773125623506,0.19528340918494,2.89721775385476,0.779486497619706,0.445595624383774,2.12157867510111,2.45162212947099,-1.3420921774814
1963-04-01,4.57903153571788,6.17880507899731,5.37891830735759,2.53337547623591,2.84554283112168,3.21115495266355,0.0262386125889691,,0.0262386125889691,0.327444862705517,2.60596050982603,2.35848801463147,0.247472495194558,-0.612540150590386,0.197344228804903,2.11430162286594,2.72684177345633,1.17788140804491,2.6487567807202,0.936420214821033,0.0780849927361271
1963-07-01,9.82895999425963,5.61302503644292,7.72099251535128,-0.108466172777355,7.82945868812863,3.2142315017167,0.0548032939306609,,0.0548032939306609,0.328524996773518,6.70107040336718,1.03449623944648,5.66657416392071,-0.502521075102583,0.197132616487455,6.29761262263966,6.80013369774225,1.48341746581827,0.924270045471261,4.81419515682139,5.87586365227099
1963-10-01,2.62475621563496,3.65658706018124,3.1406716379081,2.14834078372927,0.992330854178824,3.38714266140044,0.0833562363048657,,0.0833562363048657,0.329112501582327,0.5287030124015,0.807245001654598,-0.278541989253098,1.27726285526545,0.199292452830189,1.55141702033221,0.274154165066759,3.18905690258688,0.214422893764236,-1.63763988225467,0.0597312713025228
1964-01-01,9.70888721506196,7.4746031041018,8.59174515958188,5.66299873808749,2.92874642149439,3.44426732149682,0.111891330787728,,0.111891330787728,0.329207377131981,3.58411329245523,-2.06936648875514,5.65347978121037,0.540709945561428,0.200344761539935,4.01649483291088,3.47578488734946,-3.34866407162201,-1.7488526512273,7.36515890453289,5.22463753857675
1964-04-01,4.21858635321612,6.21420734519944,5.21639684920778,3.53298371377857,1.68341313542921,3.54263519048764,0.0472594518122094,,0.0472594518122094,0.330130405060872,1.64856921967132,4.58204588547084,-2.93347666579952,1.01737119366226,0.202649006622517,2.45977115157156,1.4423999579093,8.63102991441105,3.55298516050763,-6.17125876283949,-2.11058520259833
1964-07-01,6.90479722299546,6.16127675076061,6.53303698687804,2.20829043242432,4.32474655445372,3.62221850647222,-0.0173495215214814,,-0.0173495215214814,0.331881585369173,3.86708139845425,0.266864744281526,3.60021665417273,2.49970021712351,0.205004633920297,5.85433148765587,3.35463127053236,2.08197316413896,-0.201195389167372,3.77235832351691,3.55582665969973
1964-10-01,0.539505355451375,3.85295658112508,2.19623096828823,2.56846681698324,-0.372235848695013,3.82314638243591,-0.0819669030573067,,-0.0819669030573067,0.334460918056727,-0.737324950612836,0.142767693857049,-0.880092644469885,2.57637937196169,0.20258064516129,1.31712982599662,-1.25924954596508,-5.25790045847643,1.5147820950162,6.57503028447305,-2.77403164098128
1965-01-01,11.6258216593062,10.6877921297395,11.1568068945228,4.87481645819194,6.28199043633089,3.85983882458942,-0.146624020221964,,-0.146624020221964,0.337868403123575,6.72200370525233,7.17869102617672,-0.456687320924389,1.48224078761948,0.211942959001783,7.8900939943906,6.40785320677112,17.9871454053694,4.27182555301224,-10.0970514109788,2.13602765375888
1965-04-01,5.05822055355054,5.09996551149818,5.07909303252436,5.15014465315105,-0.0710516206266831,4.81008502883655,-0.131258477806995,,-0.131258477806995,0.339947376166456,0.131188259076083,-1.04627569913964,1.17746395821572,2.95378924068619,0.210378681626928,2.4635632135029,-0.490226027183283,-4.57852745354971,-0.105178428870528,7.04209066705261,-0.385047598312755
1965-07-01,9.58533540550839,5.50683794549869,7.54608667550354,-0.610165916343774,8.15625259184731,4.73511172729274,-0.115877787706253,,-0.115877787706253,0.340697837185351,6.41152653556205,-1.93193008997587,8.34345662553792,2.12770590013624,0.213114754098361,8.08578691599713,5.95808101586089,-7.12762021813152,-0.524764013600379,15.2134071341286,6.48284502946127
1965-10-01,9.9523993215616,9.35456727671031,9.65348329913596,4.14384078960417,5.50964250953179,4.96330974219205,-0.100483715146282,,-0.100483715146282,0.340119786180301,5.29723212003233,2.66149242098729,2.63573969904504,4.57025919799543,0.214250207125104,8.88831233824183,4.3180531402464,6.40700575683166,1.64020420014234,2.48130658141016,2.67784894010406
